timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
87689091,32767,32767,32767,32767,32767,32767
87694247,32767,32767,32767,32767,32767,32767
87699194,32767,32767,32767,32767,32767,32767
87704193,32767,32767,32767,32767,32767,32767
87709069,32767,32767,32767,-20,32767,32767
87714102,32767,32767,32767,32767,32767,32767
87719536,32767,32767,32767,-24,32767,32767
87724194,32767,32767,32767,32767,32767,32767
87729194,32767,32767,32767,32767,32767,32767
87734072,32767,32767,32767,32767,-28,32767
87739280,32767,32767,32767,32767,32767,32767
87744069,32767,32767,32767,32767,32767,32767
87749068,32767,32767,32767,32767,32767,32767
87754068,32767,32767,32767,32767,32767,32767
87759238,32767,32767,32767,32767,32767,32767
87764440,32767,32767,32767,32767,32767,32767
87769068,32767,32767,32767,32767,32767,32767
87774068,32767,32767,32767,32767,32767,32767
87779068,32767,32767,32767,32767,32767,32767
87784411,32767,32767,32767,32767,32767,32767
87789193,32767,32767,32767,32767,32767,32767
87794069,32767,32767,32767,32767,32767,32767
87799068,32767,32767,32767,-5,32767,32767
87804218,32767,32767,32767,32767,32767,32767
87814194,32767,32767,32767,32767,32767,32767
87819068,32767,32767,32767,-1,-7,32767
87824068,32767,32767,32767,32767,32767,32767
87829303,32767,32767,32767,32767,32767,32767
87834193,32767,32767,32767,32767,32767,32767
87839193,32767,32767,32767,32767,32767,32767
87844069,32767,32767,32767,32767,32767,32767
87849333,32767,32767,32767,32767,32767,32767
87854473,32767,32767,32767,32767,32767,32767
87859193,32767,32767,32767,32767,32767,32767
87864193,32767,32767,32767,32767,32767,32767
87869068,32767,32767,32767,32767,2,32767
87874304,32767,32767,32767,32767,32767,32767
87879068,32767,32767,32767,32767,32767,32767
87884069,32767,32767,32767,32767,32767,32767
87889068,32767,32767,32767,32767,32767,32767
87894201,32767,32767,32767,32767,32767,32767
87899438,32767,32767,32767,32767,32767,32767
87904069,32767,32767,32767,32767,32767,32767
87909069,32767,32767,32767,32767,32767,32767
87914077,32767,32767,32767,-42,32767,32767
87919437,32767,32767,32767,5,32767,32767
87924193,32767,32767,32767,32767,32767,32767
87929069,32767,32767,32767,32767,32767,32767
87934068,32767,32767,32767,32767,32767,32767
87939243,32767,32767,32767,32767,32767,32767
87944194,32767,32767,32767,32767,32767,32767
87949193,32767,32767,32767,32767,32767,32767
87954068,32767,32767,32767,32767,32767,32767
87959069,32767,32767,32767,32767,-21,32767
87964515,32767,32767,32767,32767,32767,32767
87969194,32767,32767,32767,32767,32767,32767
87974193,32767,32767,32767,32767,32767,32767
87979090,32767,32767,32767,32767,32767,32767
87984262,32767,32767,32767,32767,32767,32767
87989194,32767,32767,32767,32767,32767,32767
87994193,32767,32767,32767,32767,32767,32767
87999113,32767,32767,32767,32767,32767,32767
88004128,32767,32767,32767,-30,32767,32767
88009558,32767,32767,32767,32767,-34,32767
88014069,32767,32767,32767,32767,32767,32767
88019069,32767,32767,32767,32767,32767,32767
88024068,32767,32767,32767,-25,32767,32767
88029272,32767,32767,32767,32767,32767,32767
88034193,32767,32767,32767,32767,32767,32767
88039068,32767,32767,32767,32767,32767,32767
88044068,32767,32767,32767,32767,32767,32767
88049241,32767,32767,32767,32767,32767,32767
88054466,32767,32767,32767,32767,32767,32767
88059193,32767,32767,32767,32767,32767,32767
88064069,32767,32767,32767,32767,32767,32767
88069068,32767,32767,32767,32767,32767,32767
88074252,32767,32767,32767,32767,32767,32767
88079213,32767,32767,32767,32767,32767,32767
88084218,32767,32767,32767,32767,32767,32767
88089068,32767,32767,32767,32767,32767,32767
88094274,32767,32767,32767,32767,32767,32767
88099193,32767,32767,32767,32767,-45,32767
88104068,32767,32767,32767,32767,32767,32767
88109068,32767,32767,32767,32767,32767,32767
88114068,32767,32767,32767,-12,32767,32767
88119329,32767,32767,32767,35,32767,32767
88124193,32767,32767,32767,32767,32767,32767
88129068,32767,32767,32767,32767,32767,32767
88134068,32767,32767,32767,32767,32767,32767
88139205,32767,32767,32767,32767,32767,32767
88144471,32767,32767,32767,32767,-2,32767
88149069,32767,32767,32767,32767,32767,32767
88154068,32767,32767,32767,32767,32767,32767
88159080,32767,32767,32767,32767,32767,32767
88164521,32767,32767,32767,32767,32767,32767
88169194,32767,32767,32767,32767,32767,32767
88174069,32767,32767,32767,32767,32767,32767
88179068,32767,32767,32767,32767,32767,32767
88184207,32767,32767,32767,32767,32767,32767
88189481,32767,32767,32767,32767,32767,32767
88194194,32767,32767,32767,32767,32767,32767
88199068,32767,32767,32767,32767,32767,32767
88204098,32767,32767,32767,-4,32767,32767
88209466,32767,32767,32767,32767,32767,32767
88214193,32767,32767,32767,32767,32767,32767
88219193,32767,32767,32767,32767,32767,32767
88224068,32767,32767,32767,-3,32767,32767
88229363,32767,32767,32767,32767,19,32767
88234193,32767,32767,32767,32767,32767,32767
88239068,32767,32767,32767,32767,32767,32767
88244068,32767,32767,32767,32767,32767,32767
88249207,32767,32767,32767,32767,32767,32767
88254405,32767,32767,32767,32767,32767,32767
88259069,32767,32767,32767,32767,32767,32767
88264070,32767,32767,32767,32767,32767,32767
88269230,32767,32767,32767,32767,32767,32767
88274344,32767,32767,32767,32767,32767,32767
88279193,32767,32767,32767,32767,32767,32767
88284068,32767,32767,32767,32767,-30,32767
88289068,32767,32767,32767,32767,32767,32767
88294241,32767,32767,32767,32767,32767,32767
88299421,32767,32767,32767,32767,32767,32767
88304193,32767,32767,32767,32767,32767,32767
88309068,32767,32767,32767,32767,32767,32767
88314068,32767,32767,32767,32767,32767,32767
88319456,32767,32767,32767,-45,32767,32767
88324193,32767,32767,32767,32767,32767,32767
88329194,32767,32767,32767,-41,32767,32767
88334069,32767,32767,32767,32767,32767,32767
88339102,32767,32767,32767,32767,32767,32767
88344557,32767,32767,32767,32767,32767,32767
88349194,32767,32767,32767,32767,32767,32767
88354194,32767,32767,32767,32767,32767,32767
88359068,32767,32767,32767,32767,32767,32767
88364274,32767,32767,32767,32767,32767,32767
88369193,32767,32767,32767,32767,32767,32767
88374068,32767,32767,32767,32767,-43,32767
88379068,32767,32767,32767,32767,32767,32767
88384261,32767,32767,32767,32767,32767,32767
88389193,32767,32767,32767,32767,32767,32767
88394069,32767,32767,32767,32767,32767,32767
88399085,32767,32767,32767,32767,32767,32767
88404068,32767,32767,32767,32767,32767,32767
88409474,32767,32767,32767,-32,32767,32767
88414193,32767,32767,32767,32767,32767,32767
88419069,32767,32767,32767,32767,1,32767
88424068,32767,32767,32767,32767,32767,32767
88429236,32767,32767,32767,-29,32767,32767
88434193,32767,32767,32767,32767,32767,32767
88439193,32767,32767,32767,32767,32767,32767
88444069,32767,32767,32767,32767,32767,32767
88449261,32767,32767,32767,32767,32767,32767
88454373,32767,32767,32767,32767,32767,32767
88459193,32767,32767,32767,32767,32767,32767
88464193,32767,32767,32767,32767,32767,32767
88469068,32767,32767,32767,32767,32767,32767
88474364,32767,32767,32767,32767,32767,32767
88479237,32767,32767,32767,32767,32767,32767
88484193,32767,32767,32767,32767,32767,32767
88489193,32767,32767,32767,32767,32767,32767
88494103,32767,32767,32767,32767,32767,32767
88499513,32767,32767,32767,32767,32767,32767
88504193,32767,32767,32767,32767,32767,32767
88509068,32767,32767,32767,32767,-26,32767
88514194,32767,32767,32767,32767,32767,32767
88519333,32767,32767,32767,-18,32767,32767
88524194,32767,32767,32767,32767,32767,32767
88529099,32767,32767,32767,-14,32767,32767
88534069,32767,32767,32767,32767,32767,32767
88539245,32767,32767,32767,32767,32767,32767
88544449,32767,32767,32767,32767,32767,32767
88549193,32767,32767,32767,32767,32767,32767
88554068,32767,32767,32767,32767,32767,32767
88559108,32767,32767,32767,32767,-30,32767
88564257,32767,32767,32767,32767,32767,32767
88569193,32767,32767,32767,32767,32767,32767
88574193,32767,32767,32767,32767,32767,32767
88579068,32767,32767,32767,32767,32767,32767
88584316,32767,32767,32767,32767,32767,32767
88589560,32767,32767,32767,32767,32767,32767
88594193,32767,32767,32767,32767,32767,32767
88599193,32767,32767,32767,32767,32767,32767
88604068,32767,32767,32767,32767,32767,32767
88609320,32767,32767,32767,-4,32767,32767
88614194,32767,32767,32767,32767,32767,32767
88619069,32767,32767,32767,32767,32767,32767
88624069,32767,32767,32767,32767,32767,32767
88629207,32767,32767,32767,-2,32767,32767
88634444,32767,32767,32767,32767,32767,32767
88639068,32767,32767,32767,32767,32767,32767
88644069,32767,32767,32767,32767,1,32767
88649069,32767,32767,32767,32767,32767,32767
88654449,32767,32767,32767,32767,32767,32767
88659193,32767,32767,32767,32767,32767,32767
88664100,32767,32767,32767,32767,32767,32767
88669069,32767,32767,32767,32767,32767,32767
88674175,32767,32767,32767,32767,32767,32767
88679585,32767,32767,32767,32767,32767,32767
88684193,32767,32767,32767,32767,32767,32767
88689068,32767,32767,32767,32767,32767,32767
88694068,32767,32767,32767,32767,-2,32767
88699508,32767,32767,32767,32767,32767,32767
88704194,32767,32767,32767,32767,32767,32767
88709194,32767,32767,32767,32767,32767,32767
88714068,32767,32767,32767,32767,32767,32767
88719375,32767,32767,32767,9,32767,32767
88724194,32767,32767,32767,32767,32767,32767
88729068,32767,32767,32767,32767,32767,32767
88734068,32767,32767,32767,-38,32767,32767
88739215,32767,32767,32767,32767,32767,32767
88744383,32767,32767,32767,32767,32767,32767
88749194,32767,32767,32767,32767,32767,32767
88754069,32767,32767,32767,32767,32767,32767
88759069,32767,32767,32767,32767,32767,32767
88764257,32767,32767,32767,32767,32767,32767
88769226,32767,32767,32767,32767,32767,32767
88774067,32767,32767,32767,32767,32767,32767
88779068,32767,32767,32767,32767,32767,32767
88784241,32767,32767,32767,32767,-33,32767
88789483,32767,32767,32767,32767,32767,32767
88794193,32767,32767,32767,32767,32767,32767
88799069,32767,32767,32767,32767,32767,32767
88804073,32767,32767,32767,32767,32767,32767
88809229,32767,32767,32767,23,32767,32767
88814193,32767,32767,32767,32767,32767,32767
88819193,32767,32767,32767,32767,32767,32767
88824069,32767,32767,32767,32767,32767,32767
88829114,32767,32767,32767,32767,32767,32767
88834572,32767,32767,32767,-26,-33,32767
88839193,32767,32767,32767,32767,32767,32767
88844193,32767,32767,32767,32767,32767,32767
88849068,32767,32767,32767,32767,32767,32767
88854277,32767,32767,32767,32767,32767,32767
88859194,32767,32767,32767,32767,32767,32767
88864069,32767,32767,32767,32767,32767,32767
88869096,32767,32767,32767,32767,32767,32767
88874270,32767,32767,32767,32767,32767,32767
88879464,32767,32767,32767,32767,32767,32767
88884194,32767,32767,32767,32767,32767,32767
88889068,32767,32767,32767,32767,32767,32767
88894238,32767,32767,32767,32767,32767,32767
88899460,32767,32767,32767,32767,32767,32767
88904193,32767,32767,32767,32767,32767,32767
88909068,32767,32767,32767,32767,32767,32767
88914068,32767,32767,32767,32767,32767,32767
88919266,32767,32767,32767,41,-3,32767
88924193,32767,32767,32767,32767,32767,32767
88929194,32767,32767,32767,32767,32767,32767
88934068,32767,32767,32767,-7,32767,32767
88939069,32767,32767,32767,32767,32767,32767
88944324,32767,32767,32767,32767,32767,32767
88949193,32767,32767,32767,32767,32767,32767
88954193,32767,32767,32767,32767,32767,32767
88959068,32767,32767,32767,32767,32767,32767
88964314,32767,32767,32767,32767,32767,32767
88969195,32767,32767,32767,32767,0,32767
88974083,32767,32767,32767,32767,32767,32767
88979069,32767,32767,32767,32767,32767,32767
88984067,32767,32767,32767,32767,32767,32767
88989498,32767,32767,32767,32767,32767,32767
88994094,32767,32767,32767,32767,32767,32767
88999069,32767,32767,32767,32767,32767,32767
89004068,32767,32767,32767,32767,32767,32767
89009274,32767,32767,32767,32767,32767,32767
89014193,32767,32767,32767,32767,32767,32767
89019193,32767,32767,32767,-44,32767,32767
89024069,32767,32767,32767,32767,32767,32767
89029069,32767,32767,32767,32767,32767,32767
89034417,32767,32767,32767,4,32767,32767
89039193,32767,32767,32767,32767,32767,32767
89044068,32767,32767,32767,32767,32767,32767
89049069,32767,32767,32767,32767,32767,32767
89054261,32767,32767,32767,32767,17,32767
89059233,32767,32767,32767,32767,32767,32767
89064194,32767,32767,32767,32767,32767,32767
89069069,32767,32767,32767,32767,32767,32767
89074126,32767,32767,32767,32767,32767,32767
89079507,32767,32767,32767,32767,32767,32767
89084197,32767,32767,32767,32767,32767,32767
89089193,32767,32767,32767,32767,32767,32767
89094068,32767,32767,32767,32767,32767,32767
89099301,32767,32767,32767,32767,32767,32767
89104194,32767,32767,32767,32767,32767,32767
89109068,32767,32767,32767,32767,-23,32767
89114068,32767,32767,32767,32767,32767,32767
89119272,32767,32767,32767,32767,32767,32767
89124194,32767,32767,32767,32767,32767,32767
89129193,32767,32767,32767,-30,32767,32767
89134087,32767,32767,32767,32767,32767,32767
89139093,32767,32767,32767,-25,32767,32767
89149195,32767,32767,32767,32767,32767,32767
89154068,32767,32767,32767,32767,32767,32767
89159068,32767,32767,32767,32767,32767,32767
89164327,32767,32767,32767,32767,32767,32767
89169434,32767,32767,32767,32767,32767,32767
89174193,32767,32767,32767,32767,32767,32767
89179068,32767,32767,32767,32767,32767,32767
89184093,32767,32767,32767,32767,32767,32767
89189489,32767,32767,32767,32767,32767,32767
89194194,32767,32767,32767,32767,-2,32767
89199194,32767,32767,32767,32767,32767,32767
89204069,32767,32767,32767,32767,32767,32767
89209331,32767,32767,32767,32767,32767,32767
89214193,32767,32767,32767,32767,32767,32767
89219068,32767,32767,32767,-15,32767,32767
89224069,32767,32767,32767,32767,32767,32767
89229219,32767,32767,32767,32767,32767,32767
89234457,32767,32767,32767,35,32767,32767
89239086,32767,32767,32767,32767,32767,32767
89244095,32767,32767,32767,32767,3,32767
89249193,32767,32767,32767,32767,32767,32767
89254356,32767,32767,32767,32767,32767,32767
89259193,32767,32767,32767,32767,32767,32767
89264193,32767,32767,32767,32767,32767,32767
89269087,32767,32767,32767,32767,32767,32767
89274238,32767,32767,32767,32767,32767,32767
89279513,32767,32767,32767,32767,32767,32767
89284194,32767,32767,32767,32767,32767,32767
89289069,32767,32767,32767,32767,32767,32767
89294068,32767,32767,32767,32767,32767,32767
89299265,32767,32767,32767,32767,32767,32767
89304193,32767,32767,32767,32767,32767,32767
89309192,32767,32767,32767,32767,32767,32767
89314068,32767,32767,32767,32767,32767,32767
89319302,32767,32767,32767,32767,32767,32767
89329194,32767,32767,32767,2,32767,32767
89334193,32767,32767,32767,32767,-22,32767
89339068,32767,32767,32767,4,32767,32767
89344285,32767,32767,32767,32767,32767,32767
89349213,32767,32767,32767,32767,32767,32767
89354193,32767,32767,32767,32767,32767,32767
89359193,32767,32767,32767,32767,32767,32767
89364091,32767,32767,32767,32767,32767,32767
89369553,32767,32767,32767,32767,32767,32767
89374193,32767,32767,32767,32767,32767,32767
89379068,32767,32767,32767,32767,32767,32767
89384069,32767,32767,32767,32767,-18,32767
89389284,32767,32767,32767,32767,32767,32767
89394194,32767,32767,32767,32767,32767,32767
89399193,32767,32767,32767,32767,32767,32767
89404069,32767,32767,32767,32767,32767,32767
89409283,32767,32767,32767,32767,32767,32767
89414480,32767,32767,32767,32767,32767,32767
89419193,32767,32767,32767,32767,32767,32767
89424069,32767,32767,32767,-34,32767,32767
89429088,32767,32767,32767,32767,32767,32767
89434307,32767,32767,32767,32767,32767,32767
89439193,32767,32767,32767,32767,32767,32767
89444194,32767,32767,32767,-30,32767,32767
89449077,32767,32767,32767,32767,32767,32767
89454319,32767,32767,32767,32767,32767,32767
89459583,32767,32767,32767,32767,32767,32767
89464069,32767,32767,32767,32767,32767,32767
89469068,32767,32767,32767,32767,-3,32767
89474193,32767,32767,32767,32767,32767,32767
89479463,32767,32767,32767,32767,32767,32767
89484193,32767,32767,32767,32767,32767,32767
89489069,32767,32767,32767,32767,32767,32767
89494068,32767,32767,32767,32767,32767,32767
89499212,32767,32767,32767,32767,32767,32767
89504194,32767,32767,32767,32767,32767,32767
89509194,32767,32767,32767,32767,32767,32767
89514068,32767,32767,32767,32767,32767,32767
89519068,32767,32767,32767,32767,-6,32767
89524482,32767,32767,32767,32767,32767,32767
89529199,32767,32767,32767,32767,32767,32767
89534193,32767,32767,32767,-17,32767,32767
89539068,32767,32767,32767,32767,32767,32767
89544226,32767,32767,32767,-17,32767,32767
89549194,32767,32767,32767,32767,32767,32767
89554194,32767,32767,32767,32767,32767,32767
89559068,32767,32767,32767,32767,32767,32767
89564107,32767,32767,32767,32767,32767,32767
89569560,32767,32767,32767,32767,32767,32767
89574068,32767,32767,32767,32767,32767,32767
89579068,32767,32767,32767,32767,32767,32767
89584069,32767,32767,32767,32767,32767,32767
89594195,32767,32767,32767,32767,32767,32767
89599069,32767,32767,32767,32767,32767,32767
89604069,32767,32767,32767,32767,32767,32767
89609267,32767,32767,32767,32767,-25,32767
89614470,32767,32767,32767,32767,32767,32767
89619194,32767,32767,32767,32767,32767,32767
89624068,32767,32767,32767,-2,32767,32767
89629068,32767,32767,32767,32767,32767,32767
89634277,32767,32767,32767,32767,32767,32767
89639220,32767,32767,32767,32767,32767,32767
89644194,32767,32767,32767,-3,32767,32767
89649068,32767,32767,32767,32767,32767,32767
89654273,32767,32767,32767,32767,23,32767
89659445,32767,32767,32767,32767,32767,32767
89664193,32767,32767,32767,32767,32767,32767
89669068,32767,32767,32767,32767,32767,32767
89674068,32767,32767,32767,32767,32767,32767
89679308,32767,32767,32767,32767,32767,32767
89684193,32767,32767,32767,32767,32767,32767
89689193,32767,32767,32767,32767,32767,32767
89694071,32767,32767,32767,32767,32767,32767
89699299,32767,32767,32767,32767,32767,32767
89704198,32767,32767,32767,32767,32767,32767
89709070,32767,32767,32767,32767,32767,32767
89714068,32767,32767,32767,32767,32767,32767
89719193,32767,32767,32767,32767,32767,32767
89724483,32767,32767,32767,32767,32767,32767
89729193,32767,32767,32767,32767,32767,32767
89734068,32767,32767,32767,32767,32767,32767
89739068,32767,32767,32767,-38,32767,32767
89744325,32767,32767,32767,10,2,32767
89749194,32767,32767,32767,32767,32767,32767
89754194,32767,32767,32767,32767,32767,32767
89759068,32767,32767,32767,32767,32767,32767
89764244,32767,32767,32767,32767,32767,32767
89769498,32767,32767,32767,32767,32767,32767
89774193,32767,32767,32767,32767,32767,32767
89779193,32767,32767,32767,32767,32767,32767
89784069,32767,32767,32767,32767,32767,32767
89789226,32767,32767,32767,32767,32767,32767
89794193,32767,32767,32767,32767,-7,32767
89799193,32767,32767,32767,32767,32767,32767
89804069,32767,32767,32767,32767,32767,32767
89809120,32767,32767,32767,32767,32767,32767
89814488,32767,32767,32767,32767,32767,32767
89819196,32767,32767,32767,32767,32767,32767
89824224,32767,32767,32767,32767,32767,32767
89829068,32767,32767,32767,-25,32767,32767
89834377,32767,32767,32767,32767,32767,32767
89839194,32767,32767,32767,32767,32767,32767
89844068,32767,32767,32767,32767,32767,32767
89849104,32767,32767,32767,-25,32767,32767
89854084,32767,32767,32767,32767,32767,32767
89859543,32767,32767,32767,32767,32767,32767
89864193,32767,32767,32767,32767,32767,32767
89869069,32767,32767,32767,32767,32767,32767
89874230,32767,32767,32767,32767,32767,32767
89879314,32767,32767,32767,32767,22,32767
89884194,32767,32767,32767,32767,32767,32767
89889194,32767,32767,32767,32767,32767,32767
89894068,32767,32767,32767,32767,32767,32767
89899238,32767,32767,32767,32767,32767,32767
89904458,32767,32767,32767,32767,32767,32767
89909193,32767,32767,32767,32767,32767,32767
89914194,32767,32767,32767,32767,32767,32767
89919069,32767,32767,32767,32767,32767,32767
89924320,32767,32767,32767,32767,32767,32767
89929212,32767,32767,32767,32767,32767,32767
89934193,32767,32767,32767,32767,-29,32767
89939068,32767,32767,32767,-12,32767,32767
89944371,32767,32767,32767,36,32767,32767
89949552,32767,32767,32767,32767,32767,32767
89954069,32767,32767,32767,32767,32767,32767
89959068,32767,32767,32767,32767,32767,32767
89964226,32767,32767,32767,32767,32767,32767
89969451,32767,32767,32767,32767,32767,32767
89974193,32767,32767,32767,32767,32767,32767
89979068,32767,32767,32767,32767,32767,32767
89984068,32767,32767,32767,32767,32767,32767
89989203,32767,32767,32767,32767,32767,32767
89994194,32767,32767,32767,32767,32767,32767
89999194,32767,32767,32767,32767,32767,32767
90004069,32767,32767,32767,32767,32767,32767
90009096,32767,32767,32767,32767,32767,32767
90014464,32767,32767,32767,32767,32767,32767
90019193,32767,32767,32767,32767,-5,32767
90024197,32767,32767,32767,32767,32767,32767
90029068,32767,32767,32767,-3,32767,32767
90034332,32767,32767,32767,32767,32767,32767
90039194,32767,32767,32767,32767,32767,32767
90044194,32767,32767,32767,32767,32767,32767
90049193,32767,32767,32767,-1,32767,32767
90054093,32767,32767,32767,32767,32767,32767
90059486,32767,32767,32767,32767,32767,32767
90064198,32767,32767,32767,32767,32767,32767
90069193,32767,32767,32767,32767,2,32767
90074068,32767,32767,32767,32767,32767,32767
90079372,32767,32767,32767,32767,32767,32767
90084193,32767,32767,32767,32767,32767,32767
90089068,32767,32767,32767,32767,32767,32767
90094069,32767,32767,32767,32767,32767,32767
90099245,32767,32767,32767,32767,32767,32767
90104493,32767,32767,32767,32767,32767,32767
90109193,32767,32767,32767,32767,32767,32767
90114068,32767,32767,32767,32767,32767,32767
90119069,32767,32767,32767,32767,32767,32767
90124428,32767,32767,32767,32767,32767,32767
90129195,32767,32767,32767,32767,32767,32767
90134193,32767,32767,32767,32767,32767,32767
90139068,32767,32767,32767,32767,32767,32767
90144316,32767,32767,32767,-40,32767,32767
90149437,32767,32767,32767,32767,32767,32767
90154193,32767,32767,32767,-38,32767,32767
90159193,32767,32767,32767,32767,-26,32767
90164068,32767,32767,32767,32767,32767,32767
90169334,32767,32767,32767,32767,32767,32767
90174068,32767,32767,32767,32767,32767,32767
90179094,32767,32767,32767,32767,32767,32767
90184193,32767,32767,32767,32767,32767,32767
90189208,32767,32767,32767,32767,32767,32767
90194595,32767,32767,32767,32767,32767,32767
90199068,32767,32767,32767,32767,32767,32767
90204069,32767,32767,32767,32767,32767,32767
90209193,32767,32767,32767,32767,-29,32767
90214407,32767,32767,32767,32767,32767,32767
90219194,32767,32767,32767,32767,32767,32767
90224069,32767,32767,32767,32767,32767,32767
90229070,32767,32767,32767,32767,32767,32767
90234293,32767,32767,32767,-26,32767,32767
90239636,32767,32767,32767,32767,32767,32767
90244193,32767,32767,32767,32767,32767,32767
90249068,32767,32767,32767,32767,32767,32767
90254068,32767,32767,32767,-23,32767,32767
90259510,32767,32767,32767,32767,32767,32767
90264193,32767,32767,32767,32767,32767,32767
90269193,32767,32767,32767,32767,32767,32767
90274068,32767,32767,32767,32767,32767,32767
90279231,32767,32767,32767,32767,32767,32767
90284193,32767,32767,32767,32767,32767,32767
90289193,32767,32767,32767,32767,32767,32767
90294193,32767,32767,32767,32767,-5,32767
90299068,32767,32767,32767,32767,32767,32767
90304545,32767,32767,32767,32767,32767,32767
90309069,32767,32767,32767,32767,32767,32767
90314068,32767,32767,32767,32767,32767,32767
90319073,32767,32767,32767,32767,32767,32767
90324370,32767,32767,32767,32767,32767,32767
90329194,32767,32767,32767,32767,32767,32767
90334068,32767,32767,32767,32767,32767,32767
90339070,32767,32767,32767,32767,32767,32767
90344264,32767,32767,32767,-11,32767,32767
90349391,32767,32767,32767,32767,-43,32767
90354194,32767,32767,32767,-6,32767,32767
90359068,32767,32767,32767,32767,32767,32767
90364068,32767,32767,32767,32767,32767,32767
90369288,32767,32767,32767,32767,32767,32767
90374193,32767,32767,32767,32767,32767,32767
90379193,32767,32767,32767,32767,32767,32767
90384069,32767,32767,32767,32767,32767,32767
90389258,32767,32767,32767,32767,32767,32767
90394444,32767,32767,32767,32767,32767,32767
90399194,32767,32767,32767,32767,32767,32767
90404108,32767,32767,32767,32767,32767,32767
90409078,32767,32767,32767,32767,32767,32767
90414320,32767,32767,32767,32767,32767,32767
90419193,32767,32767,32767,32767,32767,32767
90424194,32767,32767,32767,32767,32767,32767
90429111,32767,32767,32767,32767,32767,32767
90434274,32767,32767,32767,3,-29,32767
90439193,32767,32767,32767,32767,32767,32767
90444069,32767,32767,32767,32767,32767,32767
90449069,32767,32767,32767,32767,32767,32767
90454193,32767,32767,32767,32767,32767,32767
90459475,32767,32767,32767,-45,32767,32767
90464194,32767,32767,32767,32767,32767,32767
90469068,32767,32767,32767,32767,32767,32767
90474068,32767,32767,32767,32767,32767,32767
90479196,32767,32767,32767,32767,18,32767
90484194,32767,32767,32767,32767,32767,32767
90489194,32767,32767,32767,32767,32767,32767
90494069,32767,32767,32767,32767,32767,32767
90499098,32767,32767,32767,32767,32767,32767
90504302,32767,32767,32767,32767,32767,32767
90509205,32767,32767,32767,32767,32767,32767
90514193,32767,32767,32767,32767,32767,32767
90519068,32767,32767,32767,32767,32767,32767
90524336,32767,32767,32767,32767,32767,32767
90529585,32767,32767,32767,32767,32767,32767
90534193,32767,32767,32767,32767,32767,32767
90539193,32767,32767,32767,32767,32767,32767
90544095,32767,32767,32767,32767,32767,32767
90549324,32767,32767,32767,-30,32767,32767
90554068,32767,32767,32767,32767,32767,32767
90559068,32767,32767,32767,-26,32767,32767
90564068,32767,32767,32767,32767,32767,32767
90569350,32767,32767,32767,32767,1,32767
90574193,32767,32767,32767,32767,32767,32767
90579069,32767,32767,32767,32767,32767,32767
90584070,32767,32767,32767,32767,32767,32767
90589222,32767,32767,32767,32767,32767,32767
90594410,32767,32767,32767,32767,32767,32767
90599193,32767,32767,32767,32767,32767,32767
90604068,32767,32767,32767,32767,32767,32767
90609068,32767,32767,32767,32767,32767,32767
90614252,32767,32767,32767,32767,32767,32767
90619194,32767,32767,32767,32767,-1,32767
90624194,32767,32767,32767,32767,32767,32767
90629068,32767,32767,32767,32767,32767,32767
90634265,32767,32767,32767,35,32767,32767
90639451,32767,32767,32767,32767,32767,32767
90644193,32767,32767,32767,32767,32767,32767
90649193,32767,32767,32767,32767,32767,32767
90654068,32767,32767,32767,32767,32767,32767
90659343,32767,32767,32767,-12,32767,32767
90664194,32767,32767,32767,32767,32767,32767
90669194,32767,32767,32767,32767,32767,32767
90674194,32767,32767,32767,32767,32767,32767
90679282,32767,32767,32767,32767,32767,32767
90684512,32767,32767,32767,32767,32767,32767
90689068,32767,32767,32767,32767,32767,32767
90694068,32767,32767,32767,32767,32767,32767
90699069,32767,32767,32767,32767,32767,32767
90704294,32767,32767,32767,32767,32,32767
90709194,32767,32767,32767,32767,32767,32767
90714068,32767,32767,32767,32767,32767,32767
90719068,32767,32767,32767,32767,32767,32767
90724190,32767,32767,32767,32767,32767,32767
90729433,32767,32767,32767,32767,32767,32767
90734193,32767,32767,32767,32767,32767,32767
90739068,32767,32767,32767,32767,32767,32767
90744096,32767,32767,32767,32767,32767,32767
90749488,32767,32767,32767,1,32767,32767
90754194,32767,32767,32767,32767,32767,32767
90759094,32767,32767,32767,32767,-29,32767
90764070,32767,32767,32767,-45,32767,32767
90769357,32767,32767,32767,32767,32767,32767
90774194,32767,32767,32767,32767,32767,32767
90779193,32767,32767,32767,32767,32767,32767
90784194,32767,32767,32767,32767,32767,32767
90789068,32767,32767,32767,32767,32767,32767
90794501,32767,32767,32767,32767,32767,32767
90799193,32767,32767,32767,32767,32767,32767
90804193,32767,32767,32767,32767,32767,32767
90809193,32767,32767,32767,32767,32767,32767
90814333,32767,32767,32767,32767,32767,32767
90819193,32767,32767,32767,32767,32767,32767
90824068,32767,32767,32767,32767,32767,32767
90829068,32767,32767,32767,32767,32767,32767
90834241,32767,32767,32767,32767,32767,32767
90844193,32767,32767,32767,32767,32767,32767
90849068,32767,32767,32767,32767,-37,32767
90854068,32767,32767,32767,32767,32767,32767
90859222,32767,32767,32767,18,32767,32767
90864193,32767,32767,32767,32767,32767,32767
90869193,32767,32767,32767,32767,32767,32767
90874068,32767,32767,32767,32767,32767,32767
