timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
101364643,101257160,0.10100836,0.10120229,0.20814496,0.8703867,0.8702585,1.9019891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.42179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027186526,0.0026843883,0.0025216476,1.0000772,1.0000719,1.000001,0.0,0.0,0.0,0.0,0.0,0.0
101861968,101755106,0.10070417,0.10053685,0.20814298,0.8740438,0.8739405,1.9207827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.423545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027137739,0.0027034653,0.0025228385,1.0000783,1.0000727,1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
102359765,102253050,0.100801066,0.100658506,0.20813861,0.87413824,0.8740989,1.9423884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.424797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027314615,0.002691835,0.0025167367,1.0000765,1.0000709,1.0000012,0.0,0.0,0.0,0.0,0.0,0.0
102857625,102750970,0.1009356,0.10088632,0.20813936,0.87433225,0.87428695,1.9592369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.423529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027540703,0.0027157054,0.0025268265,1.000077,1.0000722,1.0000005,0.0,0.0,0.0,0.0,0.0,0.0
103366190,103259465,0.101310454,0.10105604,0.20814778,0.85157186,0.8516057,1.9409788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.425688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027756565,0.0026905797,0.0025296041,1.0000737,1.0000702,1.0000011,0.0,0.0,0.0,0.0,0.0,0.0
103864060,103757366,0.10198292,0.1005726,0.20815113,0.8495752,0.84952754,1.9655417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.424278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027994814,0.0026842137,0.0025153942,1.0000747,1.0000702,1.0000005,0.0,0.0,0.0,0.0,0.0,0.0
104362028,104255339,0.10186321,0.10056515,0.2081542,0.8526182,0.8524512,1.9928787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4255905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027894047,0.0026880691,0.0025166622,1.0000734,1.0000697,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104860380,104753232,0.10171457,0.100528486,0.20816565,0.8545808,0.8543924,2.0067503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4251175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002779291,0.0026773124,0.0025179172,1.0000736,1.0000699,1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
105358225,105251213,0.10149549,0.10159966,0.208161,0.8581014,0.8578904,2.0216925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.425971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027843497,0.002676257,0.0025164047,1.0000719,1.000069,1.0000005,0.0,0.0,0.0,0.0,0.0,0.0
105866465,105759725,0.10077961,0.101136155,0.20816733,0.8601379,0.8599363,2.0447886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.425512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00279371,0.0026727326,0.0025111826,1.0000728,1.0000685,1.0000007,0.0,0.0,0.0,0.0,0.0,0.0
106364446,106257615,0.10259302,0.10101425,0.20816155,0.86539894,0.8651478,2.0692492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.426707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028202038,0.002663307,0.0025254944,1.0000696,1.0000683,1.0000018,0.0,0.0,0.0,0.0,0.0,0.0
106862634,106755579,0.10135528,0.10117258,0.20816024,0.8728513,0.8726184,2.0987768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.425444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028358018,0.0026550815,0.0025132608,1.0000705,1.0000693,1.0000002,0.0,0.0,0.0,0.0,0.0,0.0
107360209,107253523,0.09957327,0.099685796,0.20811975,0.8799472,0.8797175,2.1301243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.427645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030153329,0.0032692635,0.0032202112,1.0000559,1.000025,1.0000622,0.0,0.0,0.0,0.0,0.0,0.0
