timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
89869606,89769498,0.10294807,0.10229017,0.20783386,0.98709404,0.98709923,1.6668719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.418922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027509925,0.0027581789,0.0027416684,1.0000658,1.0000648,1.0000011,0.0,0.0,0.0,0.0,0.0,0.0
90373288,90269193,0.10173444,0.100483194,0.20785335,0.9830198,0.9829726,1.699336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.419979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026443084,0.002669336,0.0026538924,1.0000657,1.000064,1.0000004,0.0,0.0,0.0,0.0,0.0,0.0
90869603,90769357,0.1004799,0.099793464,0.20786375,0.98480463,0.98475266,1.7262714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.419603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026099465,0.0026199757,0.0026053318,1.0000677,1.000065,1.0000004,0.0,0.0,0.0,0.0,0.0,0.0
91369651,91269193,0.09975773,0.100384295,0.20787783,0.9826524,0.9825741,1.752023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.418535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025903543,0.0025970752,0.00257851,1.0000697,1.0000659,1.0000002,0.0,0.0,0.0,0.0,0.0,0.0
91870068,91769068,0.09967818,0.10063153,0.20788485,0.9634544,0.9633808,1.7473731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.42037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025734315,0.0025842958,0.0025655017,1.0000721,1.0000666,1.0000006,0.0,0.0,0.0,0.0,0.0,0.0
92369574,92269072,0.09957796,0.09979212,0.20789154,0.95571005,0.9556841,1.7632676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.421757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025680482,0.0025923902,0.0025685995,1.0000747,1.0000684,1.0000004,0.0,0.0,0.0,0.0,0.0,0.0
92869569,92769070,0.099668235,0.09974333,0.20789625,0.95742387,0.95741093,1.7839472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.420568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025667509,0.0025744229,0.0025463533,1.000078,1.0000696,1.000001,0.0,0.0,0.0,0.0,0.0,0.0
93369572,93269434,0.09984811,0.09986018,0.20790783,0.934304,0.93427163,1.7871749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.422434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002566411,0.0025786518,0.0025450576,1.0000807,1.0000719,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93873300,93769068,0.10018173,0.09991779,0.20792887,0.893444,0.8933863,1.7609195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.421095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002577492,0.0025869256,0.0025425644,1.0000826,1.0000739,1.0000006,0.0,0.0,0.0,0.0,0.0,0.0
94369589,94269275,0.10034247,0.100147985,0.20792563,0.8707279,0.8706077,1.7564572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.419674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002579998,0.0026138953,0.0025424077,1.0000842,1.0000747,1.0000013,0.0,0.0,0.0,0.0,0.0,0.0
94869610,94769195,0.10030593,0.10007581,0.20792365,0.86485195,0.8647322,1.75938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025957932,0.0026295779,0.0025371658,1.000087,1.0000776,1.0000005,0.0,0.0,0.0,0.0,0.0,0.0
95379840,95279193,0.10171404,0.10254636,0.20792747,0.8535497,0.8535371,1.7535113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.419843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026104383,0.0026371672,0.0025333238,1.0000864,1.0000784,1.0000006,0.0,0.0,0.0,0.0,0.0,0.0
95869571,95769193,0.10148107,0.101272106,0.2079237,0.8371306,0.8371117,1.759351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.421006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002615611,0.002641367,0.0025498576,1.000086,1.0000755,1.0000029,0.0,0.0,0.0,0.0,0.0,0.0
96369598,96269068,0.10226159,0.10130846,0.20792365,0.8086526,0.808692,1.7563926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.422651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026198213,0.0026306466,0.0025366128,1.0000855,1.0000759,1.0000014,0.0,0.0,0.0,0.0,0.0,0.0
96869596,96769437,0.101198755,0.101116605,0.20792541,0.8082036,0.8082063,1.7690498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.421145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026091114,0.0026268344,0.0025259133,1.000088,1.0000751,1.0000011,0.0,0.0,0.0,0.0,0.0,0.0
97373741,97269193,0.10217643,0.101045094,0.2079451,0.8077318,0.80770224,1.7690552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.422426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026338557,0.002626195,0.0025447796,1.0000825,1.0000749,1.0000026,0.0,0.0,0.0,0.0,0.0,0.0
97869603,97769313,0.10261937,0.10119863,0.20793578,0.8163315,0.81620646,1.7827173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.421768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026246433,0.0026326098,0.002522382,1.0000834,1.000075,1.0000004,0.0,0.0,0.0,0.0,0.0,0.0
98373680,98269068,0.10197519,0.10206966,0.20793608,0.8265931,0.82637143,1.8066256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.420019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002641726,0.0026314026,0.002521887,1.000081,1.000074,1.0000004,0.0,0.0,0.0,0.0,0.0,0.0
98879857,98779090,0.10083256,0.10043728,0.2079336,0.82856816,0.82833034,1.814514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.422142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026538176,0.0026394203,0.002524577,1.0000805,1.000074,1.0000007,0.0,0.0,0.0,0.0,0.0,0.0
99369623,99269194,0.10111149,0.10055693,0.20793855,0.83745503,0.8372058,1.833182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4234295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026725275,0.0026388995,0.0025214143,1.000078,1.0000732,1.0000007,0.0,0.0,0.0,0.0,0.0,0.0
99869627,99769068,0.1010173,0.10053288,0.20793998,0.8409249,0.8407179,1.8176348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.421639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027046876,0.0026424292,0.0025273848,1.0000771,1.0000734,1.0000008,0.0,0.0,0.0,0.0,0.0,0.0
100369622,100269193,0.100817144,0.10079084,0.20792618,0.8503577,0.8502189,1.8489643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.423776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027114304,0.0026447512,0.0025182497,1.0000755,1.0000722,1.0000006,0.0,0.0,0.0,0.0,0.0,0.0
100879893,100779523,0.100538604,0.100348584,0.20792523,0.8573028,0.857149,1.8656588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.422467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002718436,0.0026637162,0.0025309506,1.0000753,1.0000722,1.0000008,0.0,0.0,0.0,0.0,0.0,0.0
101369594,101269483,0.100461006,0.10039035,0.20794122,0.8702373,0.8700845,1.9010247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.423468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027097743,0.0026696208,0.002521031,1.0000752,1.0000707,1.0000007,0.0,0.0,0.0,0.0,0.0,0.0
101873312,101769193,0.10051932,0.10051273,0.20794073,0.8738544,0.87369835,1.9201537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.423094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027101727,0.0026898964,0.0025210008,1.0000762,1.0000715,1.0,0.0,0.0,0.0,0.0,0.0,0.0
102369672,102269307,0.100527525,0.100326315,0.20792967,0.8738604,0.87369674,1.941663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.421957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027269255,0.0026789838,0.0025160816,1.000074,1.0000695,1.0000014,0.0,0.0,0.0,0.0,0.0,0.0
102879625,102779068,0.10061443,0.10060974,0.2079487,0.8743326,0.8741304,1.9587154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027586387,0.0026857392,0.0025228004,1.000074,1.0000708,1.0000013,0.0,0.0,0.0,0.0,0.0,0.0
103369782,103269069,0.10111207,0.10068156,0.20794962,0.85144734,0.8513145,1.9403646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.425097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027681056,0.0026773317,0.0025273443,1.0000714,1.0000689,1.0000011,0.0,0.0,0.0,0.0,0.0,0.0
103869589,103769193,0.101947725,0.100351796,0.20795387,0.8493589,0.84917897,1.9648595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.423795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002790975,0.0026694878,0.002515511,1.0000724,1.0000689,1.0000002,0.0,0.0,0.0,0.0,0.0,0.0
104369586,104269068,0.101711504,0.10031609,0.20795375,0.8525884,0.85238916,1.9923798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.425565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002780855,0.0026710918,0.0025159272,1.0000714,1.0000682,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104869578,104769484,0.10106593,0.10030742,0.20796797,0.8544589,0.85428274,2.006189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.424334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027747587,0.0026604075,0.0025135695,1.0000714,1.0000685,1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
105379593,105279243,0.10129958,0.1011711,0.20797734,0.85820174,0.85799485,2.0213046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4257145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027802845,0.0026606505,0.0025165388,1.0000703,1.0000678,1.0000002,0.0,0.0,0.0,0.0,0.0,0.0
105869593,105769256,0.10048426,0.10056846,0.20795412,0.859826,0.8595968,2.0440543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.424888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027920532,0.002657528,0.0025112303,1.0000708,1.000067,1.0000008,0.0,0.0,0.0,0.0,0.0,0.0
106373641,106269096,0.10250012,0.10069375,0.20797053,0.86530423,0.8650449,2.0687041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.423706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028190424,0.002649491,0.002524215,1.0000678,1.0000666,1.000002,0.0,0.0,0.0,0.0,0.0,0.0
106869634,106769093,0.10119452,0.100770555,0.20796642,0.8726946,0.8724637,2.0981774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.425101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028322292,0.0026434301,0.0025124187,1.0000689,1.0000681,1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
107369587,107269234,0.099561036,0.09934701,0.20791997,0.8799915,0.87974447,2.1296976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.426887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030110124,0.0032806462,0.003229884,1.0000539,1.0000232,1.0000627,0.0,0.0,0.0,0.0,0.0,0.0
