timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
102228247,102227919,0.59190136,0.20486069,-0.009100494
102229490,102229161,0.52304906,0.167342,-0.015920673
102230892,102230563,0.416261,0.10093754,-0.021264948
102232207,102231872,0.32760966,0.0040094084,-0.021941807
102233469,102233138,0.3286102,-0.04886938,-0.013169513
102234803,102234478,0.38251397,-0.0022225745,0.0017045413
102236129,102235803,0.45725223,0.12515117,0.019450212
102237459,102237136,0.49658927,0.23779342,0.031391826
102238795,102238469,0.47619504,0.2657161,0.024848627
102240127,102239802,0.36845633,0.16534148,-0.0013608419
102241464,102241135,0.27187145,-0.0048063393,-0.02710219
102242794,102242469,0.24677037,-0.13810636,-0.032957938
102244137,102243807,0.30187538,-0.10711731,-0.015053563
102245378,102245049,0.35467768,0.09969403,0.014154005
102246717,102246383,0.3512193,0.31891754,0.033897687
102248041,102247715,0.27236742,0.35000357,0.030940097
102249377,102249048,0.19578874,0.18394479,0.01625298
102250749,102250423,0.15528366,-0.0396961,-0.012611202
102251998,102251665,0.1972463,-0.08183496,-0.02654827
102254658,102254333,0.2758618,0.24164362,0.017835295
102255992,102255665,0.13708672,0.18574972,0.041597415
102257323,102256998,-0.018639242,-0.022360427,0.04461579
102258654,102258330,-0.044702742,-0.13790075,0.031502943
102259991,102259663,0.110216185,-0.015253554,0.0130706495
102261321,102260997,0.27201575,0.2552152,-0.006018953
102262656,102262330,0.26505315,0.36577168,-0.018804895
102263988,102263662,-0.0028266113,0.13129075,-0.012588244
102265339,102264996,-0.28623435,-0.20468627,0.013841493
102266575,102266247,-0.30053708,-0.25317374,0.04730867
102267908,102267580,-0.07910254,0.056478776,0.06329923
102269243,102268913,0.11734108,0.43084943,0.03359573
102270606,102270279,0.062283594,0.50003135,-0.016601888
102271913,102271579,-0.18454385,0.11258468,-0.038558055
102273239,102272912,-0.35169643,-0.23628427,-0.016390067
102274635,102274305,-0.22858027,-0.13608319,0.020877622
102275910,102275580,-0.011853066,0.24856392,0.033745818
102277210,102276886,-0.015724035,0.45737058,0.012206689
102278541,102278212,-0.27219737,0.26794618,-0.013534659
102279876,102279546,-0.49927002,-0.066016495,-0.01528954
102281205,102280878,-0.40220755,-0.117982075,-0.0006286927
102282537,102282211,-0.18563671,0.1449307,0.0149469245
102283780,102283455,-0.07916542,0.36004797,0.010634531
102285110,102284785,-0.22324796,0.25355172,-0.0021708526
102286448,102286119,-0.46012387,-0.009394963,-0.007019458
102287777,102287452,-0.5314344,-0.08516876,0.0027189094
102289114,102288784,-0.38879845,0.12430356,0.019203871
102290447,102290118,-0.22099902,0.32253307,0.021493902
102291784,102291450,-0.2327699,0.25235528,0.0042244424
102293134,102292783,-0.3766811,-0.0025733,-0.013989002
102294469,102294117,-0.49641177,-0.124481775,-0.011990841
102295882,102295555,-0.47309023,0.05960101,0.0076554012
102297185,102296857,-0.3802939,0.33968082,0.023887537
102298424,102298098,-0.35901022,0.37340227,0.02087703
102299668,102299339,-0.47702405,0.11990255,0.006929939
102301046,102300719,-0.6075274,-0.14017971,0.00047544614
102302335,102302006,-0.5845244,-0.11562538,0.009786482
102303686,102303338,-0.41995713,0.11797984,0.030784167
102305047,102304720,-0.29713872,0.31673288,0.04070867
102306303,102305961,-0.38781422,0.28796092,0.031187845
102307660,102307334,-0.61833036,0.08646572,0.014948624
102308956,102308627,-0.72786874,-0.09322128,0.0065983566
102310290,102309960,-0.62233245,-0.06619679,0.016524807
102311625,102311293,-0.42309636,0.12818341,0.038932588
102312957,102312627,-0.37929156,0.27945912,0.051649783
102314288,102313959,-0.46980196,0.26142842,0.042241026
102315619,102315292,-0.6073333,0.10593437,0.02366539
102316956,102316627,-0.64836586,-0.044546373,0.011561772
102318415,102318088,-0.59132767,-0.056558974,0.016611177
102319656,102319331,-0.47910383,0.07820876,0.034884434
102320906,102320581,-0.44152585,0.19654806,0.0488492
102322313,102321940,-0.49442798,0.15338764,0.050360937
102323507,102323181,-0.5488169,-0.022946673,0.037390042
102324841,102324514,-0.5688575,-0.13872492,0.026260784
102326174,102325847,-0.53819364,-0.09520945,0.016980814
102328865,102328517,-0.49867687,0.19296892,0.01245055
102330190,102329865,-0.533143,0.2557778,0.01777295
102331530,102331198,-0.57488406,0.21868628,0.021523312
102332794,102332446,-0.5427741,0.1043264,0.015825083
102334127,102333779,-0.48018125,-0.007313149,0.002046163
102335473,102335146,-0.3915963,-0.076170474,-0.008173821
102336783,102336459,-0.38180625,-0.08247711,-0.0042939633
102338118,102337792,-0.45672888,-0.054357246,0.010442386
102339471,102339147,-0.5674955,0.003096843,0.024847288
102340886,102340559,-0.59264463,0.09046265,0.028269244
102342184,102341856,-0.5364299,0.17261341,0.015503483
102343466,102343137,-0.43432087,0.20964186,-0.0051706946
102344707,102344379,-0.36903095,0.16887142,-0.025864916
102346038,102345712,-0.3359881,0.08523485,-0.029657101
102347372,102347045,-0.38400373,-0.028012486,-0.017878713
102350038,102349711,-0.48268786,-0.16721724,0.0029176064
102351380,102351044,-0.43395108,-0.08654159,-0.01058369
102352767,102352402,-0.37490746,0.03180047,-0.035047513
102354057,102353731,-0.34657377,0.13142797,-0.054108497
102355322,102354973,-0.3461173,0.16813037,-0.05410217
102356669,102356308,-0.32133642,0.119948715,-0.034846812
102357994,102357639,-0.27238005,0.0052850987,-0.013474874
102359299,102358972,-0.21446542,-0.0930077,-0.007170412
102360630,102360305,-0.18854788,-0.10152578,-0.020198181
102361964,102361637,-0.18852691,-0.03202053,-0.04604129
102363387,102363056,-0.2182776,0.019259972,-0.068665214
102364665,102364334,-0.24999028,0.0016095536,-0.075106286
102365915,102365580,-0.27377027,-0.03369564,-0.07149044
102367269,102366941,-0.25280002,-0.032504313,-0.05009535
102368571,102368245,-0.20455198,0.020792989,-0.026285337
102369904,102369573,-0.13181737,0.04217344,-0.016043713
102371244,102370908,-0.048050422,-0.031486936,-0.026764557
102372565,102372240,0.03418446,-0.13611308,-0.051658943
102373897,102373572,0.043369807,-0.13190275,-0.07697761
102375235,102374906,-0.05318257,0.007727051,-0.08239452
102376474,102376147,-0.18617342,0.1700245,-0.055354267
102377846,102377519,-0.15784276,0.18075632,-0.010093167
102379139,102378813,0.03702528,-0.012808092,0.00925805
102380476,102380148,0.24195331,-0.24811673,-0.0163205
102381854,102381521,0.25937873,-0.27787253,-0.0621011
102383139,102382812,0.0954105,-0.096469976,-0.09407399
102384471,102384145,-0.052374687,0.08858069,-0.08237043
102385886,102385557,0.004607743,0.12896647,-0.037399586
102387154,102386828,0.22213675,0.044340003,-0.0060376734
102388431,102388109,0.39034352,-0.05054026,-0.010140089
102389729,102389402,0.32397476,-0.05516036,-0.032339245
102391073,102390735,0.111425474,-0.02285602,-0.041392628
102392400,102392071,0.004306315,-0.05064585,-0.025293471
102393731,102393402,0.11677408,-0.10888433,-0.00036148803
102395065,102394735,0.31354788,-0.10563256,0.008661116
102396395,102396068,0.41615576,-0.0031891956,-0.0038602166
102397727,102397400,0.31127855,0.09766119,-0.014254162
102399066,102398733,0.18188475,0.09272327,-0.0062697525
102400394,102400067,0.12994105,-0.053978,0.021306848
102401635,102401309,0.22839254,-0.20764098,0.041266695
102403006,102402676,0.41198996,-0.20806773,0.03405608
102404302,102403974,0.5266781,-0.026566183,0.0049800514
102405634,102405307,0.50098115,0.13013847,-0.018576732
102406968,102406640,0.37659556,0.07908938,-0.0179017
102408377,102408050,0.31490937,-0.13138023,0.0030061174
102409657,102409332,0.3114411,-0.28429967,0.023168689
102411030,102410696,0.40510088,-0.22184171,0.02552212
102412302,102411975,0.49079663,-0.022412082,0.01740819
102413609,102413277,0.4886145,0.085434124,0.02108736
102414937,102414610,0.41713187,0.030846406,0.041522544
102416268,102415943,0.40039617,-0.08592997,0.061145987
102417609,102417277,0.47360006,-0.14028712,0.05429439
102418936,102418609,0.5400628,-0.0920692,0.027689276
102420177,102419851,0.53416127,-0.018308023,0.0036611948
102421510,102421184,0.41948223,-0.032683615,0.006983196
102422848,102422518,0.3080028,-0.13958272,0.039291825
102424178,102423851,0.32556936,-0.23978573,0.077234514
102425516,102425183,0.42037526,-0.229949,0.08923923
102426851,102426516,0.505372,-0.11341393,0.07550862
102428174,102427849,0.5035386,0.013823949,0.054805614
102429507,102429182,0.4688661,0.043496203,0.04404252
102430990,102430657,0.43158516,-0.045278206,0.03749016
102432164,102431838,0.43829405,-0.20157978,0.03796266
102433451,102433127,0.44649085,-0.3015173,0.047517765
102434811,102434481,0.40558764,-0.27871194,0.06616042
102436121,102435793,0.2966829,-0.14445189,0.08257714
102437480,102437126,0.22282161,-0.03178087,0.08865407
102438810,102438459,0.24783705,-0.061379414,0.07858007
102440147,102439792,0.3706947,-0.22732495,0.059273235
102441359,102441035,0.47838372,-0.3466169,0.039166223
102442720,102442368,0.49905476,-0.3172881,0.031995937
102444054,102443701,0.39568964,-0.17950547,0.041107442
102445391,102445034,0.21002959,-0.11427698,0.05784595
102446726,102446366,0.03974969,-0.2229432,0.068066284
102448030,102447699,0.04859334,-0.41603214,0.069613025
102449385,102449033,0.22175811,-0.46438208,0.066708334
102450693,102450367,0.44022498,-0.2538501,0.059793122
102452144,102451807,0.5042424,0.001151827,0.03924721
102453415,102453082,0.32550138,-0.011990267,0.017287606
102454699,102454372,-0.011173659,-0.34728435,0.013897468
102455938,102455613,-0.19386496,-0.69628996,0.032654252
102457270,102456946,-0.060691413,-0.68093634,0.06137635
102458643,102458319,0.23424244,-0.27963436,0.07664216
102459941,102459612,0.38747093,0.12655255,0.05819439
102461272,102460945,0.22413462,0.11035276,0.020527644
102462648,102462320,-0.11120878,-0.28083706,-0.010415348
102463891,102463562,-0.23926118,-0.6351374,-0.017049223
102465222,102464895,-0.05096745,-0.60694265,-0.0044140792
102466576,102466230,0.2074903,-0.30334038,0.011591374
102467893,102467562,0.24068059,-0.09503073,0.022276843
102469290,102468939,0.009974022,-0.23317274,0.026789747
102470528,102470181,-0.232715,-0.49695915,0.02545961
102471867,102471515,-0.19579697,-0.5599707,0.016987622
102473219,102472852,-0.049277935,-0.3530674,0.0005618203
102474534,102474180,0.067525,-0.17045341,-0.016695945
102475891,102475560,-0.007871534,-0.23500828,-0.023529805
102477211,102476886,-0.20928177,-0.4588994,-0.013062271
102478469,102478146,-0.31190577,-0.5232415,0.006004651
102479806,102479481,-0.2021169,-0.34588808,0.015997693
102481138,102480814,-0.038055122,-0.15476312,0.0016317319
102482474,102482148,-0.07537109,-0.17925857,-0.030136134
102483802,102483479,-0.28741065,-0.40010348,-0.05317832
102485119,102484791,-0.46369553,-0.57941484,-0.049935143
102486451,102486124,-0.39922252,-0.5071835,-0.028094595
102487783,102487457,-0.1805064,-0.25458255,-0.0071241707
102489114,102488790,-0.070769265,-0.07307505,-0.0064548496
102490452,102490123,-0.24289046,-0.15145175,-0.021631388
102491697,102491363,-0.52752584,-0.40117276,-0.03645008
102493052,102492721,-0.5860507,-0.6070502,-0.04265954
102494357,102494029,-0.42298916,-0.5459526,-0.04118104
102495712,102495362,-0.20322365,-0.27019086,-0.037702158
102497177,102496852,-0.16751933,-0.034798644,-0.036722474
102498420,102498095,-0.3697791,-0.059744537,-0.034699857
102499662,102499336,-0.5937543,-0.31295702,-0.031121304
102501085,102500714,-0.616214,-0.5735785,-0.032525502
102502347,102502015,-0.4529981,-0.6211704,-0.041499242
102503671,102503348,-0.32024145,-0.41143313,-0.053735733
102505006,102504681,-0.3432101,-0.14544797,-0.05993407
102506329,102506000,-0.5022302,-0.056106266,-0.04862431
102507661,102507332,-0.62280077,-0.16229537,-0.028596926
102508917,102508583,-0.5881619,-0.3609797,-0.023748001
102510241,102509918,-0.45248887,-0.48031574,-0.04295562
102511573,102511240,-0.40498662,-0.44010946,-0.07442962
102512899,102512573,-0.49966463,-0.31014806,-0.08603878
102514271,102513939,-0.620363,-0.20055117,-0.057795912
102515564,102515239,-0.61423934,-0.13549733,-0.01684452
102516904,102516574,-0.5056244,-0.18629402,-0.015155908
102518230,102517905,-0.40137038,-0.33512053,-0.062393792
102519628,102519300,-0.41123125,-0.47837692,-0.1177301
102520910,102520583,-0.4946031,-0.49835703,-0.13553715
102522158,102521832,-0.57679033,-0.38549548,-0.10552424
102523484,102523157,-0.6070704,-0.21901749,-0.05915666
102524820,102524490,-0.61246866,-0.16781895,-0.033690467
102526152,102525824,-0.60468245,-0.20935746,-0.04664809
102527484,102527156,-0.5641349,-0.2951781,-0.07120366
102530152,102529823,-0.4239377,-0.352615,-0.08079984
102531492,102531155,-0.40525517,-0.33640605,-0.07957323
102532814,102532489,-0.46582678,-0.36229408,-0.08692288
102534147,102533821,-0.5542595,-0.4332346,-0.09045791
102535393,102535065,-0.62362856,-0.49541903,-0.08288969
102536723,102536395,-0.5863351,-0.44640464,-0.07078889
102538056,102537728,-0.5037178,-0.33142933,-0.06370842
102539388,102539061,-0.4437774,-0.23907755,-0.061498173
102540721,102540394,-0.4435988,-0.22538298,-0.060711797
102542135,102541806,-0.44795343,-0.29129523,-0.063841276
102543409,102543080,-0.45489645,-0.42369616,-0.072261535
102544705,102544379,-0.44504458,-0.5377228,-0.079020604
102546038,102545712,-0.4232784,-0.54114956,-0.0860281
102547371,102547045,-0.36341417,-0.45249802,-0.08469456
102548706,102548379,-0.348035,-0.38366124,-0.08216002
102550043,102549712,-0.38741687,-0.38281915,-0.077793516
102551293,102550958,-0.44792935,-0.41885692,-0.07132271
102552617,102552291,-0.4505517,-0.44015303,-0.06393699
102553954,102553623,-0.39614666,-0.4267159,-0.06276151
102555284,102554956,-0.31185472,-0.3872522,-0.06966515
102556620,102556289,-0.27499002,-0.37768278,-0.07548366
102557950,102557622,-0.2576561,-0.428227,-0.06999136
102559283,102558956,-0.2831062,-0.53712577,-0.059177008
