timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
85711839,85711516,-0.9920663,-0.5149413,-0.020239634,4.3139396,-33.543186,0.97974813
85713160,85712848,-0.9659212,-0.28874096,0.006673372,7.8742,11.368924,5.334403
85714517,85714181,-0.8923389,-0.0026961884,0.061209645,18.29896,55.74198,13.136349
85715894,85715555,-0.838841,0.14499901,0.098660536,22.900612,66.99619,16.28907
85717181,85716857,-0.8415209,0.042883433,0.11027155,17.329966,34.814724,14.61181
85718415,85718100,-0.84063596,-0.18901215,0.13388962,13.824145,-10.947539,15.352062
85719750,85719434,-0.784542,-0.37697494,0.1489972,20.184517,-39.136692,14.341112
85721081,85720766,-0.68420666,-0.49763644,0.11295833,32.379353,-50.18834,5.114008
85722455,85722099,-0.52682394,-0.541271,0.052119028,51.32009,-45.98889,-5.981636
85723765,85723432,-0.3755515,-0.44302016,0.011877894,64.616554,-19.284529,-11.166762
85725099,85724765,-0.36127216,-0.25826654,0.02040404,52.308456,15.265323,-7.11332
85726424,85726111,-0.427362,-0.13826609,0.09400693,30.026257,31.264097,6.7152348
85727756,85727444,-0.43050906,-0.118486315,0.17690888,23.281433,27.393147,18.717907
85729095,85728777,-0.34667552,-0.15209235,0.18836147,32.186153,15.777562,16.198275
85730355,85730018,-0.20064826,-0.20504932,0.11916446,49.336468,3.586191,1.0682974
85731691,85731365,-0.0120923305,-0.28691357,0.014243259,69.52942,-10.783292,-16.369028
85733014,85732701,0.14592975,-0.38713363,-0.035382573,80.03032,-24.779316,-20.61087
85734345,85734030,0.22349562,-0.37894383,0.0118738515,74.9308,-17.37385,-8.069276
85735674,85735363,0.21123183,-0.19356562,0.10304983,56.238903,17.267916,8.689935
85737037,85736723,0.17545877,0.01724008,0.17560604,38.19564,47.867783,18.566576
85738372,85738058,0.22627892,0.10980215,0.19352856,38.508034,52.07066,17.22399
85739645,85739331,0.32745963,0.048318572,0.14025238,46.69644,30.10779,4.461867
85740978,85740664,0.42207432,-0.08382808,0.035292964,52.01715,1.8294526,-13.813934
85742282,85741965,0.53399134,-0.17494676,-0.03518249,59.12156,-13.298278,-22.066517
85743610,85743298,0.6890883,-0.17188495,-2.0187e-06,71.78266,-9.4386835,-11.107109
85744945,85744631,0.83676934,-0.02376671,0.106689826,80.08462,17.38436,8.941426
85746309,85745992,0.8719816,0.17187627,0.1962702,67.87431,45.544884,21.479527
85747549,85747234,0.80640525,0.23371391,0.19052309,42.07443,44.996326,15.439676
85748885,85748572,0.7508634,0.075578265,0.08870131,23.982904,8.560815,-4.86027
85750280,85749940,0.81243914,-0.14617294,-0.028542386,29.335636,-29.497438,-22.948395
85751557,85751234,1.0036618,-0.2204397,-0.08683358,54.627655,-34.56201,-27.213638
85752898,85752579,1.2285757,-0.10835429,-0.04991212,79.48123,-8.045705,-14.851013
85754215,85753899,1.355273,0.09784579,0.07466384,82.34479,27.571524,9.053678
85755544,85755232,1.3269671,0.22367057,0.20649974,59.2518,41.724762,28.547676
85756903,85756587,1.240447,0.19579528,0.24675311,32.09245,27.503286,28.508337
85758141,85757830,1.2111282,0.06330079,0.17352569,20.588614,-0.43860236,9.917218
85759485,85759162,1.2814856,-0.051019378,0.041775163,27.94562,-18.863033,-13.920121
85760891,85760576,1.4115212,-0.1039017,-0.05391524,43.25095,-23.322708,-26.326477
85762141,85761829,1.5168241,-0.13445,-0.06858914,50.810966,-23.079851,-22.725622
85763467,85763150,1.5099636,-0.07895767,-0.023275575,38.124428,-8.561551,-10.14447
85764797,85764483,1.4111717,0.026564293,0.07230949,13.441135,10.563092,7.922822
85766131,85765816,1.3358248,0.05408791,0.18150657,-1.6561576,12.430431,24.020296
85767465,85767149,1.3308349,0.03600069,0.22837013,-1.8767142,6.7947993,26.167757
85768797,85768482,1.394073,0.038555052,0.17817263,9.124295,5.71577,11.8399935
85770131,85769816,1.479624,-0.0031438794,0.040551633,21.06037,-2.6284258,-13.532138
85771470,85771148,1.4704936,-0.08064315,-0.10058493,14.491066,-14.698744,-33.56002
85772713,85772399,1.3450466,-0.083092235,-0.1466844,-9.521601,-11.546118,-33.38275
85774045,85773731,1.2007045,-0.032619786,-0.09532339,-31.012579,-0.7683003,-17.418734
85775380,85775067,1.1434985,-0.025051715,-0.012788554,-33.175,0.4863848,-0.061214253
85776711,85776398,1.2241055,-0.0083543705,0.05213282,-12.293031,3.2976792,10.518277
85778043,85777731,1.3471102,0.025119869,0.088837385,10.4624405,7.9496884,14.135186
85779382,85779066,1.3847573,-0.03368409,0.087215684,13.985292,-3.881093,10.634412
85780710,85780397,1.3144317,-0.15841019,0.05212716,-0.9355371,-23.401928,2.4843652
85782134,85781819,1.1803418,-0.1512582,0.03453867,-22.83168,-16.377747,-0.76784503
85783407,85783092,1.0560141,0.028715473,0.085546106,-38.11563,17.008978,8.00872
85784643,85784331,1.0038776,0.14908949,0.1731975,-38.009197,32.45074,20.62895
85785979,85785666,1.0358506,0.07094601,0.21339409,-24.240234,11.934551,22.431456
85787314,85787000,1.0742469,-0.10761912,0.17292108,-12.81769,-20.106205,10.669324
85788644,85788332,1.0050896,-0.2643674,0.10167432,-21.827637,-41.20727,-3.349077
85789980,85789666,0.8424536,-0.32437658,0.06285667,-43.82373,-41.63063,-8.8155575
85791320,85790998,0.73373187,-0.2574931,0.068854466,-51.676537,-21.121655,-5.8044863
85792643,85792331,0.7650469,-0.102636814,0.0754009,-34.798912,9.060766,-3.546888
85793980,85793665,0.86362535,0.027005313,0.044056322,-11.0371475,28.067879,-8.053879
85795253,85794938,0.8870008,0.024016675,-0.00627899,-5.189148,20.87269,-14.520387
85796555,85796241,0.800202,-0.11504223,-0.015015977,-18.56667,-6.809416,-12.542376
85797891,85797573,0.66535634,-0.2509407,0.047474355,-36.718395,-27.322317,0.6755208
85799221,85798906,0.5114505,-0.23507147,0.15534768,-53.97153,-18.115627,18.314234
85800552,85800239,0.3809807,-0.08963978,0.2549911,-63.39779,9.877024,30.537825
85801886,85801572,0.3185081,0.0022346817,0.29908973,-59.530502,22.363888,30.851269
85803218,85802905,0.31419915,-0.021492433,0.27019024,-47.09686,13.315276,19.130735
85804628,85804315,0.31090283,-0.08299061,0.20036261,-37.40585,0.25669265,3.4382718
85805893,85805579,0.27988657,-0.1648071,0.1450099,-34.397648,-13.319368,-6.287368
85807152,85806835,0.22078653,-0.23932451,0.12781703,-36.65487,-22.430466,-7.610429
85808464,85808153,0.14526679,-0.20000151,0.13838477,-41.05802,-10.583584,-4.154786
85809835,85809520,0.06892748,-0.06415512,0.16079645,-44.572727,14.101523,0.45350355
85811142,85810819,0.006633154,0.02734116,0.18003105,-44.995464,25.732721,3.4580376
85812464,85812151,-0.06300954,0.043476027,0.16883698,-46.67414,22.574556,0.72356445
85813833,85813519,-0.16375454,0.014819731,0.12645201,-53.067825,12.795381,-6.4354134
85815135,85814819,-0.26501176,-0.038613018,0.0993124,-58.0329,1.2584887,-9.340624
85816467,85816153,-0.34979233,-0.05164303,0.13112669,-59.172653,-0.94906014,-1.8469996
85817834,85817519,-0.3823105,-0.038609557,0.19554207,-51.321575,1.352495,9.07317
85819079,85818761,-0.36280715,-0.049926344,0.19197749,-36.840633,-0.8826728,6.162883
85820409,85820094,-0.36752698,-0.074618414,0.11317178,-29.71936,-4.790536,-8.238879
85821742,85821428,-0.4408652,-0.10112813,0.034009382,-35.535233,-8.036247,-19.354753
85823079,85822761,-0.6147195,-0.07442756,-0.014335189,-56.649723,-1.6058723,-22.916937
85824411,85824093,-0.84136534,0.028717022,-0.0065302635,-81.40686,15.8395195,-16.403809
85825741,85825427,-0.97646135,0.11784903,0.046619058,-85.27264,26.762064,-4.016285
85827136,85826815,-0.97523385,0.118987344,0.09359593,-66.05244,20.781525,4.472016
85828427,85828114,-0.90839535,0.03556494,0.09921575,-40.52705,2.2812943,4.2364187
85829667,85829354,-0.84734267,-0.10831948,0.02778613,-21.782164,-21.971474,-8.748193
85831009,85830690,-0.8699251,-0.22914186,-0.12885737,-21.10437,-36.685635,-32.73066
85832333,85832020,-1.0190096,-0.19696276,-0.27197394,-41.407658,-22.689165,-48.778225
85833666,85833354,-1.2730074,0.0010483959,-0.27767128,-74.24358,15.0914545,-38.458775
85835025,85834686,-1.4940525,0.17033514,-0.14252314,-93.85482,39.11375,-7.538277
85836360,85836020,-1.5481294,0.164735,0.028714431,-81.592,29.022467,22.157835
85837697,85837353,-1.4635534,0.015843254,0.12145431,-49.488197,-2.126172,32.096447
85839026,85838685,-1.3085021,-0.19109334,0.064542696,-13.135677,-35.6578,15.204598
85840288,85839974,-1.2225605,-0.3374548,-0.12574421,3.332692,-51.446064,-19.687006
85841603,85841260,-1.3175981,-0.3119951,-0.32373324,-13.594379,-35.343033,-47.566345
85842932,85842593,-1.5230197,-0.11588139,-0.3514722,-44.453163,5.007065,-40.96206
85844243,85843926,-1.6826427,0.122439116,-0.19619517,-60.51844,42.88316,-6.1178184
85845600,85845259,-1.7096609,0.23635274,-0.00957492,-51.336662,51.560497,25.710503
85846907,85846593,-1.6749778,0.15390576,0.07478327,-34.327477,26.109642,33.4269
85848237,85847925,-1.6258373,-0.084403686,0.009592901,-18.73831,-19.121346,14.969855
85849623,85849309,-1.6140819,-0.36364985,-0.12913886,-12.964933,-60.601494,-11.1089
85850969,85850649,-1.691112,-0.46538705,-0.22101855,-23.013517,-63.047585,-23.455334
85852235,85851922,-1.7769935,-0.25259525,-0.21103215,-31.853483,-13.3709135,-16.336084
85853541,85853229,-1.7312758,0.083387256,-0.124335095,-16.765953,44.52048,1.6055216
85854876,85854563,-1.5439337,0.22413692,-0.054737043,17.873543,56.931637,12.436686
85856238,85855921,-1.4239936,0.10666112,-0.08096626,33.010235,24.497416,5.0605083
85857479,85857163,-1.5122944,-0.11842726,-0.17544833,10.687249,-17.869398,-11.620856
85858809,85858496,-1.713561,-0.3063995,-0.22679245,-24.798922,-44.56547,-17.178839
85860154,85859830,-1.8585286,-0.373508,-0.16809613,-42.708942,-45.22621,-3.4358757
85861480,85861162,-1.8292632,-0.21430016,-0.064101465,-27.938236,-8.373473,14.323152
85862809,85862495,-1.6650612,0.10426389,-0.022017803,5.382336,45.898434,17.798208
85864171,85863831,-1.488898,0.3176743,-0.045745388,32.98679,70.09695,9.897283
85865499,85865162,-1.3788725,0.26166713,-0.07599198,43.542667,44.69113,2.8029826
85866828,85866508,-1.358599,0.050066542,-0.08839068,37.03385,0.02869989,0.22289768
85868083,85867750,-1.417044,-0.12539802,-0.0850796,19.130625,-28.459007,0.7531642
85869419,85869082,-1.4975771,-0.20039468,-0.07106499,1.8082868,-34.217915,2.9320996
85870752,85870415,-1.5016924,-0.1795059,-0.04865178,1.1234344,-22.96922,5.969858
85872129,85871805,-1.3975983,-0.06484569,-0.034979146,18.249119,1.1366701,6.858676
85873441,85873127,-1.2618881,0.0637778,-0.03449139,36.4412,21.837769,5.403137
85874702,85874367,-1.1957178,0.10753548,-0.034940116,39.000107,23.910954,4.1990685
85876027,85875714,-1.1982973,0.08515546,-0.000720497,29.973162,14.923704,9.050096
85877363,85877049,-1.1383953,0.0744808,0.048750542,33.68636,10.017322,15.096376
85878694,85878382,-0.9571539,0.08924603,0.028600289,56.3616,10.294896,8.160678
85880027,85879714,-0.74916714,0.09493514,-0.0680253,78.07583,8.834134,-9.648978
85881344,85881032,-0.62322205,0.035695065,-0.18593669,81.22003,-3.0752132,-26.897188
85882679,85882366,-0.6407667,-0.06348978,-0.27371457,60.133495,-18.660542,-35.18323
85884010,85883698,-0.71127367,-0.11837181,-0.24873377,35.495975,-23.340258,-22.885576
85885344,85885031,-0.69654375,-0.08827474,-0.08454573,30.517584,-12.974521,9.457429
85886707,85886364,-0.5985162,0.033784308,0.1306006,40.11248,10.186552,42.64458
85887946,85887629,-0.45694512,0.19974887,0.25308996,54.731987,35.156967,52.886005
85889274,85888962,-0.27415287,0.2896139,0.19963853,72.82536,41.807495,31.952065
85890633,85890321,-0.10113257,0.2594326,0.0021527314,85.14919,27.333523,-7.8132367
85891973,85891650,0.014016851,0.15479653,-0.22999325,85.161385,4.005134,-44.07182
85893212,85892899,0.056861024,0.008857019,-0.3567936,73.35002,-20.903269,-54.725857
85894656,85894341,0.0886454,-0.0976618,-0.30617806,62.635265,-33.450012,-33.79554
85895895,85895583,0.16476597,-0.049182437,-0.096602514,61.554028,-17.530685,8.366462
85897253,85896939,0.27623722,0.16150919,0.12078039,66.51097,21.251766,41.904816
85898626,85898310,0.41836163,0.32955843,0.18287158,75.34022,43.486084,42.284756
85899869,85899552,0.5721506,0.22880614,0.06785903,84.12921,16.505604,13.626623
85901197,85900885,0.7180051,-0.017679486,-0.14352885,89.547226,-27.559929,-24.129408
85902533,85902219,0.81437844,-0.1345198,-0.28757071,85.5784,-39.946808,-42.01694
85903867,85903551,0.8686457,-0.025546536,-0.2517388,75.67371,-12.676457,-26.251106
85905196,85904884,0.9226237,0.17075375,-0.038483027,68.05832,22.285116,14.908413
85906530,85906217,1.0238364,0.28585526,0.1759621,69.973755,35.824978,46.454456
85907874,85907551,1.1743385,0.21995465,0.20789276,79.47838,16.49805,40.794933
85909140,85908802,1.3281792,0.019695418,0.05274013,87.232605,-20.164696,5.9434624
85910444,85910126,1.4268285,-0.14711317,-0.14466439,84.03499,-42.774986,-27.578625
85911781,85911459,1.4495015,-0.16863301,-0.20746474,69.20395,-36.360905,-31.1951
85913113,85912794,1.468595,-0.029488549,-0.075941555,57.248123,-5.1398582,-2.226815
85914440,85914125,1.4902469,0.15827647,0.1251578,48.23087,26.706602,31.151892
85915857,85915545,1.5005918,0.24369444,0.19163215,39.365738,34.334095,34.52646
85917182,85916857,1.5193743,0.14651331,0.050558407,33.88371,10.282145,3.2571673
85918420,85918107,1.5629427,-0.049429875,-0.15130985,33.71818,-24.178637,-30.437994
85919749,85919434,1.6215672,-0.1780303,-0.22343554,35.937756,-39.557556,-34.980103
85921081,85920767,1.6462377,-0.164674,-0.121536925,31.933973,-28.241707,-10.134068
85922414,85922100,1.6065501,-0.052600965,0.04249937,18.196278,-3.5096722,18.940718
85923745,85923433,1.5771407,0.0333502,0.12860848,9.809179,11.057198,28.594578
85925083,85924766,1.7419838,0.007573414,0.14596257,35.44019,4.045895,25.007486
85926320,85926008,2.007007,-0.08333139,0.071052946,71.05458,-11.82371,6.7987394
85927655,85927342,2.0997095,-0.18329194,-0.109546736,69.862656,-25.641478,-24.54025
85929035,85928722,1.9899703,-0.2429062,-0.27568442,36.20532,-29.5216,-46.12616
85930324,85930008,1.8782847,-0.17283358,-0.28908893,10.164577,-11.034054,-37.629128
85931662,85931340,1.7999328,-0.0041663055,-0.19715996,-5.0039845,19.102694,-14.24635
85933041,85932719,1.6597633,0.07297932,-0.13212566,-27.151936,27.018518,-0.58919114
85934277,85933961,1.5088767,0.0047481116,-0.08347362,-45.821625,9.607876,7.5525103
85935608,85935294,1.4527016,-0.06976632,-0.032476176,-44.600796,-4.551786,14.229543
85936944,85936631,1.5000005,-0.09596247,-0.0071439873,-26.852709,-7.7719975,15.17785
85938371,85938057,1.5845441,-0.13335593,0.01770885,-7.013923,-12.3019905,16.023333
85939644,85939329,1.6843227,-0.14853166,0.062263496,10.892609,-11.804149,19.820742
85940903,85940583,1.7369817,-0.050617315,0.062127203,16.848768,7.180042,15.182463
85942252,85941939,1.7015696,0.019854369,-0.02505752,7.141136,16.644072,-2.7184396
85943548,85943237,1.6564229,-0.10440796,-0.15419352,-1.7128557,-7.9711213,-23.31552
85944887,85944569,1.6459266,-0.23920734,-0.22712813,-3.0355167,-27.822142,-29.823633
85946219,85945903,1.6087446,-0.15661468,-0.1694846,-8.665265,-7.4875298,-13.388909
85947557,85947238,1.5242159,-0.023510791,-0.043779112,-20.740305,15.63947,10.125258
85950217,85949901,1.4284365,-0.1766375,-0.027526157,-25.704243,-14.328586,6.8305817
85951557,85951234,1.3833892,-0.15862417,-0.022571784,-27.645979,-7.7398586,6.381752
85952881,85952568,1.3060737,-0.08552279,0.02000888,-34.266865,5.799079,11.940834
85954257,85953938,1.2641472,-0.098363705,0.005905524,-33.495968,2.1424038,6.6989284
85955501,85955184,1.2177217,-0.122577555,-0.08486259,-33.99248,-2.0802722,-9.805585
85956836,85956517,1.0903289,-0.057933412,-0.16399667,-47.671116,9.268059,-20.447659
85958165,85957851,0.98735255,0.021287298,-0.15952611,-53.758728,20.03205,-14.917791
85959500,85959183,1.0139127,0.021236528,-0.07765533,-37.275314,15.405926,1.9522521
85960883,85960559,1.0503649,-0.019184826,0.013793643,-23.450094,5.3345947,16.456654
85962147,85961833,0.952377,-0.0947521,0.0568777,-34.831856,-8.460114,19.697338
85963457,85963143,0.7951208,-0.22515313,0.027110642,-53.035103,-28.02848,10.264938
85964789,85964475,0.65224546,-0.24285449,-0.0472444,-64.82069,-24.06935,-4.2426066
85966123,85965809,0.5290439,-0.0585954,-0.10904895,-70.76928,11.887194,-13.326707
85967457,85967142,0.4338918,0.12178512,-0.114968665,-70.79101,38.47834,-11.157356
85968695,85968383,0.37437478,0.12894192,-0.049730033,-64.898766,30.591444,2.2244527
85970030,85969717,0.38917178,-0.005983994,0.05260173,-47.936333,1.4486189,18.524982
85971372,85971050,0.46241927,-0.169924,0.10965821,-25.430147,-25.676888,23.572134
85972698,85972383,0.45768073,-0.24943867,0.076673254,-21.08764,-32.69374,12.696369
85974028,85973715,0.31800622,-0.1978411,-0.026186097,-39.81841,-16.630917,-7.1123896
85975362,85975048,0.09240976,-0.03464625,-0.11633927,-68.293175,14.107354,-20.114283
85976694,85976382,-0.13358407,0.15899788,-0.09083919,-90.292885,42.6595,-11.0436945
85978051,85977715,-0.26236072,0.22132674,0.040021315,-91.17836,42.881268,13.022783
85979387,85979047,-0.26999608,0.11261365,0.15487738,-72.25244,15.282097,28.764883
85980718,85980381,-0.27770078,-0.027737636,0.1582955,-57.851116,-11.009838,22.602985
85981936,85981622,-0.33124092,-0.11702049,0.0567863,-54.135635,-23.031399,0.72598886
85983381,85983068,-0.46148887,-0.11817481,-0.08075216,-63.997948,-17.817945,-21.934444
85984642,85984331,-0.6610035,-0.031803533,-0.11240362,-82.828835,0.45647785,-21.737686
85985957,85985642,-0.8548972,0.084031984,0.01837762,-96.4474,19.381567,4.890673
85987299,85986975,-0.9955964,0.15987286,0.18681234,-98.123215,27.301378,31.34077
85988625,85988308,-1.034628,0.14070901,0.26201037,-82.74338,17.895685,36.344505
85989956,85989641,-1.025263,0.06879479,0.17121482,-63.03442,2.0865312,12.917122
85991297,85990975,-1.0367029,0.008930628,-0.026676664,-51.332756,-8.024295,-22.495707
85992537,85992225,-1.1599785,0.0058497856,-0.16566508,-60.81021,-6.6314297,-39.909573
85993869,85993557,-1.3894542,0.02811886,-0.120081656,-85.34145,-1.4658498,-23.01215
85995203,85994889,-1.5801793,0.060892813,0.06743152,-97.56213,4.271808,13.015939
85996537,85996224,-1.6120853,0.10688042,0.20745797,-80.94227,10.964407,32.64062
85997871,85997557,-1.5655813,0.16826211,0.14912583,-55.574707,18.6316,15.223185
85999206,85998890,-1.5649484,0.2041235,-0.049666792,-43.59728,20.310814,-20.93865
86000539,86000222,-1.6662116,0.19995713,-0.2091512,-51.02516,15.014115,-42.070564
86001871,86001556,-1.8316232,0.14160417,-0.17558154,-67.05653,1.9773504,-26.645693
86003205,86002889,-1.9746988,0.07595926,-0.010491363,-75.68265,-9.082412,6.397719
86004648,86004335,-2.0404594,0.076007076,0.094429746,-69.58412,-6.8740807,21.783266
86005902,86005579,-2.0332496,0.11640331,0.05607087,-53.04884,1.357509,10.270442
86007162,86006841,-2.0163307,0.18761842,-0.06311285,-38.678616,12.851273,-11.609417
86008487,86008153,-2.0249102,0.2640113,-0.14173767,-31.807056,22.481424,-21.667562
86009855,86009520,-2.1084957,0.2833829,-0.11098319,-38.838486,20.491987,-11.498093
86011139,86010806,-2.238996,0.2286003,0.0007906717,-51.781982,6.794082,9.5054865
86012426,86012094,-2.3464055,0.15341331,0.106436595,-57.91792,-6.9409604,24.600782
86013766,86013428,-2.4004135,0.12404022,0.14315838,-53.915733,-10.078391,24.986597
86015104,86014766,-2.3979962,0.12050625,0.11120383,-41.530933,-8.448703,14.067506
86016430,86016119,-2.3627512,0.14001592,0.02431943,-26.650007,-3.2106926,-3.4264655
86017764,86017452,-2.3484335,0.2272236,-0.07337309,-18.597698,12.0189705,-18.608984
86019104,86018785,-2.3621962,0.33102438,-0.10374341,-16.81149,26.295198,-19.206379
86020360,86020027,-2.370867,0.36492378,-0.04467113,-14.531774,25.823614,-5.059673
86021685,86021373,-2.3891013,0.31934747,0.053595748,-14.432613,12.474252,12.201857
86023018,86022705,-2.4245076,0.2320103,0.1319715,-17.064787,-4.68339,22.248667
86024355,86024039,-2.4356585,0.13876599,0.1501066,-15.020634,-18.875608,20.136154
86025691,86025370,-2.4119449,0.111292854,0.117578946,-7.771736,-18.945597,10.262985
86027012,86026692,-2.3833718,0.18042333,0.058045276,-1.3728286,-3.1341364,-1.8039085
86028400,86028088,-2.333825,0.31333628,0.0024069957,7.196342,19.465126,-10.468115
86029646,86029333,-2.250149,0.4315851,-0.015338967,19.423433,34.457737,-10.928801
86030981,86030662,-2.1732671,0.47932822,-0.00033572837,27.679674,34.47066,-6.0358396
86032308,86031995,-2.1455343,0.4437926,0.009668132,25.975742,20.824814,-3.1300378
86033639,86033328,-2.1659408,0.33699554,0.0018604689,16.830837,-1.4300522,-3.771232
86034976,86034662,-2.1971073,0.23000829,-0.0038009274,8.070132,-18.522047,-3.8173683
86036311,86035995,-2.2022426,0.20611438,0.011235135,5.580915,-18.05749,-0.45081052
86037641,86037327,-2.1662862,0.24612205,0.034622442,10.40043,-7.4816933,3.4766374
86038883,86038571,-2.1146977,0.2780894,0.04322566,16.525867,-0.628414,4.0654416
86040234,86039920,-2.0983963,0.33830714,0.049144056,15.464958,9.595117,4.208499
86041549,86041235,-2.0915403,0.44416186,0.08865858,13.306445,24.874874,9.925294
86042891,86042578,-2.0147727,0.48302525,0.16456802,23.353964,25.380302,20.280035
86044236,86043922,-1.8436438,0.4214538,0.2186787,46.5624,9.582837,24.4978
86045595,86045280,-1.6762782,0.39420208,0.17496978,63.61491,3.274288,11.575868
86046839,86046522,-1.6180298,0.4236864,0.050603252,58.798588,7.459843,-11.472149
86048170,86047855,-1.6739523,0.41795304,-0.026575841,36.50429,4.6538224,-21.25674
86049502,86049188,-1.740598,0.35279453,0.017133791,17.703459,-7.1497416,-9.062354
86050946,86050622,-1.7502015,0.33757585,0.13439964,12.463332,-7.6789565,12.323524
86052233,86051920,-1.7086406,0.42433777,0.27008328,16.734226,8.440341,31.858639
86053476,86053161,-1.6088798,0.5107863,0.35571432,29.669847,20.626093,38.657135
86054807,86054494,-1.4110852,0.5516919,0.3452479,56.048874,22.678247,28.163548
86056149,86055828,-1.1251248,0.5442276,0.24714237,90.840355,16.296574,5.5989027
86057478,86057161,-0.89024115,0.47853145,0.06579505,109.0852,1.7510475,-25.630146
86058806,86058493,-0.8043991,0.3564882,-0.14374974,98.803604,-18.79253,-54.34908
86060142,86059827,-0.8176357,0.2467526,-0.2628576,74.873955,-32.460373,-61.48964
86061486,86061159,-0.8099283,0.23926558,-0.19405626,59.96025,-26.168478,-36.045773
86062724,86062411,-0.7459829,0.3506855,0.046289958,57.45566,-1.8051656,11.704064
86064056,86063744,-0.6596233,0.52943695,0.3150027,59.116196,27.998417,53.03096
86065394,86065078,-0.55386573,0.64007145,0.43884,63.621475,39.46033,61.063953
86066727,86066411,-0.41773126,0.5306956,0.34462434,72.14637,12.118875,31.513565
86068057,86067743,-0.2633327,0.29368654,0.1001784,81.70104,-29.49999,-15.714786
86069391,86069077,-0.12784028,0.14488608,-0.09155987,85.95183,-46.85757,-43.250973
86070722,86070409,-0.024854833,0.20383954,-0.09329665,83.96585,-26.242828,-33.344154
86072131,86071806,0.07679672,0.40878925,0.089161925,82.339264,13.406083,4.309397
86073395,86073081,0.20170411,0.5904018,0.27293703,84.91459,39.828564,33.146034
86074643,86074331,0.34560403,0.5484228,0.27018103,89.957245,23.264149,24.664473
86075968,86075655,0.48006478,0.26965627,0.07932048,92.30992,-28.059858,-12.439078
86077305,86076988,0.6088493,0.026813634,-0.09890417,93.21508,-61.085842,-38.54458
86078635,86078322,0.7157106,0.06377863,-0.105881415,90.27015,-40.630165,-30.628382
86079969,86079654,0.8156699,0.31290075,0.033138327,86.96225,9.453219,-0.8146883
86081303,86080989,0.93559915,0.48950586,0.1569545,87.69176,35.645435,19.306047
86082634,86082321,1.0779,0.40576488,0.1174685,91.914444,13.211126,7.985477
86083967,86083653,1.2206111,0.14700189,-0.028804995,95.1957,-32.32946,-17.788145
86085299,86084986,1.3615695,0.005340301,-0.07286406,97.51992,-47.5904,-20.503447
86086632,86086319,1.4996063,0.17084484,0.060128175,98.77591,-9.076083,6.248495
86087973,86087655,1.5979894,0.4655166,0.21105136,93.09978,41.166058,29.350586
86089253,86088939,1.6362405,0.56516427,0.21226886,78.832115,47.425686,22.516827
86090542,86090229,1.651832,0.35169902,0.073521614,64.09944,1.1389124,-5.4368434
86091891,86091563,1.658447,0.027288042,-0.028700018,51.182766,-52.170498,-20.540787
86093212,86092896,1.7237726,-0.074994914,0.061052173,51.078793,-56.376648,-0.6466067
86094630,86094316,1.9119442,0.1375703,0.2549707,71.07959,-8.380558,31.29881
86095893,86095579,2.0951004,0.4294593,0.35072282,85.30838,41.167843,39.63403
86098543,86098224,2.0635207,0.4475624,0.08864667,44.23088,21.966803,-16.787876
86099877,86099557,1.9584644,0.19228327,-0.036583062,17.510244,-24.878548,-33.130527
86101204,86100890,2.013948,-0.005601429,0.017552597,23.628094,-51.477417,-16.451971
86102445,86102131,2.308758,-0.029800165,0.14581613,67.463455,-43.493046,8.12768
86103781,86103465,2.6530492,0.11857147,0.20178027,108.91311,-9.223624,15.22188
86105108,86104797,2.796828,0.29632938,0.17866224,107.7076,21.777548,7.887946
86106467,86106153,2.6858976,0.31935924,0.109261915,65.31725,20.044422,-5.3298383
86107779,86107463,2.491572,0.15061949,0.063581534,19.125011,-12.476189,-11.373542
86109113,86108797,2.358174,-0.032572847,0.13510096,-6.616491,-39.440773,3.2770607
86110447,86110129,2.3390086,0.00445135,0.29044804,-7.882853,-23.747042,28.16633
86111783,86111462,2.4236753,0.2790123,0.42276677,7.9287086,26.950489,43.49565
86113115,86112801,2.4650228,0.528279,0.4678752,12.555542,61.424557,41.051975
86114443,86114129,2.4021635,0.5632278,0.43913302,-0.66758883,52.96399,27.206467
86115890,86115555,2.37226,0.4133454,0.38842982,-5.1359,16.32377,12.880342
86117180,86116860,2.4372702,0.20109007,0.31728414,6.9467216,-22.043547,-1.6895596
86119777,86119436,2.7887745,0.03961666,0.22117166,56.86708,-33.926506,-14.251038
86121033,86120720,2.8740394,0.17229065,0.21237537,57.654327,-4.276644,-12.507579
86122322,86122010,2.7222133,0.35968003,0.23294114,19.449112,27.319597,-6.2756314
86123661,86123344,2.470338,0.45829588,0.27251667,-26.183348,37.11282,1.5702577
86125033,86124720,2.2658203,0.45369908,0.28528273,-53.749756,28.019573,3.1948316
86126324,86126009,2.174445,0.41397345,0.27081808,-56.47283,15.29446,0.091470316
86127678,86127343,2.256828,0.35153618,0.2660005,-30.011139,1.6067094,-0.63115275
86129036,86128720,2.4541001,0.27426964,0.2973264,9.07976,-11.416525,4.7907667
86130282,86129962,2.6014018,0.22764066,0.34808415,30.79757,-16.404167,12.031093
86131643,86131295,2.5777667,0.19751185,0.35637358,19.609158,-17.848045,10.548677
86132973,86132628,2.444825,0.14253238,0.32811013,-6.656298,-22.925634,3.6107974
