timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
95887106,95886779,0.9674628,0.022146411,0.043369018,-0.24828333,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
96391110,96390665,0.96801627,0.027149517,-0.040815115,-0.24605212,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
96890164,96889256,0.9667363,-0.03488756,-0.044677045,-0.24941505,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
97388281,97387935,0.96113634,0.016705472,-0.035964757,-0.27321115,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
97886964,97886571,0.95952517,-0.023401449,-0.061781738,-0.27376455,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
98390836,98390503,0.9539518,0.09334115,0.038415924,-0.28246725,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
98889965,98889107,0.96021694,-0.0064212405,-0.0139231095,-0.27883393,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
99388170,99387820,0.9490406,-0.032391213,-0.058043346,-0.3080645,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
99891980,99891660,0.9464977,0.057535674,0.003213583,-0.3175241,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
100390758,100390387,0.9492569,0.007752662,0.013024899,-0.31413645,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
100889308,100888991,0.954232,0.030056499,0.011421657,-0.2973342,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
101387989,101387649,0.9563111,0.019052798,-0.04621051,-0.2880463,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
101892002,101891583,0.9594204,-0.044240735,-0.0018359602,-0.2784818,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
102390589,102390228,0.9523866,0.04787895,-0.068191156,-0.29328716,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
102889929,102888939,0.95058024,0.0010907722,-0.03113117,-0.30891255,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
103387888,103387559,0.9529371,0.027799672,-0.0074479436,-0.30179906,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
103891778,103891408,0.9428973,0.017843848,-0.06207121,-0.32676214,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
104390395,104390080,0.9470022,-0.0152672315,-0.019543214,-0.32026866,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
104889069,104888763,0.9464935,0.02872503,-0.021758972,-0.32070464,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
105387688,105387374,0.9401398,0.068028115,0.029792564,-0.3325986,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
105891613,105891298,0.94114465,-0.0063232044,-0.06944446,-0.3307328,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
106390259,106389939,0.93180513,-0.049414013,-0.018160066,-0.35912082,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
106888903,106888579,0.93394685,-0.0081259385,0.04567245,-0.3543888,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
107387694,107387261,0.6946896,-0.54172945,0.44054204,-0.17279571,0.99987495,-5.1762965e-11,-1.7821955e-10,0.015814018,2
