timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
98885796,98883860,39230940,33.6448665,-117.84206859999999,-1.5042146,-0.015451501,-2.8548267,0.0018472992,4.4952765e-05,3.7252903e-07,-0.15456782,-0.052791998,0.9141672,0.8747061,0.02116495,-0.02306845,-0.02159992,-7.1574893,0.29854473,-7.913471,-0.56369793,0.014962933,0.08145258,0.031629354,0.00015954074,26.370876,4.9801445,0.32323083,0.26340866,0.14353706,0.07430335,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
99377801,99377300,39230940,33.6448665,-117.84206859999999,-1.5364997,0.022512536,-2.5211818,0.0018472992,4.4952765e-05,3.7252903e-07,0.15945658,-0.02829679,0.694345,0.63914126,0.02116495,-0.02306845,-0.02159992,-6.1691346,-0.76451874,-10.242704,-0.6245844,0.01523786,0.020117892,0.031629354,0.00015565193,26.370876,4.6464996,0.31439036,0.25997376,0.13982794,0.07349693,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
99881773,99881164,39230940,33.6448665,-117.84206859999999,-1.4412267,-0.009917717,-2.1986897,0.0018472992,4.4952765e-05,3.7252903e-07,0.20791993,-0.03737892,0.6928927,0.6250661,0.02116495,-0.02306845,-0.02159992,0.1333177,-3.9488242,7.883663,-0.64672035,0.015554374,0.008822089,0.031629354,0.00015534624,26.370876,4.3240075,0.32341248,0.2643502,0.14425771,0.07432943,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
100375044,100374575,39230940,33.6448665,-117.84206859999999,-1.3441348,-0.023993487,-1.939966,0.0018472992,4.4952765e-05,3.7252903e-07,-0.039359167,0.056228913,0.7382163,0.6440692,0.02116495,-0.02306845,-0.02159992,2.6381376,1.6288018,4.8404417,-0.6358347,0.015796894,0.030316314,0.031629354,0.00015173497,26.370876,4.065284,0.31480923,0.26086333,0.13925451,0.07342118,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
100880017,100878511,39230940,33.6448665,-117.84206859999999,-1.3042672,-0.013548689,-1.5352368,0.0018472992,4.4952765e-05,3.7252903e-07,-0.10408236,0.2290681,1.0699596,0.9579059,0.02116495,-0.02306845,-0.02159992,3.9887586,0.66269356,-1.3334962,-0.6035722,0.016115941,0.0650883,0.031629354,0.00015191654,26.370876,3.6605546,0.3240342,0.26461467,0.14699085,0.07439117,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
101382885,101382409,39230940,33.6448665,-117.84206859999999,-1.3751466,0.06548841,-1.041636,0.0018472992,4.4952765e-05,3.7252903e-07,-0.20532359,0.15132067,1.081596,0.9744285,0.02116495,-0.02306845,-0.02159992,-1.0626326,1.1983637,0.33526286,-0.58712924,0.015859775,0.08939584,0.031629354,0.00015003361,26.370876,3.1669538,0.31677347,0.2619087,0.14133725,0.073519796,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
101886963,101886345,39230940,33.6448665,-117.84206859999999,-1.3294536,0.11735862,-0.5533455,0.0018472992,4.4952765e-05,3.7252903e-07,0.03953567,-0.013812292,0.8109481,0.7194099,0.02116495,-0.02306845,-0.02159992,0.32686874,-11.335207,5.735559,-0.563756,0.016196223,0.12613823,0.031629354,0.0001513026,26.370876,2.6786633,0.32628343,0.2657982,0.14406897,0.07443288,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
102380230,102379725,39230940,33.6448665,-117.84206859999999,-1.3406163,0.15214081,-0.18368945,0.0018472992,4.4952765e-05,3.7252903e-07,0.120030634,-0.015853738,0.9825102,0.904046,0.02116495,-0.02306845,-0.02159992,10.729705,7.878317,-3.3350487,-0.60463345,0.016540147,0.11090616,0.031629354,0.00014834519,26.370876,2.3090072,0.31806046,0.26270473,0.13842979,0.07352982,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
102884285,102883655,39230940,33.6448665,-117.84206859999999,-1.4100473,0.28691757,0.12215502,0.0018472992,4.4952765e-05,3.7252903e-07,-0.16650438,0.06756587,-0.102994286,-0.16353461,0.02116495,-0.02306845,-0.02159992,-1.7955887,-4.360134,-1.3841707,-0.6286651,0.016984453,0.09167914,0.031629354,0.00014951837,26.370876,2.0031629,0.32736784,0.26656598,0.15375902,0.074427396,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
103377521,103377028,39230940,33.6448665,-117.84206859999999,-1.5045269,0.40618524,0.24258953,0.0018472992,4.4952765e-05,3.7252903e-07,-0.061716557,0.12648457,0.7239759,0.6669769,0.02116495,-0.02306845,-0.02159992,0.74179626,4.624633,3.393349,-0.6107292,0.016702693,0.14556248,0.031629354,0.0001444155,26.370876,1.8827283,0.31796125,0.2639554,0.14257167,0.07365378,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
103881428,103880961,39230940,33.6448665,-117.84206859999999,-1.5644506,0.4709962,0.60589355,0.0018472992,4.4952765e-05,3.7252903e-07,-0.07739485,-0.07234625,0.638075,0.5998944,0.02116495,-0.02306845,-0.02159992,4.463552,0.45309302,-0.97100526,-0.670916,0.01694647,0.09516703,0.031629354,0.00014467386,26.370876,1.5194242,0.3264861,0.26769838,0.14351907,0.07440855,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
104385794,104384840,39230940,33.6448665,-117.84206859999999,-1.5204078,0.41987947,1.017044,0.0018472992,4.4952765e-05,3.7252903e-07,0.026074069,0.013398309,0.8543416,0.83359545,0.02116495,-0.02306845,-0.02159992,-2.8169737,-1.6849074,-3.5597372,-0.6512315,0.016699988,0.09816897,0.031629354,0.00014247576,26.370876,1.1082739,0.31772724,0.2649261,0.1398774,0.07371439,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
104878701,104878231,39230940,33.6448665,-117.84206859999999,-1.4815239,0.41256696,1.4270467,0.0018472992,4.4952765e-05,3.7252903e-07,0.13442108,0.047021307,0.7829953,0.7754928,0.02116495,-0.02306845,-0.02159992,0.16604225,1.5119314,-3.3301075,-0.65322614,0.016866552,0.10750233,0.031629354,0.00014262667,26.370876,0.69827116,0.32531703,0.2681844,0.14240794,0.07443762,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
105382601,105382134,39230940,33.6448665,-117.84206859999999,-1.4095907,0.39660397,1.7493826,0.0018472992,4.4952765e-05,3.7252903e-07,0.12587643,-0.0960943,0.76878554,0.75851727,0.02116495,-0.02306845,-0.02159992,-2.907782,-2.4268272,4.596826,-0.6752266,0.016978266,0.07904821,0.031629354,0.00014078834,26.370876,0.3759352,0.3172672,0.26546547,0.1417588,0.07361285,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
105886545,105886060,39230940,33.6448665,-117.84206859999999,-1.5474602,0.47930694,2.1344748,0.0018472992,4.4952765e-05,3.7252903e-07,-0.24946672,0.12627964,0.6382783,0.623751,0.02116495,-0.02306845,-0.02159992,-0.43038464,-7.4990296,-2.8621056,-0.6772763,0.017292505,0.09854872,0.031629354,0.00014146758,26.370876,0.019731045,0.32618013,0.26923776,0.14475563,0.07450044,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
106380876,106379427,39230940,33.6448665,-117.84206859999999,-1.5132073,0.47342697,2.339212,0.0018472992,4.4952765e-05,3.7252903e-07,0.21108234,-0.19236796,0.453756,0.42986685,0.02116495,-0.02306845,-0.02159992,-2.6329458,-4.866214,-2.9327066,-0.73211145,0.01710076,0.022932818,0.031629354,0.00013896942,26.370876,0.035561085,0.3172827,0.26610056,0.14226566,0.07366116,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
106883973,106883311,39230940,33.6448665,-117.84206859999999,-1.3881917,0.31889194,2.5643575,0.0018472992,4.4952765e-05,3.7252903e-07,0.2591815,-0.16703239,0.9404498,0.88920057,0.02116495,-0.02306845,-0.02159992,-2.6165571,-4.303372,8.417547,-0.7273632,0.01703425,0.043468054,0.031629354,0.0001395079,26.370876,0.025603771,0.3263607,0.2699049,0.14732529,0.074539356,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
