timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
85589607,85489296,171799743191,0.00043000732,0.0052661547,0.010015177,0,0.33277887,0.25153852,0.0,0.023143686,0.031732745,0.06902405,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,73.43636,58.358376,0.42425853,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
85789629,85689424,171799743191,7.2605544e-05,0.0036998547,0.0054664877,0,0.3328537,0.2515878,0.0,0.029277062,0.03199734,0.04159867,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,74.84428,58.358376,0.43518105,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
85989606,85889229,171799743191,0.00017150686,0.0019070288,0.0030752409,0,0.33289817,0.25162452,0.0,0.025872204,0.031657998,0.038496494,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,72.15076,58.358376,0.40575796,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
86199645,86099194,171799743191,0.00094695634,0.011664947,0.028594771,0,0.33377886,0.25213477,0.0,0.07135931,0.029311208,0.07681327,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,70.42871,58.358376,0.38963762,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
86399753,86299069,171799743191,0.0033261161,0.015448283,0.03383651,0,0.33379093,0.2521718,0.0,0.059486628,0.029666908,0.08045225,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,72.74128,58.358376,0.38479242,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
86599620,86499193,171799743191,0.004665092,0.020053826,0.036734544,0,0.33366716,0.25217378,0.0,0.08110629,0.030993013,0.08970917,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,72.82748,58.358376,0.44675562,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
86799636,86699193,171799743191,0.006091854,0.018295528,0.036686607,0,0.33357415,0.25218704,0.0,0.058080144,0.031060657,0.054792553,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,73.238144,58.358376,0.4214903,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
86999599,86899068,171799743191,0.0030989381,0.01348155,0.026380563,0,0.33348674,0.25286624,0.0,0.029251015,0.029554794,0.04156411,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,76.00374,58.358376,0.45768514,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
87199565,87099193,171799743191,0.0034959195,0.016870974,0.032697886,0,0.3333586,0.2528939,0.0,0.087546915,0.03075094,0.035258573,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,74.64727,58.358376,0.4917389,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
87399886,87299193,171799743191,0.00031986058,0.0041758986,0.01645186,0,0.3332042,0.25292945,0.0,0.0369739,0.027074631,0.044534348,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,79.08463,58.358376,0.5023764,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
87599568,87499091,171799743191,0.0006338852,0.012938349,0.017802395,0,0.33299118,0.25295597,0.0,0.06184304,0.023692595,0.0350285,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,76.57757,58.358376,0.51853013,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
87799602,87699194,171799743191,0.023095228,0.020497827,0.028878946,0,0.33286908,0.2530205,0.12883195,0.0743492,0.023525953,0.03199083,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,79.11403,58.358376,0.5337918,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
87999606,87899438,171799743191,0.008335438,0.017467197,0.030922318,0,0.3328169,0.25312153,0.0,0.06454343,0.023645481,0.03416254,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,78.84283,58.358376,0.52566457,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
88199565,88099193,171799743191,0.0010753304,0.008631322,0.020018902,0,0.33273575,0.2532094,0.0,0.031586636,0.022911036,0.034605276,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,75.63986,58.358376,0.5302203,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
88399606,88299421,171799743191,0.0017404463,0.0126840975,0.024332916,0,0.33261997,0.25329974,0.0,0.054673567,0.021650517,0.0510389,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,77.01948,58.358376,0.52839994,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
88599574,88499513,171799743191,0.04419424,0.079218864,0.09061648,0,0.33238444,0.2533758,0.0,0.28419876,0.028179372,0.04371406,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,71.29085,58.358376,0.47760114,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
88799623,88699508,34360789703,0.04653307,0.098970935,0.11473414,0,0.33228174,0.25345865,0.0,0.29360056,0.03471181,0.03520696,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,61.923428,58.358376,0.42526764,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
88999569,88899460,34360789703,0.0074925697,0.044203028,0.06559275,0,0.33228177,0.25354812,0.0,0.13154031,0.023764187,0.034233276,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,61.22312,58.358376,0.42143533,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
89199601,89099301,34369178311,0.0069931843,0.008330966,0.016716495,0,0.33237308,0.25363916,0.0,0.12826659,0.018663863,0.02992774,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,59.558643,58.358376,0.41682044,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
89399569,89299265,34369178311,0.029013729,0.04161359,0.043452796,0,0.33251384,0.25373423,0.0,0.13880557,0.015070366,0.03290954,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,63.166386,58.358376,0.3881302,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
89600020,89499212,34369178311,0.016910734,0.027269442,0.0385831,0,0.3326235,0.25383112,0.0,0.04611067,0.01812415,0.03464917,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,68.51991,58.358376,0.34438184,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
89799661,89699299,34369178311,0.002558197,0.021665346,0.03347172,0,0.3327005,0.25397626,0.0,0.054454684,0.016589442,0.026524618,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,64.727196,58.358376,0.3598026,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
89999636,89899238,34369178311,0.0040443586,0.029815508,0.04895144,0,0.33273113,0.2541349,0.0,0.0868285,0.015680881,0.02820846,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,62.66076,58.358376,0.37979802,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
90199697,90099245,34369178311,0.011302228,0.035892054,0.052340623,0,0.3326907,0.2543129,0.0,0.07443902,0.017536936,0.025199492,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,67.928986,58.358376,0.32933262,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
90399638,90299068,34369178311,0.008173652,0.030973686,0.049522333,0,0.3325556,0.25449702,0.0,0.109485164,0.01922822,0.031487867,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,65.76471,58.358376,0.3507691,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
90599603,90499098,34369178311,0.008892507,0.023923,0.042135693,0,0.33239564,0.25538555,0.0,0.09825982,0.01734817,0.026108332,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,58.14231,58.358376,0.35754842,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
90799623,90699069,34369178311,0.00372358,0.02395913,0.039562058,0,0.3322703,0.25561526,0.0,0.10299159,0.022062335,0.029623233,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,60.3123,58.358376,0.34965873,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
90999595,90899091,34369178311,0.0062600016,0.028649166,0.04640504,0,0.33212298,0.25585824,0.0,0.10603431,0.023624223,0.027318811,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,65.93411,58.358376,0.31958157,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
91199747,91099068,34369178311,0.0039268425,0.018252343,0.033525165,0,0.3319593,0.25610274,0.0,0.09195185,0.022338087,0.036317915,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,65.48695,58.358376,0.3482419,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
91399601,91299193,34369178311,0.002286272,0.010274463,0.020972844,0,0.33178297,0.25634733,0.0,0.073525615,0.021959286,0.03179477,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,64.15446,58.358376,0.42698982,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
91599576,91499069,34369178311,0.0041067363,0.008131723,0.010822549,0,0.33152738,0.25656116,0.0,0.083978936,0.024194911,0.027920807,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,65.72535,58.358376,0.39176208,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
91800268,91699068,34369178311,0.00716458,0.0102519225,0.018281804,0,0.33119115,0.25674805,0.0,0.06319824,0.025437696,0.037045673,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,64.67719,58.358376,0.3765893,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
91999583,91899193,34369178311,0.0023785944,0.00945743,0.023979425,0,0.3308282,0.2569365,0.0,0.100211866,0.023218771,0.044019274,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,58.941414,58.358376,0.38168105,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
92189613,92089478,34369178311,0.0016138017,0.016629435,0.026966412,0,0.32973805,0.25664583,0.0,0.08285703,0.02318809,0.03774605,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,61.706726,58.358376,0.3976615,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
92389579,92289193,34369178311,0.0030664385,0.015272849,0.026976414,0,0.32938993,0.25680888,0.0,0.08499108,0.023491973,0.066971764,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,66.96623,58.358376,0.35068884,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
92589599,92489553,34369178311,0.0020643123,0.011911611,0.027741976,0,0.32902837,0.2569992,0.0,0.067361586,0.023269933,0.06422521,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,60.128624,58.358376,0.40021196,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
92789611,92689486,34369178311,0.0034631218,0.017094642,0.03186239,0,0.32880947,0.25719297,0.0,0.07778973,0.024724014,0.061613657,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,60.926037,58.358376,0.39704567,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
92989665,92889375,34369178311,0.004171791,0.016054982,0.031388372,0,0.3286039,0.2573874,0.0,0.04991477,0.027722929,0.05290427,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,63.282097,58.358376,0.37824917,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
93189618,93089457,34369178311,0.0042636255,0.016314218,0.030705303,0,0.32840592,0.25758156,0.0,0.07785181,0.027295245,0.05145955,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,62.648064,58.358376,0.44368774,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
93389641,93289269,34369178311,0.002913788,0.012709594,0.030465327,0,0.32799205,0.2577246,0.0,0.06318353,0.04154905,0.072566964,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,62.704372,58.358376,0.39994854,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
93589937,93489257,34369178311,0.0017371792,0.009600538,0.026621267,0,0.32734993,0.2584964,0.0,0.023971876,0.041393057,0.05849634,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,58.55544,58.358376,0.4176041,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
93799677,93699193,34369178311,0.0016119133,0.013706549,0.031640407,0,0.32732028,0.2583092,0.0,0.1658876,0.035252906,0.05097469,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,58.503277,58.358376,0.3817885,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
93999952,93899193,34369178311,0.0031362877,0.032346684,0.043301202,0,0.32643417,0.25831985,0.0,0.15820888,0.03113246,0.06582152,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,66.654,58.358376,0.37822273,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
94199638,94099193,34369178311,0.003104823,0.03426892,0.049572386,0,0.32570088,0.25904587,0.0,0.12642436,0.025372343,0.044865094,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,54.494648,58.358376,0.42725047,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
94399571,94299193,34369178311,0.0011875116,0.038921926,0.06421844,0,0.3249575,0.25904855,0.0,0.16006139,0.022443352,0.050391138,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,62.0537,58.358376,0.40643734,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
94599616,94499193,34369178311,0.0027228852,0.04855885,0.0792138,0,0.32420275,0.2590308,0.0,0.18168038,0.015624881,0.060411595,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,62.01101,58.358376,0.3894768,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
94799568,94699193,34369178311,0.001151287,0.04737124,0.08025742,0,0.32353863,0.25903946,0.0,0.19191575,0.01741191,0.04044082,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,68.04507,58.358376,0.40030864,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
94999567,94899193,34369178311,0.0059814756,0.04230193,0.074598454,0,0.32292533,0.25904435,0.0,0.15630327,0.012953158,0.05377762,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,62.923054,58.358376,0.38680658,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
95199623,95099193,34369178311,0.002799587,0.035702262,0.059767526,0,0.32236275,0.25903156,0.0,0.1722529,0.010546197,0.05099456,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,64.212944,58.358376,0.41050446,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
95399579,95299193,34369178311,0.0095454315,0.017137917,0.02431104,0,0.32183784,0.25901312,0.0,0.074804,0.012443951,0.05889737,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,65.219604,58.358376,0.38300884,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
95599608,95499194,34369178311,0.006077774,0.034435973,0.046104755,0,0.32132354,0.25899795,0.0,0.13563707,0.020759631,0.05802085,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,64.28923,58.358376,0.3525078,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
95799568,95699193,34369178311,0.0010030655,0.03306999,0.055000737,0,0.3207903,0.25898805,0.0,0.083790556,0.026702588,0.07338473,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,66.47228,58.358376,0.4314185,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
95999571,95899193,34369178311,0.009437645,0.028767532,0.049613178,0,0.3201219,0.25898054,0.0,0.09388275,0.027004465,0.059139684,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,66.69223,58.358376,0.4161102,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
96199907,96099543,34369178311,0.009096333,0.03421398,0.058553483,0,0.31940308,0.25897536,0.0,0.18584451,0.033463813,0.078306556,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,61.202576,58.358376,0.41273528,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
96399573,96299317,34369178311,0.01775983,0.0366591,0.0545367,0,0.31873298,0.25894147,0.0,0.15250751,0.027793141,0.07613844,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,57.508675,58.358376,0.28656352,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
96599623,96499463,34369178311,0.0049879714,0.02065923,0.03917769,0,0.31805307,0.25890675,0.0,0.046282467,0.031385604,0.06973952,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,61.773476,58.358376,0.36650538,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
96799573,96699444,34369178311,0.0043225987,0.033572774,0.05341981,0,0.31749943,0.2589153,0.0,0.14889207,0.029454036,0.068137445,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,65.52445,58.358376,0.39808285,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
96999607,96899292,34369178311,0.0013038447,0.03586023,0.054693967,0,0.31699964,0.2589123,0.0,0.11389585,0.0311214,0.07038525,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,60.55552,58.358376,0.36151934,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
97199634,97099256,34369178311,0.0026449454,0.03125477,0.050206885,0,0.31658334,0.25891915,0.0,0.08661603,0.029057369,0.07181679,0.0,nan,0.0,0.004601,2490402,2490402,3997730,8944899,54.780663,58.358376,0.3982114,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
