timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
85879541,85879193,39231187,33.6448665,-117.84206859999999,-1.4478245,0.22005633,2.612134,-0.00085874175,0.0002343154,-6.2584877e-07,-0.08051177,0.061247736,0.06459505,0.06534485,0.024599649,-0.021377075,-0.005986777,-1.6609123,3.4403806,-0.09773988,-0.13045889,0.021854991,0.015885042,0.026735252,0.00015246923,26.91303,0.097025156,0.34025854,0.25517958,0.14030285,0.07238715,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
86383283,86379255,39231187,33.6448665,-117.84206859999999,-1.5177966,0.23422831,2.5974543,-0.00085874175,0.0002343154,-6.2584877e-07,-0.13485919,0.042526163,0.06338051,0.046939272,0.024599649,-0.021377075,-0.005986777,3.225508,2.6817553,-12.29402,-0.09222081,0.022042649,0.057343777,0.026735252,0.00015271765,26.91303,0.11568117,0.3321836,0.2518853,0.13721392,0.07157111,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
86879628,86879193,39231187,33.6448665,-117.84206859999999,-1.6504585,0.25295407,2.5730858,-0.00085874175,0.0002343154,-6.2584877e-07,-0.18486711,-0.122401595,-0.10713665,-0.14209223,0.024599649,-0.021377075,-0.005986777,-3.1214874,5.5805063,7.8967123,-0.05966716,0.022211947,0.11390154,0.026735252,0.00015482592,26.91303,0.1400497,0.34017444,0.25530368,0.14089963,0.072347246,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
87379601,87379068,39231187,33.6448665,-117.84206859999999,-1.7732493,0.29611138,2.5635402,-0.00085874175,0.0002343154,-6.2584877e-07,-0.1485577,0.012997491,0.013926993,-0.010708849,0.024599649,-0.021377075,-0.005986777,1.6694283,-3.0662415,-0.861348,-0.10176601,0.022328993,0.07858642,0.026735252,0.00015485068,26.91303,0.14959526,0.33158985,0.25198635,0.13643447,0.07154576,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
87880068,87879068,39231187,33.6448665,-117.84206859999999,-1.8116553,0.3099503,2.548005,-0.00085874175,0.0002343154,-6.2584877e-07,-0.0045743575,0.07334941,0.0049357237,-0.01129682,0.024599649,-0.021377075,-0.005986777,1.4926947,5.4331474,-2.2395477,-0.16794385,0.018045258,0.031059345,0.026735252,0.00015597155,26.91303,0.16513038,0.33946517,0.25546843,0.14108941,0.07232191,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
88379604,88379068,39231187,33.6448665,-117.84206859999999,-1.8341374,0.3019553,2.528521,-0.00085874175,0.0002343154,-6.2584877e-07,0.17537625,-0.14475997,-0.5478027,-0.5419419,0.024599649,-0.021377075,-0.005986777,3.8324733,-5.3070955,-10.048123,-0.17799142,0.017993458,0.030258935,0.026735252,0.00015492551,26.91303,0.18461442,0.33099607,0.25235128,0.13714743,0.071692824,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
88883368,88879464,39231187,33.6448665,-117.84206859999999,-1.7558713,0.06251291,1.2101895,-0.00085874175,0.0002343154,-6.2584877e-07,0.36255574,-0.29597315,-4.702605,-4.695339,0.024599649,-0.021377075,-0.005986777,1.0302134,-1.1793066,0.32922614,-0.24054682,0.016755894,0.042030297,0.026735252,0.00015150133,26.91303,1.502946,0.33924377,0.2558827,0.17389262,0.07244091,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
89379573,89379068,39231187,33.6448665,-117.84206859999999,-1.685132,-0.1037392,-1.6736742,-0.00085874175,0.0002343154,-6.2584877e-07,0.31665874,-0.15273885,-5.911817,-5.9076376,0.024599649,-0.021377075,-0.005986777,-0.17166315,11.644676,4.7334113,-0.28316912,0.015139483,0.020819152,0.026735252,0.00013568337,26.91303,4.38681,0.33081588,0.25346678,0.16081229,0.0717619,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
89883979,89879314,39231187,33.6448665,-117.84206859999999,-1.5444926,-0.13261566,-4.210964,-0.00085874175,0.0002343154,-6.2584877e-07,0.1923336,0.061899785,-4.5724015,-4.5386066,0.024599649,-0.021377075,-0.005986777,-2.9928885,-3.6183152,-4.1127095,-0.3380517,0.014466213,0.022094827,0.026735252,0.00013167487,26.91303,6.9241,0.33957496,0.25708953,0.15140906,0.072576664,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
90379602,90379193,39231187,33.6448665,-117.84206859999999,-1.5058928,-0.0187257,-6.100876,-0.00085874175,0.0002343154,-6.2584877e-07,-0.025639124,0.08391495,-3.1720574,-3.1173253,0.024599649,-0.021377075,-0.005986777,-6.098277,4.4424067,1.7419008,-0.35631576,0.013829655,0.03599792,0.026735252,0.00013028536,26.91303,8.814012,0.33096966,0.25423327,0.13967809,0.071811914,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
90883578,90879275,39231187,33.6448665,-117.84206859999999,-1.4585471,0.08024333,-7.4265924,-0.00085874175,0.0002343154,-6.2584877e-07,0.07338267,0.06056372,-2.1297789,-2.063434,0.024599649,-0.021377075,-0.005986777,4.7254167,-1.4124397,12.981467,-0.38479805,0.013777817,0.02456471,0.026735252,0.00013309032,26.91303,10.139728,0.33877897,0.25806084,0.13675949,0.07269363,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
91389848,91389068,39231187,33.6448665,-117.84206859999999,-1.458069,0.10381177,-8.308229,-0.00085874175,0.0002343154,-6.2584877e-07,-0.04105227,-0.074044034,-1.5265921,-1.4564623,0.024599649,-0.021377075,-0.005986777,2.4653425,5.570535,2.1238718,-0.39827633,0.013746628,0.028343908,0.026735252,0.00013595895,26.91303,11.021365,0.33099616,0.2558748,0.1365182,0.07209965,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
91879620,91879095,39231187,33.6448665,-117.84206859999999,-1.5290165,0.078265,-8.865728,-0.00085874175,0.0002343154,-6.2584877e-07,-0.1899635,-0.14269638,-0.8478898,-0.7832037,0.024599649,-0.021377075,-0.005986777,-5.1199374,-8.209369,-0.31152067,-0.40183556,0.013692402,0.041629072,0.026735252,0.00013950479,26.91303,11.578864,0.33762878,0.2591723,0.14003034,0.07281452,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
92379754,92379229,39231187,33.6448665,-117.84206859999999,-1.5616611,0.097803034,-8.991811,-0.00085874175,0.0002343154,-6.2584877e-07,-0.0910266,-0.028013155,-0.057287846,0.01480261,0.024599649,-0.021377075,-0.005986777,-2.2947667,2.2218075,-7.766795,-0.4096851,0.013740245,0.04345128,0.026735252,0.00014369495,26.91303,11.7049465,0.3286042,0.2563311,0.1333354,0.07211207,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
92879576,92879068,39231187,33.6448665,-117.84206859999999,-1.6222343,0.10900062,-8.801419,-0.00085874175,0.0002343154,-6.2584877e-07,-0.09647758,-0.14040431,0.5174155,0.5993192,0.024599649,-0.021377075,-0.005986777,1.1443994,-4.750933,-9.596477,-0.44075555,0.01393277,0.017161533,0.026735252,0.00014862763,26.91303,11.514555,0.33600715,0.26077294,0.13766469,0.073016636,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
93383692,93379494,39231187,33.6448665,-117.84206859999999,-1.7015775,0.12501599,-8.289966,-0.00085874175,0.0002343154,-6.2584877e-07,-0.032640953,-0.016097033,1.2507179,1.3414843,0.024599649,-0.021377075,-0.005986777,-2.250088,-0.3697155,0.37013718,-0.43603638,0.014101714,0.044609588,0.026735252,0.0001527699,26.91303,11.003101,0.32719395,0.25793725,0.13375114,0.07228018,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
93879554,93879068,39231187,33.6448665,-117.84206859999999,-1.7249181,0.12670703,-7.638922,-0.00085874175,0.0002343154,-6.2584877e-07,0.11996363,-0.1226399,0.8876373,0.99047416,0.024599649,-0.021377075,-0.005986777,-1.8042117,-1.9685943,-14.591192,-0.44808608,0.014340486,0.030073574,0.026735252,0.0001573178,26.91303,10.352057,0.33380526,0.26143146,0.13949086,0.073008046,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
94383617,94379299,39231187,33.6448665,-117.84206859999999,-1.5915729,0.030230468,-7.0848517,-0.00085874175,0.0002343154,-6.2584877e-07,0.19292507,-0.19041988,1.2572176,1.3425062,0.024599649,-0.021377075,-0.005986777,-3.6672933,-2.9084082,-3.715684,-0.42598325,0.014392298,0.053968165,0.026735252,0.000160352,26.91303,9.797987,0.3233797,0.25810233,0.13568108,0.07224519,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
94879585,94879089,39231187,33.6448665,-117.84206859999999,-1.4371547,-0.13104092,-6.325336,-0.00085874175,0.0002343154,-6.2584877e-07,0.04070854,-0.1488137,1.4841262,1.5391724,0.024599649,-0.021377075,-0.005986777,-1.2579886,0.11235087,-11.218167,-0.41443333,0.014787794,0.08927311,0.026735252,0.00016517773,26.91303,9.038471,0.33008957,0.26144078,0.14057706,0.07304458,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
95379821,95379075,39231187,33.6448665,-117.84206859999999,-1.3727536,-0.24426748,-5.7634883,-0.00085874175,0.0002343154,-6.2584877e-07,-0.07454496,-0.07717264,0.57224196,0.6053069,0.024599649,-0.021377075,-0.005986777,1.7041352,3.8156,-2.6767755,-0.45284808,0.014553051,0.056768116,0.026735252,0.00016544844,26.91303,8.476624,0.32021186,0.25806785,0.14539209,0.07229474,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
95879602,95879193,39231187,33.6448665,-117.84206859999999,-1.4014779,-0.21599159,-5.334554,-0.00085874175,0.0002343154,-6.2584877e-07,-0.20187701,0.104296386,0.91461796,0.9699167,0.024599649,-0.021377075,-0.005986777,-0.0049620867,6.2801533,1.0376683,-0.46910894,0.014419102,0.0643614,0.026735252,0.00016431324,26.91303,8.047689,0.32753825,0.26136786,0.14985113,0.07305823,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
96379551,96379069,39231187,33.6448665,-117.84206859999999,-1.5458307,-0.039544087,-4.654619,-0.00085874175,0.0002343154,-6.2584877e-07,-0.019825986,0.2652515,1.4172434,1.504373,0.024599649,-0.021377075,-0.005986777,2.3721776,1.9411058,4.4391894,-0.4732173,0.01336475,0.093201436,0.026735252,0.00016305737,26.91303,7.367755,0.31708258,0.25869155,0.14236274,0.0723857,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
96879929,96879550,39231187,33.6448665,-117.84206859999999,-1.6219627,0.16346978,-3.9706252,-0.00085874175,0.0002343154,-6.2584877e-07,-0.17854129,0.16529244,1.1581715,1.2436043,0.024599649,-0.021377075,-0.005986777,3.0267525,3.060375,4.459583,-0.4775814,0.013503274,0.10471088,0.026735252,0.00016424264,26.91303,6.6837606,0.32428682,0.2620098,0.1465073,0.07315684,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
97379542,97379193,39231187,33.6448665,-117.84206859999999,-1.6970513,0.2233778,-3.5123875,-0.00085874175,0.0002343154,-6.2584877e-07,0.16370635,-0.26539722,0.44670618,0.51842505,0.024599649,-0.021377075,-0.005986777,-3.9110384,-5.2133822,-2.5215096,-0.5383677,0.013511725,0.052038234,0.026735252,0.00016011894,26.91303,6.225523,0.31452262,0.25867605,0.14364584,0.07236944,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
97883265,97879348,39231187,33.6448665,-117.84206859999999,-1.6269592,0.11670631,-3.151026,-0.00085874175,0.0002343154,-6.2584877e-07,0.28137556,-0.22706243,0.7399461,0.7935146,0.024599649,-0.021377075,-0.005986777,-1.4257785,-7.446114,-5.365781,-0.5427224,0.013314873,0.056499884,0.026735252,0.0001589793,26.91303,5.8641615,0.32245317,0.2620223,0.14912783,0.07319735,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
98379581,98379069,39231187,33.6448665,-117.84206859999999,-1.4547365,-0.03128597,-2.792947,-0.00085874175,0.0002343154,-6.2584877e-07,0.35235623,-0.25905374,1.047072,1.0627742,0.024599649,-0.021377075,-0.005986777,-2.335109,10.91424,3.921454,-0.561331,0.01277827,0.028977592,0.026735252,0.00015531684,26.91303,5.5060825,0.3139599,0.25890657,0.14659669,0.072414786,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
98879838,98879068,39231187,33.6448665,-117.84206859999999,-1.4542036,-0.033531364,-2.3254619,-0.00085874175,0.0002343154,-6.2584877e-07,0.014328354,-0.105511814,0.98339295,0.9598935,0.024599649,-0.021377075,-0.005986777,-2.00511,-1.3670677,-7.411006,-0.5583674,0.013075497,0.065745465,0.026735252,0.00015522017,26.91303,5.038597,0.32255673,0.2623852,0.14216006,0.07313229,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
99379602,99379193,39231187,33.6448665,-117.84206859999999,-1.4640129,0.005544551,-1.9627074,-0.00085874175,0.0002343154,-6.2584877e-07,0.31291088,-0.08614692,0.7990539,0.7486372,0.024599649,-0.021377075,-0.005986777,-1.8176597,5.6535187,6.590176,-0.6216005,0.013282244,0.0034486451,0.026735252,0.000151805,26.91303,4.675843,0.3143273,0.25930768,0.13837151,0.07237141,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
99879586,99879070,39231187,33.6448665,-117.84206859999999,-1.3642737,-0.022931615,-1.6254601,-0.00085874175,0.0002343154,-6.2584877e-07,0.33625612,-0.0833463,0.7068162,0.63199776,0.024599649,-0.021377075,-0.005986777,0.30517757,-2.252777,-5.609611,-0.6517878,0.013434469,-0.00743917,0.026735252,0.00015154343,26.91303,4.3385954,0.32310432,0.2627143,0.1453204,0.07310218,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
100379546,100379193,39231187,33.6448665,-117.84206859999999,-1.2780825,-0.050384715,-1.3576044,-0.00085874175,0.0002343154,-6.2584877e-07,0.09562522,-0.000562391,0.8291009,0.71665496,0.024599649,-0.021377075,-0.005986777,2.3149958,3.653425,11.661386,-0.6505809,0.01355144,0.012803182,0.026735252,0.00014829652,26.91303,4.0707397,0.31520298,0.2603331,0.13893065,0.07235652,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
100879873,100879068,39231187,33.6448665,-117.84206859999999,-1.2436333,-0.034298953,-0.9424943,-0.00085874175,0.0002343154,-6.2584877e-07,-0.009573387,0.17786135,1.1163659,0.98090535,0.024599649,-0.021377075,-0.005986777,-0.06544608,9.599874,1.4020542,-0.6142626,0.013910818,0.047948845,0.026735252,0.00014847703,26.91303,3.6556296,0.3241202,0.26388696,0.14220175,0.073230065,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
101383290,101379307,39231187,33.6448665,-117.84206859999999,-1.3147056,0.042002995,-0.43710938,-0.00085874175,0.0002343154,-6.2584877e-07,-0.09328419,0.109655775,1.1403793,1.0036371,0.024599649,-0.021377075,-0.005986777,-3.0006597,6.600668,-12.837828,-0.598184,0.014113568,0.07202684,0.026735252,0.00014671011,26.91303,3.150245,0.3164873,0.26101893,0.13735761,0.072396494,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
101879549,101879193,39231187,33.6448665,-117.84206859999999,-1.2765213,0.092437305,0.06323936,-0.00085874175,0.0002343154,-6.2584877e-07,0.1000207,-0.067014255,0.8230114,0.6984527,0.024599649,-0.021377075,-0.005986777,-10.655914,-2.0024464,-11.693415,-0.57625234,0.014477299,0.10800157,0.026735252,0.00014784641,26.91303,2.6498961,0.32551318,0.2646735,0.14346081,0.07324968,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
102379562,102379080,39231187,33.6448665,-117.84206859999999,-1.2879161,0.13445228,0.46106407,-0.00085874175,0.0002343154,-6.2584877e-07,0.12736905,-0.1171856,1.1419501,1.0273548,0.024599649,-0.021377075,-0.005986777,-6.7960153,-6.253837,13.172438,-0.62215877,0.014728727,0.08893404,0.026735252,0.00014505094,26.91303,2.2520714,0.31788406,0.26193896,0.13800493,0.07245471,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
102879607,102879193,39231187,33.6448665,-117.84206859999999,-1.359493,0.27390656,0.7846517,-0.00085874175,0.0002343154,-6.2584877e-07,-0.092535436,0.029492265,0.03403624,-0.06698112,0.024599649,-0.021377075,-0.005986777,-2.8863912,-7.9422717,-1.5480163,-0.6452203,0.015088476,0.07093197,0.026735252,0.00014614205,26.91303,1.9284837,0.32676792,0.2655821,0.14890145,0.07329169,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
103379579,103379069,39231187,33.6448665,-117.84206859999999,-1.458154,0.39511934,0.92249393,-0.00085874175,0.0002343154,-6.2584877e-07,-0.007910123,0.061375257,0.8195207,0.71499014,0.024599649,-0.021377075,-0.005986777,-2.1169286,2.9204533,10.808834,-0.6293695,0.01509673,0.12534457,0.026735252,0.0001415156,26.91303,1.7906415,0.31812507,0.26261002,0.14079234,0.07249692,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
103879536,103879193,39231187,33.6448665,-117.84206859999999,-1.5186596,0.4516036,1.2877761,-0.00085874175,0.0002343154,-6.2584877e-07,-0.017338563,-0.12351716,0.7557051,0.6660355,0.024599649,-0.021377075,-0.005986777,-1.0988648,1.4995084,10.396914,-0.6956472,0.015126344,0.07284216,0.026735252,0.0001416454,26.91303,1.4253594,0.32622388,0.26684856,0.14465038,0.07332133,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
104379929,104379068,39231187,33.6448665,-117.84206859999999,-1.4788399,0.40499774,1.6897905,-0.00085874175,0.0002343154,-6.2584877e-07,0.09792573,-0.054525964,0.8763862,0.79588515,0.024599649,-0.021377075,-0.005986777,2.7278116,4.2773304,-4.5175624,-0.6839255,0.014546295,0.07807888,0.026735252,0.00013980504,26.91303,1.023345,0.31733397,0.2639564,0.13990414,0.07261276,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
104883296,104879325,39231187,33.6448665,-117.84206859999999,-1.4462703,0.39891335,2.098986,-0.00085874175,0.0002343154,-6.2584877e-07,0.14506465,-0.047945205,0.86250705,0.79054356,0.024599649,-0.021377075,-0.005986777,-4.3957133,-4.275375,10.388688,-0.6910599,0.014535661,0.0856763,0.026735252,0.00014016608,26.91303,0.6141496,0.3255943,0.26748338,0.14261037,0.07332711,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
105379575,105379069,39231187,33.6448665,-117.84206859999999,-1.3784527,0.3747243,2.4167352,-0.00085874175,0.0002343154,-6.2584877e-07,0.16738035,-0.14588886,0.85268986,0.78185755,0.024599649,-0.021377075,-0.005986777,2.1342838,4.317582,10.500609,-0.71180934,0.0144888675,0.05739913,0.026735252,0.00013831918,26.91303,0.2964003,0.31705463,0.2645924,0.1418675,0.07255874,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
105883700,105879298,39231187,33.6448665,-117.84206859999999,-1.5046705,0.46011472,2.796189,-0.00085874175,0.0002343154,-6.2584877e-07,-0.2049075,0.06647529,0.6394429,0.57480484,0.024599649,-0.021377075,-0.005986777,-1.2975535,0.25906223,-10.205342,-0.72036344,0.014794072,0.07503583,0.026735252,0.00013871162,26.91303,0.025779486,0.3256275,0.26814216,0.14199197,0.07333399,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
106380038,106379193,39231187,33.6448665,-117.84206859999999,-1.4845827,0.4493113,3.0034945,-0.00085874175,0.0002343154,-6.2584877e-07,0.21664047,-0.26410055,0.44787565,0.3783157,0.024599649,-0.021377075,-0.005986777,1.7600092,-1.8425528,-10.529064,-0.7780963,0.01456267,-0.00081658113,0.026735252,0.00013660037,26.91303,0.032822132,0.31729448,0.26535547,0.14290404,0.07260614,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
106879622,106879069,39231187,33.6448665,-117.84206859999999,-1.3693421,0.28435087,3.21846,-0.00085874175,0.0002343154,-6.2584877e-07,0.2581385,-0.27110797,0.9139457,0.8147639,0.024599649,-0.021377075,-0.005986777,-2.878356,-5.440634,4.4110875,-0.7744439,0.014380662,0.017729236,0.026735252,0.00013728508,26.91303,0.027072191,0.32621107,0.2689482,0.14858033,0.07344363,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
107379613,107379194,39231187,33.6448665,-117.84206859999999,-1.2620715,0.16145827,4.717875,-0.00085874175,0.0002343154,-6.2584877e-07,0.24442692,-1.0727879,2.1920352,2.0833032,0.024599649,-0.021377075,-0.005986777,-44.4392,-65.99735,-174.17186,-1.0465096,0.01453802,0.314414,0.026735252,0.00013991176,26.91303,0.0,0.31822428,0.26699275,0.13002977,0.072592415,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,1,0,0
