timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],n_states
81369751,81269194,0.9973556,0.0057299226,-0.0017576186,-0.07242959,0.022985527,0.024596974,0.036110543,-1.22325,0.21814625,2.4049644,-0.00025632745,-0.0024439774,0.0013798004,0.0015628717,-0.00073558086,0.05278527,0.19179355,0.038008858,0.41222298,-0.04407393,-0.01350685,0.020378793,0.0,0.0,7.591529e-05,7.863739e-05,0.021500321,0.00912787,0.009129917,0.005126358,0.054445248,0.05444519,0.063165486,1.8953567e-07,1.8967427e-07,9.1250286e-07,0.005950909,0.005945204,2.0991594e-05,0.0012068119,6.0938208e-05,0.0012517249,0.0011991512,0.0008248696,0.0012514242,1.0,1.0,24
82373359,82269069,0.9973351,0.006058985,-0.0010264307,-0.07269778,0.010061037,0.0062874528,0.035765886,-1.2632331,0.20743598,2.4525785,-0.00024262945,-0.002450272,0.0013795511,0.0015590361,-0.0007530822,0.052789286,0.19172062,0.03799428,0.41217983,-0.044054266,-0.01345751,0.020412719,0.0,0.0,7.578173e-05,7.904839e-05,0.021566072,0.009124204,0.00912723,0.0051161987,0.054519735,0.05451963,0.06287136,1.9015384e-07,1.90297e-07,9.2249064e-07,0.005950988,0.005945282,2.0766274e-05,0.0012067734,6.0672683e-05,0.0012516949,0.0011990798,0.000824592,0.0012513878,1.0,1.0,24
83373576,83269068,0.997376,0.005982224,-0.0011274575,-0.07213876,-0.027318925,0.007011645,0.04062855,-1.3169956,0.2051717,2.514528,-0.00023486518,-0.0024542054,0.001379025,0.0015562522,-0.0007606965,0.05272792,0.19167691,0.037986133,0.41217238,-0.044069186,-0.013373603,0.02041987,0.0,0.0,7.581597e-05,7.9037556e-05,0.021633688,0.009129814,0.009132529,0.005110519,0.054647624,0.054647487,0.06277115,1.9071686e-07,1.908653e-07,9.3248116e-07,0.005951067,0.0059453663,2.0548534e-05,0.0012067475,6.0399492e-05,0.001251681,0.0011990306,0.0008243088,0.0012513686,1.0,1.0,24
84369633,84269194,0.9974008,0.005774271,-0.000988192,-0.07181547,-0.031461686,0.004620147,0.03985069,-1.3693064,0.2069273,2.563976,-0.00023193695,-0.0024494512,0.0013786684,0.0015683663,-0.00077136856,0.052747104,0.19163921,0.03797862,0.4121425,-0.04409988,-0.013320081,0.02043762,0.0,0.0,7.579953e-05,7.883144e-05,0.021704426,0.009132616,0.009135611,0.0051054154,0.054734074,0.054733917,0.062747344,1.912226e-07,1.9137332e-07,9.424759e-07,0.0059511443,0.00594545,2.0337351e-05,0.0012067226,6.0155264e-05,0.0012516668,0.0011989822,0.00082406285,0.0012513472,1.0,1.0,24
85369604,85269194,0.99742454,0.00581735,-0.0031554732,-0.07141803,-0.03493654,0.023233313,0.033378094,-1.4046564,0.20949739,2.6006484,-0.0002319533,-0.0024298418,0.0013792927,0.0016098577,-0.00078851706,0.052817576,0.19156373,0.0379627,0.41212627,-0.04404861,-0.013360723,0.020458562,0.0,0.0,7.647541e-05,7.898748e-05,0.021772925,0.009150125,0.0091532115,0.0051131924,0.05483622,0.05483598,0.063118815,1.9168291e-07,1.9184016e-07,9.5245986e-07,0.005951219,0.0059455303,2.013488e-05,0.0012066799,5.990239e-05,0.0012516504,0.0011989046,0.0008237203,0.0012513254,1.0,1.0,24
86369901,86269286,0.99800855,-0.023448624,0.0024064628,-0.05850995,-0.16483346,-0.049018655,-0.00045526173,-1.5152069,0.26321176,2.5784032,-0.00026166937,-0.002442278,0.0013872136,0.0015541903,-0.00089156476,0.052919004,0.18714549,0.037037227,0.41019928,-0.041267995,-0.009190411,0.021674672,0.0,0.0,7.5872056e-05,0.00012656607,0.02198649,0.009304195,0.009435215,0.005109347,0.05491477,0.054914415,0.06321619,1.9212591e-07,1.9222097e-07,9.620627e-07,0.005951128,0.00594546,1.9935662e-05,0.001199146,5.935439e-05,0.0012348242,0.0011920956,0.00081357936,0.0012344172,1.0,1.0,24
87369632,87269252,0.9984727,0.02847002,-0.01150039,-0.04592907,-0.1573863,-0.029975194,-0.077457264,-1.7571415,0.303504,2.5768301,-0.0003141528,-0.0024621063,0.0014101687,0.00082953426,-0.0009251782,0.052927565,0.18341659,0.036195964,0.4101314,-0.040177807,-0.0021764168,0.021398818,0.0,0.0,8.691483e-05,0.00015231597,0.022238677,0.009327931,0.009220206,0.005105839,0.054714937,0.054719627,0.063266404,1.926441e-07,1.9245404e-07,9.70278e-07,0.005947328,0.005941211,1.9746472e-05,0.0011755297,5.8188805e-05,0.0012046854,0.0011690389,0.0007731656,0.0012041208,1.0,1.0,24
88369617,88269230,0.9944459,0.0025958577,-0.04934057,-0.09293106,0.007112108,-0.016665757,-0.025492134,-1.8325965,0.2869045,2.571308,-0.00026596335,-0.0024266564,0.0014585416,0.0025279883,-4.490834e-05,0.05288076,0.14608009,0.028961752,0.3896705,-0.003030609,0.0047229677,0.04337266,0.0,0.0,0.0002458378,8.249124e-05,0.017818466,0.009274313,0.009329701,0.0051360284,0.054518495,0.054516267,0.063775316,1.9282434e-07,1.92693e-07,9.653651e-07,0.0059380294,0.005932932,1.9564814e-05,0.0011153595,5.555126e-05,0.0011386042,0.0010824945,0.00063955947,0.0011379769,1.0,1.0,24
89373314,89269087,0.9878396,0.04523708,-0.02073317,-0.14729804,0.35601804,-0.16253254,-6.1383123,-1.6877075,-0.11247587,-0.990141,-0.00014405341,-0.0025025986,0.0016531596,0.0010960201,-0.010358706,0.053114377,0.21490347,0.10915565,0.36265704,-0.07085482,-0.01705886,0.012335946,0.0,0.0,7.130538e-05,0.0002175574,0.014981465,0.012436719,0.013353955,0.0051341024,0.054443292,0.054410618,0.06399812,1.911667e-07,1.9044039e-07,9.663003e-07,0.0056611537,0.0057151583,1.9355826e-05,0.0013143225,0.001168516,0.0013877504,0.0013649574,0.0014014045,0.0013883588,1.0,1.0,24
90373291,90269193,0.9829075,-0.041663777,-0.0017282134,-0.17931542,-0.0005772207,0.23528267,-3.458582,-1.4847696,0.011623332,-5.703263,-0.00022561339,-0.002512155,0.0017437049,-0.002222207,-0.004065931,0.052834872,0.21199481,0.07906663,0.37100068,-0.12155704,0.0069192853,-0.013517781,0.0,0.0,6.4065236e-05,0.00016535923,0.013723405,0.010418001,0.009307092,0.005141795,0.054519605,0.05449584,0.06439552,1.9196479e-07,1.9156886e-07,9.697069e-07,0.0055852034,0.005653485,1.9264324e-05,0.0011044526,0.00061597524,0.0012198096,0.0011157374,0.0010871458,0.0012200206,1.0,1.0,24
91369654,91269193,0.97854465,-0.027576853,-0.015027814,-0.20362726,-0.037168678,-0.11092977,-1.6884295,-1.4309213,0.118864395,-8.104957,-0.00026138208,-0.0024894667,0.00177846,-0.005265062,-0.0030602782,0.052705772,0.21492124,0.06992355,0.3526024,-0.14678235,0.018161379,-0.00034420486,0.0,0.0,7.835622e-05,0.00010863227,0.01370416,0.00876017,0.0090203015,0.005163555,0.054287106,0.054243285,0.06499107,1.9351988e-07,1.9379566e-07,9.767313e-07,0.0055646645,0.0056275283,1.9181809e-05,0.0010500753,0.00043657728,0.0011336111,0.001037869,0.00096480415,0.0011326564,1.0,1.0,24
