timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
83194900,83088151,171798694487,0.000120696364,0.0047939983,0.01121689,0,0.3325445,0.252587,0.0,0.023324836,0.030129874,0.025877092,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,71.8183,58.358376,0.45399442,0.46025112,0,0,895,2,2,2,2,2,0,0,0,0,0,0,0
83396161,83289399,171798694487,5.241517e-05,0.002186956,0.008173414,0,0.33270928,0.25262007,0.0,0.014069428,0.028747475,0.028895898,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,70.92013,58.358376,0.45779154,0.46025112,0,0,895,2,2,2,2,2,0,0,0,0,0,0,0
83597433,83490685,171798694487,5.2169857e-05,0.0023125536,0.0078875,0,0.3327943,0.25263628,0.0,0.017059106,0.029074937,0.022758573,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,70.963684,58.358376,0.45542,0.46025112,0,0,895,2,2,2,2,2,0,0,0,0,0,0,0
83798839,83691986,171798694487,7.770442e-05,0.0023690304,0.0025369828,0,0.33300567,0.25270322,0.0,0.03252579,0.026918167,0.04417693,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,71.401245,58.358376,0.45540228,0.46025112,0,0,895,2,2,2,2,2,0,0,0,0,0,0,0
84000053,83893326,171798694487,9.220232e-05,0.0030181122,0.004054094,0,0.33320403,0.25276887,0.0,0.020575495,0.028084148,0.037806332,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,70.72987,58.358376,0.4582429,0.46025112,0,0,895,2,2,2,2,2,0,0,0,0,0,0,0
84201313,84094563,171798694487,0.0001223277,0.003538802,0.006767847,0,0.33337787,0.2528308,0.0,0.052580852,0.029116843,0.03333621,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,71.662636,58.358376,0.44978407,0.46025112,0,0,895,2,2,2,2,2,0,0,0,0,0,0,0
84402569,84295851,171798694487,0.00010916499,0.0026579942,0.0051062885,0,0.33354023,0.2528913,0.0,0.019145442,0.027777916,0.030080698,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,71.03246,58.358376,0.45367995,0.46025112,0,0,895,2,2,2,2,2,0,0,0,0,0,0,0
84593545,84486578,171798694487,0.00018913842,0.005106667,0.0060492666,0,0.33285433,0.25245318,0.0,0.05078324,0.027213864,0.029267633,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,71.11382,58.358376,0.4549307,0.46025112,0,0,895,2,2,2,2,2,0,0,0,0,0,0,0
84794942,84687827,171798694487,2.8119895e-05,0.0010193874,0.002276509,0,0.33300474,0.25252822,0.0,0.03737113,0.027434142,0.025394466,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,70.42668,58.358376,0.45634034,0.46025112,0,0,895,2,2,2,2,2,0,0,0,0,0,0,0
84996184,84889135,171798694487,5.6437155e-05,0.0029399246,0.0054374957,0,0.33314627,0.2526049,0.0,0.0483257,0.029028224,0.024878804,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,71.07782,58.358376,0.4554589,0.46025112,0,0,895,2,2,2,2,2,0,0,0,0,0,0,0
85197199,85090401,171798694487,9.440906e-05,0.0031923184,0.004471041,0,0.33329177,0.25268394,0.0,0.041094635,0.027201029,0.017296467,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,71.14626,58.358376,0.4551515,0.46025112,0,0,895,2,2,2,2,2,0,0,0,0,0,0,0
85398510,85291798,171798694487,0.00023216015,0.005011348,0.0072247647,0,0.33343557,0.25276715,0.0,0.032920353,0.028318835,0.024540007,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,71.80406,58.358376,0.44907948,0.46025112,0,0,895,2,2,2,2,2,0,0,0,0,0,0,0
85599869,85493057,171799743191,0.00068462687,0.00666993,0.013177086,0,0.33358055,0.25284734,0.0,0.033277668,0.032303397,0.065581605,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,73.65681,58.358376,0.42425853,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
85801062,85694334,171799743191,0.0002334638,0.0022468225,0.0054711667,0,0.33377078,0.25295728,0.0,0.017012572,0.033260133,0.038234457,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,74.57873,58.358376,0.43518105,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
86002377,85895583,171799743191,0.00034437835,0.0045748227,0.008140963,0,0.3339491,0.25306454,0.0,0.023285668,0.032284226,0.03526205,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,72.11467,58.358376,0.40575796,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
86192916,86086319,171799743191,0.0009855857,0.010819506,0.020640222,0,0.33327308,0.25332883,0.0,0.051900145,0.030577157,0.04190234,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,69.946106,58.358376,0.38963762,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
86394421,86287560,171799743191,0.0024940039,0.019303637,0.034095958,0,0.33340025,0.2534336,0.0,0.07886793,0.03205301,0.06480721,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,72.27351,58.358376,0.38479242,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
86595586,86488862,171799743191,0.004389194,0.020382926,0.03497266,0,0.33336407,0.25348455,0.0,0.07972372,0.031326916,0.05887893,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,72.57655,58.358376,0.44675562,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
86796964,86690153,171799743191,0.007206697,0.021935923,0.03893696,0,0.33335575,0.2535505,0.0,0.06808242,0.031573556,0.057090096,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,73.13154,58.358376,0.4214903,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
86998505,86891454,171799743191,0.0046760873,0.01664951,0.030186048,0,0.33335972,0.2536365,0.0,0.042799022,0.029979447,0.038799897,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,75.96507,58.358376,0.45768514,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
87200097,87092720,171799743191,0.0036270795,0.015591089,0.031291064,0,0.33337033,0.2537312,0.0,0.07935024,0.03186526,0.03261277,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,74.527794,58.358376,0.4917389,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
87400786,87294006,171799743191,0.00015982796,0.0031782782,0.013164498,0,0.33334503,0.25383627,0.0,0.033554476,0.028460147,0.04182485,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,76.39578,58.358376,0.47413376,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
87602012,87495294,171799743191,0.06114499,0.011179076,0.0141072655,0,0.33323243,0.25392893,0.35254392,0.05196765,0.024422944,0.032078594,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,76.591896,58.358376,0.51853013,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
87792628,87685999,171799743191,0.022873674,0.020423744,0.027013026,0,0.3323452,0.25355098,0.0,0.065689266,0.024105167,0.02824716,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,78.82875,58.358376,0.5337918,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
87994012,87887330,171799743191,0.0015550185,0.016081324,0.02632614,0,0.33231926,0.2536827,0.0,0.044403963,0.024172897,0.030357676,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,78.4132,58.358376,0.52566457,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
88195216,88088631,171799743191,0.0014992834,0.008485395,0.018522158,0,0.33234906,0.25384033,0.0,0.03164629,0.023577932,0.030419324,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,75.312935,58.358376,0.5302203,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
88396575,88289902,171799743191,0.0012774013,0.010763632,0.019461863,0,0.3322893,0.25397155,0.0,0.042347737,0.021930603,0.0466531,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,76.8141,58.358376,0.52839994,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
88597828,88491162,171799743191,0.044220276,0.07798153,0.08785955,0,0.332189,0.2541175,0.0,0.27641562,0.028118292,0.038873542,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,71.10031,58.358376,0.47760114,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
88799117,88692431,34360789703,0.047516834,0.093760334,0.108891934,0,0.3322361,0.25427276,0.0,0.28465015,0.033974744,0.030385047,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,61.672207,58.358376,0.42526764,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
89000416,88893712,34360789703,0.0070846104,0.036479365,0.055665646,0,0.33238178,0.25443068,0.0,0.15114592,0.022227334,0.027958797,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,61.202713,58.358376,0.42143533,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
89201669,89095034,34369178311,0.0072786035,0.0123403445,0.011864895,0,0.33261055,0.25459832,0.0,0.13595647,0.017222676,0.02501056,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,59.24826,58.358376,0.41682044,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
89392524,89285725,34369178311,0.021756524,0.04744025,0.052668452,0,0.3319328,0.254256,0.0,0.16173373,0.013320285,0.029099463,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,62.846527,58.358376,0.39399794,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
89593911,89487058,34369178311,0.014956068,0.036730926,0.050924137,0,0.33220392,0.25443733,0.0,0.090029284,0.014988054,0.027519934,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,66.734184,58.358376,0.44250205,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
89795047,89688324,34369178311,0.008922576,0.027017724,0.04480452,0,0.33236548,0.2553061,0.0,0.050236013,0.012994097,0.023653029,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,65.07605,58.358376,0.3598026,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
89996312,89889601,34369178311,0.009331842,0.03167264,0.053059842,0,0.33254585,0.25554848,0.0,0.09600065,0.014526138,0.035578955,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,61.47532,58.358376,0.37979802,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
90197619,90090939,34369178311,0.016279336,0.038840383,0.05606183,0,0.332586,0.25578558,0.0,0.097347334,0.01612006,0.023770249,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,67.94965,58.358376,0.32933262,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
90398854,90292216,34369178311,0.011196916,0.02791782,0.04722902,0,0.33260423,0.25604847,0.0,0.11698369,0.01733255,0.027576583,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,65.62001,58.358376,0.3507691,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
90600207,90493478,34369178311,0.009280431,0.021447537,0.040517863,0,0.3324964,0.25631005,0.0,0.08611508,0.015949791,0.02598987,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,58.070354,58.358376,0.35754842,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
90801374,90694788,34369178311,0.0021531957,0.017242987,0.028353402,0,0.33248353,0.25660947,0.0,0.07897791,0.02049575,0.026074039,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,59.905914,58.358376,0.34965873,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
91002729,90896031,34369178311,0.004620983,0.019083122,0.03038444,0,0.332439,0.25691274,0.0,0.06225763,0.021959476,0.023965714,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,66.333755,58.358376,0.31958157,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
91193552,91086799,34369178311,0.0036982128,0.01050149,0.023816034,0,0.33154887,0.2567131,0.0,0.07420103,0.021098575,0.03313862,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,65.90083,58.358376,0.3482419,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
91395130,91288088,34369178311,0.0033849766,0.015212897,0.024682846,0,0.33145782,0.2570144,0.0,0.11093111,0.020526594,0.02917762,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,64.2594,58.358376,0.42698982,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
91596424,91489334,34369178311,0.0022465298,0.009958042,0.013438274,0,0.33128938,0.25728753,0.0,0.067634344,0.023246374,0.025742369,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,66.06229,58.358376,0.39176208,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
91797395,91690668,34369178311,0.0056007532,0.0066311555,0.014392105,0,0.33107904,0.2575482,0.0,0.07243852,0.023070194,0.03335529,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,65.24241,58.358376,0.36132756,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
91998770,91891919,34369178311,0.001456119,0.00740783,0.021110322,0,0.33078054,0.25777617,0.0,0.08913611,0.020045057,0.041360486,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,59.134266,58.358376,0.38168105,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
92200047,92093156,34369178311,0.0016599525,0.013021517,0.020191161,0,0.3305734,0.25801122,0.0,0.08097439,0.020080408,0.03455927,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,61.746307,58.358376,0.3976615,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
92401274,92294459,34369178311,0.0031903079,0.013432582,0.022097224,0,0.33035886,0.25825378,0.0,0.07602762,0.020798225,0.06392349,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,67.2647,58.358376,0.35068884,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
92602638,92495749,34369178311,0.001310086,0.006205524,0.017894777,0,0.3300968,0.25848517,0.0,0.039866615,0.019781858,0.060832158,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,59.79874,58.358376,0.40021196,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
92793223,92686510,34369178311,0.003286678,0.016124047,0.030098649,0,0.32914084,0.2582389,0.0,0.068475954,0.022787094,0.05856268,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,60.88433,58.358376,0.39704567,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
92994606,92887740,34369178311,0.0036977117,0.015450423,0.030007599,0,0.32902786,0.25849494,0.0,0.04088204,0.025010291,0.04963297,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,63.354652,58.358376,0.37824917,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
93195818,93089040,34369178311,0.003430883,0.014055527,0.02624547,0,0.32891673,0.25874105,0.0,0.0467008,0.024585683,0.047956865,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,62.85514,58.358376,0.44368774,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
93397128,93290334,34369178311,0.0016877693,0.011795438,0.027318327,0,0.32858485,0.25894126,0.0,0.05457755,0.039922193,0.06891024,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,62.965183,58.358376,0.39994854,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
93598774,93491630,34369178311,0.0015608111,0.005502139,0.019204311,0,0.32805085,0.25908744,0.0,0.011825875,0.04017046,0.059403434,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,59.108486,58.358376,0.4176041,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
93800224,93692893,34369178311,0.0008770209,0.017431654,0.034972366,0,0.32738897,0.25990722,0.0,0.14024423,0.03526114,0.060311526,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,59.27266,58.358376,0.3817885,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
94000925,93894314,34369178311,0.0030443454,0.035645265,0.048762552,0,0.32663703,0.2599906,0.0,0.16966139,0.030810254,0.045731574,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,57.450226,58.358376,0.4118999,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
94202279,94095583,34369178311,0.0056947353,0.033263784,0.048159935,0,0.32599923,0.26007423,0.0,0.13368034,0.025262117,0.042420525,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,54.052322,58.358376,0.42725047,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
94392889,94286218,34369178311,0.0023596361,0.038142238,0.061611176,0,0.32451245,0.25963017,0.0,0.17670377,0.023616532,0.047088794,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,62.542835,58.358376,0.40643734,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
94594153,94487451,34369178311,0.003434351,0.046243984,0.0725909,0,0.3238331,0.2596664,0.0,0.16940732,0.01598403,0.0572168,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,62.002064,58.358376,0.3894768,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
94795509,94688775,34369178311,0.0012485489,0.04771197,0.07756634,0,0.32325155,0.25973055,0.0,0.20485438,0.01837051,0.03734891,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,68.04187,58.358376,0.40030864,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
94996793,94890096,34369178311,0.0050451793,0.042855665,0.07292629,0,0.32272795,0.25978687,0.0,0.13225162,0.015740888,0.050863914,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,63.15071,58.358376,0.38680658,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
95198073,95091342,34369178311,0.0019690641,0.030898549,0.05052064,0,0.32230395,0.25984555,0.0,0.1466561,0.013660155,0.04926105,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,64.329315,58.358376,0.41050446,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
95399613,95292623,34369178311,0.0041861637,0.008081854,0.009680731,0,0.32181147,0.25987247,0.0,0.036142625,0.016748874,0.055640124,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,65.966705,58.358376,0.38300884,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
95600725,95493941,34369178311,0.0016522215,0.04093818,0.05687568,0,0.3214329,0.2599214,0.0,0.16934831,0.02539381,0.05559731,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,64.630356,58.358376,0.3525078,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
95801973,95695224,34369178311,0.004789185,0.039013453,0.06470232,0,0.32100648,0.2599764,0.0,0.10171288,0.030099545,0.07099743,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,66.082596,58.358376,0.4314185,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
95992562,95885872,34369178311,0.0039461227,0.031653218,0.056686312,0,0.31957468,0.25951883,0.0,0.07591503,0.031332437,0.05699417,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,69.89541,58.358376,0.33256605,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
96193871,96087205,34369178311,0.0015389891,0.037423447,0.065931745,0,0.3189488,0.2595562,0.0,0.17262939,0.037591703,0.076137505,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,67.88396,58.358376,0.32025743,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
96395193,96288474,34369178311,0.012881443,0.034533143,0.051815238,0,0.31840917,0.25958627,0.0,0.12744655,0.030170705,0.074269876,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,58.146034,58.358376,0.28656352,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
96596511,96489821,34369178311,0.0018473236,0.014333427,0.032032967,0,0.3178995,0.25962478,0.0,0.048432454,0.03354126,0.06936379,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,61.205856,58.358376,0.36650538,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
96797847,96691119,34369178311,0.0014383917,0.023781786,0.040105183,0,0.31746906,0.25970525,0.0,0.07841412,0.030737896,0.0678075,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,65.66864,58.358376,0.39808285,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
96999072,96892361,34369178311,0.0056131673,0.030792877,0.047088098,0,0.3171114,0.25977373,0.0,0.115617536,0.032955278,0.070376985,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,60.812286,58.358376,0.36151934,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
97200349,97093626,34369178311,0.0015083055,0.024539342,0.038889572,0,0.31681913,0.2598507,0.0,0.06527931,0.02976273,0.0716639,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,55.441074,58.358376,0.3982114,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
97401684,97294933,34369178311,0.0015761985,0.022098549,0.035662368,0,0.3165199,0.25990984,0.0,0.14488119,0.024903059,0.058353692,0.0,nan,0.0,0.0,2621474,2621474,3997730,8944899,57.215424,58.358376,0.36078623,0.46025112,0,0,831,2,2,2,2,2,0,0,0,0,0,0,0
