timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
89996441,-0.02434587,-0.009949388,-0.3630537,-1.4934935e-05,0.98347324,-0.012870499,-0.0026950557,-0.1805755,0.0,0.0,-0.12,0,0
90049896,-0.0099700615,-0.003847334,-0.38151556,-9.325894e-06,0.9818451,-0.0052593052,-0.0009435776,-0.1896097,0.0,0.0,-0.12,0,0
90102452,0.047258817,-0.04249393,-0.38816005,-4.611248e-06,0.980827,0.019082068,-0.025396483,-0.192274,0.0,0.0,-0.12,0,0
90144921,0.054135088,-0.03040751,-0.38227123,-2.879009e-06,0.9813943,0.023681156,-0.020061743,-0.18947844,0.0,0.0,-0.12,0,0
90197728,0.0015395664,-0.039518885,-0.37938347,-1.5909499e-06,0.98187333,-0.002969693,-0.019548856,-0.18850437,0.0,0.0,-0.12,0,0
90250786,0.008121185,-0.02835695,-0.3885806,-9.914428e-07,0.9810894,0.0012464538,-0.014695023,-0.19299275,0.0,0.0,-0.12,0,0
90293433,0.03884324,-0.024252018,-0.3884176,-6.2102697e-07,0.9809889,0.016714206,-0.015643187,-0.19270864,0.0,0.0,-0.12,0,0
90346249,0.05427741,-0.008284732,-0.39698339,-3.432589e-07,0.9800179,0.025785815,-0.009410326,-0.19700636,0.0,0.0,-0.12,0,0
90398986,0.017826227,0.0046247113,-0.39529476,-1.6965596e-07,0.9804857,0.009193489,0.0005170667,-0.19637494,0.0,0.0,-0.12,0,0
90451976,-0.009127481,0.010096832,-0.4044362,-1.05918524e-07,0.9796055,-0.003456752,0.005862053,-0.2008155,0.0,0.0,-0.12,0,0
90494290,0.010338989,0.009767816,-0.40289623,-6.6086564e-08,0.979748,0.0060420707,0.0037507236,-0.20010807,0.0,0.0,-0.12,0,0
90547382,0.023130607,0.0041016056,-0.40856335,-3.658055e-08,0.9791346,0.011740555,-0.00033809993,-0.20287304,0.0,0.0,-0.12,0,0
90600307,-0.03648707,-0.0028361606,-0.41246217,-1.8074642e-08,0.9786405,-0.018146275,0.002347761,-0.20476335,0.0,0.0,-0.12,0,0
90653211,-0.017554646,0.006487357,-0.41568828,-1.12718155e-08,0.9784411,-0.007918953,0.0049849167,-0.20631403,0.0,0.0,-0.12,0,0
90695699,0.05325821,-0.0086851,-0.41777182,-6.232403e-09,0.9779305,0.025146738,-0.009768011,-0.20718156,0.0,0.0,-0.12,0,0
90748838,0.048238102,-0.010816098,-0.4226954,-3.897752e-09,0.9774778,0.022445595,-0.010345228,-0.20958622,0.0,0.0,-0.12,0,0
90801476,0.004090452,0.011164801,-0.42835936,-1.9283648e-09,0.9771314,0.0031849698,0.0050201113,-0.21255332,0.0,0.0,-0.12,0,0
90844782,-0.037165195,0.010643065,-0.4252119,-1.1956784e-09,0.97732264,-0.017040212,0.009121586,-0.21087182,0.0,0.0,-0.12,0,0
90896952,0.030320678,0.009592835,-0.4219485,-6.645051e-10,0.97768855,0.015827768,0.0015149025,-0.20945726,0.0,0.0,-0.12,0,0
90950160,0.05346793,-0.008199682,-0.4220971,-4.1582926e-10,0.9774772,0.025278904,-0.009607086,-0.2093015,0.0,0.0,-0.12,0,0
91002858,0.009583092,-0.015163309,-0.42043537,-2.0539505e-10,0.9779538,0.0031038583,-0.008414425,-0.20862888,0.0,0.0,-0.12,0,0
91045256,-0.033749823,-0.01630149,-0.4231082,-1.2831966e-10,0.9775052,-0.018208595,-0.0044247056,-0.2100772,0.0,0.0,-0.12,0,0
91098221,0.031682134,-0.012070535,-0.42740488,-7.08057e-11,0.97713226,0.014200006,-0.009256569,-0.21195568,0.0,0.0,-0.12,0,0
91151479,0.05842873,-0.0029145665,-0.42872328,-4.4262666e-11,0.97670346,0.028231764,-0.0076370197,-0.21259114,0.0,0.0,-0.12,0,0
91193619,0.022994284,-0.020399626,-0.4313777,-2.757771e-11,0.976739,0.0090471255,-0.012423081,-0.21388055,0.0,0.0,-0.12,0,0
91246503,0.022009274,-0.021322075,-0.4312405,-1.5257068e-11,0.9767543,0.008468203,-0.012767641,-0.21381363,0.0,0.0,-0.12,0,0
91299845,0.06829405,0.005795383,-0.43250203,-7.5205155e-12,0.97611403,0.03396647,-0.0044969087,-0.21454011,0.0,0.0,-0.12,0,0
91352665,0.022692533,-0.009478588,-0.43720195,-4.7131726e-12,0.97613966,0.010048172,-0.0070867105,-0.21679524,0.0,0.0,-0.12,0,0
91395250,0.017694958,-0.0066732033,-0.43627745,-2.591835e-12,0.9762647,0.007915597,-0.00517207,-0.21637434,0.0,0.0,-0.12,0,0
91447792,0.056595393,0.00036931745,-0.43419543,-1.62465e-12,0.9761346,0.027669528,-0.005914156,-0.21531525,0.0,0.0,-0.12,0,0
91500838,0.07110148,-0.02033797,-0.43328506,-8.034024e-13,0.9760348,0.032526202,-0.01756453,-0.21445195,0.0,0.0,-0.12,0,0
91543134,0.012870971,-0.011812253,-0.43204293,-5.0495697e-13,0.97672886,0.005019842,-0.007148085,-0.21429996,0.0,0.0,-0.12,0,0
91596521,0.0080283545,-0.03920626,-0.44019622,-2.773997e-13,0.9756979,-0.00036297558,-0.020005072,-0.21820489,0.0,0.0,-0.12,0,0
91649035,0.054102167,-0.03665186,-0.44658345,-1.7402974e-13,0.9747631,0.022315469,-0.023851909,-0.2208393,0.0,0.0,-0.12,0,0
91702138,0.07051027,-0.04260626,-0.4421103,-8.5963165e-14,0.9750038,0.02971468,-0.028496923,-0.21834068,0.0,0.0,-0.12,0,0
91744823,0.0031121515,-0.057293963,-0.4417618,-5.3568488e-14,0.9753131,-0.0047577303,-0.028287917,-0.21895556,0.0,0.0,-0.12,0,0
91797498,0.028719984,-0.0602627,-0.4423756,-2.9665964e-14,0.9751891,0.0073945117,-0.03253868,-0.21884435,0.0,0.0,-0.12,0,0
91850348,0.09051443,-0.019329224,-0.44130784,-1.850116e-14,0.9748056,0.042029724,-0.019321987,-0.2182068,0.0,0.0,-0.12,0,0
91892762,0.055170882,-0.012342858,-0.4513751,-1.1586467e-14,0.97428924,0.025501478,-0.012184671,-0.22352122,0.0,0.0,-0.12,0,0
91946031,0.007478283,-0.023592671,-0.46640667,-6.39676e-15,0.97286683,0.00091166934,-0.012340712,-0.23103477,0.0,0.0,-0.12,0,0
91998901,-0.009870393,-0.00029897733,-0.45619005,-3.1588933e-15,0.97408694,-0.004841152,0.00097033835,-0.22612028,0.0,0.0,-0.12,0,0
92051657,0.051653083,-0.010614326,-0.4493807,-1.9761588e-15,0.97455484,0.023992134,-0.010925559,-0.22259346,0.0,0.0,-0.12,0,0
92093943,0.07519124,-0.028112562,-0.4500753,-1.2322234e-15,0.9741186,0.033501178,-0.022078123,-0.22244836,0.0,0.0,-0.12,0,0
92147624,0.009526629,-0.024674334,-0.44905496,-6.824264e-16,0.9748273,0.0018966654,-0.013087502,-0.22256899,0.0,0.0,-0.12,0,0
92200144,0.015414088,-0.039499827,-0.45304465,-3.3672373e-16,0.97426856,0.0030734013,-0.020974118,-0.22439127,0.0,0.0,-0.12,0,0
92252884,0.049782775,-0.04003467,-0.45618483,-2.1076153e-16,0.9737153,0.019714717,-0.025118262,-0.22551915,0.0,0.0,-0.12,0,0
92295310,0.059025593,-0.03518432,-0.45707822,-1.1645223e-16,0.9735412,0.024753153,-0.023810655,-0.2259156,0.0,0.0,-0.12,0,0
92348589,0.032470364,-0.037806664,-0.4590072,-7.274079e-17,0.973547,0.0115063945,-0.022096744,-0.22712474,0.0,0.0,-0.12,0,0
92401374,0.02985629,-0.05294863,-0.4583335,-3.5927253e-17,0.9734961,0.008519535,-0.029166142,-0.2266764,0.0,0.0,-0.12,0,0
92443803,0.08629578,-0.031885523,-0.45721656,-2.2445056e-17,0.9731085,0.03839745,-0.025286859,-0.22571276,0.0,0.0,-0.12,0,0
92496929,-0.0,-0.0,-0.45901087,0.0,0.973779,-0.0,0.0,-0.22749595,0.0,0.0,-0.12,0,0
92549902,0.033076994,-0.018511655,-0.4693054,-7.757501e-18,0.9724561,0.013932138,-0.012845759,-0.23231459,0.0,0.0,-0.12,0,0
92602738,0.0063088443,-0.035481017,-0.4651454,-3.8268605e-18,0.9729316,-0.0010196213,-0.017988803,-0.23038985,0.0,0.0,-0.12,0,0
92645054,0.048720542,-0.028493458,-0.45872036,-2.3934477e-18,0.97350323,0.020479584,-0.019406358,-0.22692607,0.0,0.0,-0.12,0,0
92698231,0.10073375,-0.017766388,-0.45934856,-1.3185314e-18,0.9725692,0.047001842,-0.020100087,-0.2269272,0.0,0.0,-0.12,0,0
92751244,0.052046858,-0.04568783,-0.4616392,-8.2655583e-19,0.9730317,0.020099897,-0.028179914,-0.22805974,0.0,0.0,-0.12,0,0
92793293,0.010614185,-0.03347015,-0.46250507,-5.167188e-19,0.97325045,0.0013296761,-0.017504793,-0.22907513,0.0,0.0,-0.12,0,0
92846210,0.055849962,-0.034275874,-0.46276706,-2.8419646e-19,0.9729374,0.023244837,-0.023076002,-0.2287356,0.0,0.0,-0.12,0,0
92899410,0.06789147,-0.047371484,-0.464195,-1.406264e-19,0.97253746,0.027575383,-0.03083969,-0.22904006,0.0,0.0,-0.12,0,0
92952385,0.028571054,-0.039141294,-0.46646845,-8.8032315e-20,0.972703,0.009373075,-0.022338599,-0.23078558,0.0,0.0,-0.12,0,0
92994675,0.025186706,-0.036227528,-0.4667876,-5.506958e-20,0.9727031,0.008060777,-0.020532332,-0.23100244,0.0,0.0,-0.12,0,0
93047972,0.06344636,-0.045367066,-0.46374393,-3.0355496e-20,0.97266334,0.02565148,-0.029350357,-0.22892492,0.0,0.0,-0.12,0,0
93100484,0.082676284,-0.050084766,-0.46724808,-1.5022227e-20,0.97193754,0.034399215,-0.033902965,-0.23022765,0.0,0.0,-0.12,0,0
93153677,0.04032515,-0.036361758,-0.4719852,-9.384512e-21,0.9720102,0.015349415,-0.022385465,-0.23336568,0.0,0.0,-0.123324856,0,0
93195931,0.009157143,-0.049484905,-0.47359082,-5.1782787e-21,0.97181356,-0.0013542179,-0.025123049,-0.2344043,0.0,0.0,-0.12296563,0,0
93249207,0.04701459,-0.06858702,-0.47640294,-3.2380486e-21,0.9711144,0.014740095,-0.038852356,-0.23496819,0.0,0.0,-0.122422256,0,0
93301893,0.06740628,-0.061906032,-0.47866678,-1.6000108e-21,0.97072667,0.025388362,-0.038033023,-0.23579384,0.0,0.0,-0.12370316,0,0
93344247,0.03556738,-0.049914386,-0.4830535,-9.999835e-22,0.9706242,0.01129338,-0.028478486,-0.23864219,0.0,0.0,-0.13248174,0,0
93397227,-0.016251255,-0.054440632,-0.48164687,-5.515536e-22,0.97069734,-0.014379221,-0.024493411,-0.23862092,0.0,0.0,-0.1316784,0,0
93450549,0.04972207,-0.056376133,-0.47377694,-3.4408452e-22,0.9715509,0.017542422,-0.033220213,-0.23383239,0.0,0.0,-0.1312206,0,0
93492499,0.08734835,-0.054175764,-0.47546768,-2.1550203e-22,0.9708697,0.03604439,-0.036575954,-0.23404063,0.0,0.0,-0.12641193,0,0
93545394,0.04674622,-0.05026343,-0.48146814,-1.0665581e-22,0.97073144,0.016700344,-0.029968007,-0.23770486,0.0,0.0,-0.13638712,0,0
93598875,0.030104516,-0.049793743,-0.48192483,-5.854869e-23,0.9707872,0.008672261,-0.027763115,-0.23817252,0.0,0.0,-0.14679195,0,0
93651498,0.07329026,-0.046407033,-0.48190936,-3.673102e-23,0.9704002,0.030036096,-0.031256344,-0.23757999,0.0,0.0,-0.14992899,0,0
93693985,0.052729458,-0.039265487,-0.48789108,-2.2972698e-23,0.96999335,0.020836238,-0.02540962,-0.24090055,0.0,0.0,-0.15745102,0,0
93747082,0.022712335,-0.007858592,-0.49136043,-1.2638015e-23,0.96991295,0.010059239,-0.006572975,-0.24315532,0.0,0.0,-0.16335213,0,0
93800353,0.06275758,-0.018854706,-0.486859,-6.229022e-24,0.9700675,0.02817616,-0.016706496,-0.24061604,0.0,0.0,-0.15851328,0,0
93852675,0.074208215,-0.02726045,-0.48820615,-3.9168577e-24,0.96971875,0.03270067,-0.022181295,-0.2410067,0.0,0.0,-0.15025948,0,0
93895193,0.029103074,-0.036136568,-0.4778123,-2.159997e-24,0.97139823,0.009860434,-0.020995073,-0.23632087,0.0,0.0,-0.14279784,0,0
93948308,0.07464003,-0.009447482,-0.4778123,-1.3479851e-24,0.9709518,0.035134163,-0.013415621,-0.23630133,0.0,0.0,-0.13821559,0,0
94001023,0.092623755,0.016241401,-0.4778123,-6.6793193e-25,0.97043467,0.04689854,-0.0030734586,-0.23674375,0.0,0.0,-0.13167882,0,0
94043432,0.07109167,0.024500784,-0.48432338,-4.1736584e-25,0.97003144,0.037434556,0.0033636165,-0.240055,0.0,0.0,-0.12884313,0,0
94096391,0.028758708,0.00073797436,-0.4845462,-2.3036863e-25,0.9706934,0.014047441,-0.003091458,-0.23989032,0.0,0.0,-0.12463128,0,0
94150273,0.06781152,-0.009895845,-0.48701206,-1.4360992e-25,0.9699694,0.031706505,-0.012972413,-0.24080239,0.0,0.0,-0.12,0,0
94202378,0.09164733,0.025061805,-0.4854167,-7.112625e-26,0.9694576,0.04746989,0.0011423466,-0.24061856,0.0,0.0,-0.12,0,0
94244791,0.027955703,0.0058864374,-0.48459402,-4.4443265e-26,0.97068053,0.014275155,-0.0004966639,-0.23994863,0.0,0.0,-0.12,0,0
94297732,0.0028516934,0.01226453,-0.4560008,-2.45411e-26,0.97409904,0.0027749862,0.005651242,-0.22603418,0.0,0.0,-0.12,0,0
94351234,0.039505154,0.03232733,-0.45600075,-1.52862e-26,0.9737309,0.022890223,0.011277796,-0.22626746,0.0,0.0,-0.12411414,0,0
94392977,0.09246314,0.044637628,-0.45600078,-9.5931865e-27,0.972604,0.050046768,0.011272773,-0.22673708,0.0,0.0,-0.13016434,0,0
94445949,0.051788215,0.056565598,-0.4625124,-5.3020963e-27,0.9724959,0.031671286,0.021585086,-0.22974467,0.0,0.0,-0.14329067,0,0
94498959,0.0007448674,0.042889215,-0.4658516,-2.6182097e-27,0.97276956,0.005311871,0.020777954,-0.23077998,0.0,0.0,-0.15398055,0,0
94552173,0.039008487,0.033399973,-0.47408584,-1.6371086e-27,0.97163975,0.022875713,0.01164992,-0.23506843,0.0,0.0,-0.16299817,0,0
94594271,0.095386066,0.028831884,-0.4785344,-1.0226104e-27,0.9701435,0.049724415,0.0026915,-0.23736435,0.0,0.0,-0.15471746,0,0
94647309,0.08018628,0.024831362,-0.46954423,-5.646839e-28,0.9715951,0.04186559,0.0027417704,-0.23290049,0.0,0.0,-0.15869555,0,0
94700170,0.027307725,0.010682495,-0.46661758,-2.7921408e-28,0.97278535,0.014518096,0.002039425,-0.23124406,0.0,0.0,-0.15452228,0,0
94753471,0.07398091,0.029426813,-0.47451273,-1.7433608e-28,0.9710885,0.039397843,0.0055997404,-0.23537943,0.0,0.0,-0.15955208,0,0
94795637,0.1331845,0.03643429,-0.47569266,-9.622642e-29,0.9692471,0.06894137,0.0019884561,-0.23622693,0.0,0.0,-0.15771712,0,0
94848482,0.08657405,0.040329818,-0.47521132,-6.021639e-29,0.9705911,0.04679073,0.009395191,-0.23595598,0.0,0.0,-0.16031861,0,0
94901846,0.05477951,0.036751192,-0.47539595,-2.965503e-29,0.9712355,0.030936766,0.011403758,-0.23582698,0.0,0.0,-0.15732743,0,0
94943938,0.07523322,0.027480459,-0.47779536,-1.8582642e-29,0.9706982,0.039785177,0.0044417884,-0.23694406,0.0,0.0,-0.15380237,0,0
94996930,0.12040548,0.03253996,-0.474184,-1.0258217e-29,0.96990585,0.06228984,0.0016556543,-0.23537195,0.0,0.0,-0.15049693,0,0
95049903,0.057940453,0.022737829,-0.4505387,-6.3772694e-30,0.97418845,0.03077083,0.0046070544,-0.22358178,0.0,0.0,-0.15695235,0,0
95103124,0.03434673,-0.012665992,-0.45712984,-3.1618334e-30,0.973854,0.015290863,-0.010058212,-0.22643612,0.0,0.0,-0.15482132,0,0
95145419,0.09198908,-0.014489615,-0.46510035,-1.9772116e-30,0.972104,0.043071646,-0.01763815,-0.2298859,0.0,0.0,-0.14805697,0,0
95198175,0.095621765,0.025341062,-0.46512875,-1.0940077e-30,0.971749,0.049419094,0.0013009394,-0.230781,0.0,0.0,-0.13462138,0,0
95251232,0.057829622,0.051363543,-0.4657666,-6.8127717e-31,0.9721062,0.034044873,0.018305356,-0.23133376,0.0,0.0,-0.12,0,0
95293458,0.09278502,0.080086164,-0.46064633,-4.27585e-31,0.97134167,0.05424427,0.028354535,-0.22967124,0.0,0.0,-0.12,0,0
95346466,0.10793456,0.036188483,-0.46126413,-2.3568709e-31,0.97172254,0.056634214,0.0052600065,-0.22917287,0.0,0.0,-0.12,0,0
95399710,0.04855437,0.02326412,-0.46202597,-1.1624276e-31,0.9730177,0.026290815,0.0057617887,-0.22915564,0.0,0.0,-0.12,0,0
95452754,0.083573446,0.061783135,-0.47561142,-7.2908556e-32,0.97024167,0.04784917,0.020155048,-0.23650667,0.0,0.0,-0.12,0,0
95494944,0.09455948,0.057525877,-0.47561142,-4.0145442e-32,0.9700495,0.052680243,0.016789416,-0.23653103,0.0,0.0,-0.12,0,0
95547679,0.07907978,0.0760388,-0.48345655,-2.5135725e-32,0.9691061,0.04744438,0.027420482,-0.24047992,0.0,0.0,-0.12,0,0
95600822,0.034369767,0.061903883,-0.485802,-1.2408214e-32,0.96990824,0.02411386,0.025902981,-0.24088494,0.0,0.0,-0.12,0,0
95643145,0.06960884,0.050789893,-0.4864442,-7.760263e-33,0.9694537,0.039873846,0.01625233,-0.24146526,0.0,0.0,-0.12,0,0
95696074,0.08042783,0.046973605,-0.4834453,-4.2850244e-33,0.9696485,0.044640593,0.013162463,-0.24003278,0.0,0.0,-0.12392965,0,0
95749270,0.05139304,0.015603044,-0.4815885,-2.6781345e-33,0.9707509,0.026811466,0.0014467691,-0.23858276,0.0,0.0,-0.13077377,0,0
95802073,0.010920963,-0.0024051338,-0.4876846,-1.3228931e-33,0.9704039,0.005008582,-0.0024853074,-0.2414229,0.0,0.0,-0.129798,0,0
95844435,0.083563,-0.009568272,-0.49752656,-8.270115e-34,0.9684099,0.039306276,-0.014916529,-0.2457941,0.0,0.0,-0.13140534,0,0
95897417,0.09659106,-0.03329946,-0.48550943,-4.5640533e-34,0.9696065,0.042857394,-0.027744997,-0.23928371,0.0,0.0,-0.13497928,0,0
95950847,0.043974698,-0.027198032,-0.48550943,-2.8420779e-34,0.97042704,0.018070968,-0.018481037,-0.24000695,0.0,0.0,-0.14234486,0,0
95992629,0.024464158,-0.042681478,-0.48550943,-1.7833817e-34,0.97044855,0.006741369,-0.023651471,-0.2400514,0.0,0.0,-0.1462139,0,0
96045718,0.07751371,-0.05897234,-0.50018287,-9.835446e-35,0.9680241,0.030234331,-0.038128722,-0.2460924,0.0,0.0,-0.1509363,0,0
96098707,0.10849212,-0.041346677,-0.5055757,-4.86435e-35,0.96686846,0.047322575,-0.033543065,-0.24859771,0.0,0.0,-0.1512864,0,0
96151873,0.052938618,-0.036983587,-0.5166682,-3.0322718e-35,0.966438,0.020861434,-0.024631077,-0.254864,0.0,0.0,-0.1600774,0,0
96193936,-0.012572586,-0.017122196,-0.5177513,-1.8984202e-35,0.96661013,-0.008268079,-0.006666382,-0.2560314,0.0,0.0,-0.15962583,0,0
96246995,0.037387885,-0.0008681377,-0.5003618,-1.0490306e-35,0.9687003,0.018003454,-0.0050484445,-0.2475281,0.0,0.0,-0.16198766,0,0
96299953,0.053491015,-0.014871261,-0.48159194,-5.1890876e-36,0.97082174,0.024197476,-0.013595667,-0.23819073,0.0,0.0,-0.15971792,0,0
96353177,0.013201734,-0.008499899,-0.4918003,-3.22936e-36,0.96989554,0.005367662,-0.005728822,-0.24339479,0.0,0.0,-0.16930969,0,0
96395290,-0.010755187,-0.02084226,-0.49193642,-1.79063e-36,0.9698217,-0.0077528455,-0.008797803,-0.24353312,0.0,0.0,-0.17198642,0,0
96448282,0.018435739,-0.02373322,-0.49047762,-1.1187064e-36,0.9699964,0.0060604285,-0.013748594,-0.24265452,0.0,0.0,-0.17178398,0,0
96501310,0.050905526,-0.031029489,-0.4921931,-5.527035e-37,0.9695361,0.020901928,-0.021241205,-0.24312884,0.0,0.0,-0.16864355,0,0
96543689,0.019066444,-0.046381716,-0.49034968,-3.4546283e-37,0.9698436,0.003617242,-0.024807597,-0.2424352,0.0,0.0,-0.16898671,0,0
96596620,-0.015305651,-0.080873,-0.49669844,-1.908007e-37,0.9684228,-0.017348358,-0.03730452,-0.2458959,0.0,0.0,-0.16729529,0,0
96649928,0.049690753,-0.064854406,-0.5020016,-1.1927597e-37,0.9680563,0.016001541,-0.03756293,-0.24738613,0.0,0.0,-0.16393231,0,0
96702499,0.04033815,-0.05992515,-0.5006576,-5.8969184e-38,0.96834886,0.012110545,-0.03401218,-0.24697563,0.0,0.0,-0.16525742,0,0
96745254,-0.0018875612,-0.08276261,-0.50043887,-3.6730692e-38,0.9680186,-0.011157374,-0.039847657,-0.2474423,0.0,0.0,-0.16675736,0,0
96797971,-0.036339685,-0.09013025,-0.5009197,-2.0324544e-38,0.96745235,-0.028747823,-0.03913848,-0.24834995,0.0,0.0,-0.16629815,0,0
96850952,0.019782817,-0.09637257,-0.49909592,-1.2712742e-38,0.9679697,-0.0023214538,-0.049113285,-0.24620554,0.0,0.0,-0.16837348,0,0
96893598,0.03976279,-0.08048344,-0.50158477,-7.944037e-39,0.96793896,0.009260383,-0.04389426,-0.24714693,0.0,0.0,-0.1667868,0,0
96946529,0.009784472,-0.0737335,-0.5127237,-4.387265e-39,0.9666958,-0.004616696,-0.03689304,-0.25321323,0.0,0.0,-0.16923398,0,0
96999170,0.009799493,-0.046854272,-0.4991935,-2.167617e-39,0.96876293,-0.0010396221,-0.023908798,-0.24683127,0.0,0.0,-0.16675223,0,0
97052137,0.07343295,-0.03963636,-0.48408723,-1.355654e-39,0.9701797,0.03088454,-0.02802302,-0.23877235,0.0,0.0,-0.15748553,0,0
97094607,0.050646126,-0.032716457,-0.4891535,-8.46562e-40,0.9698993,0.020603905,-0.021996005,-0.24163382,0.0,0.0,-0.16060033,0,0
97147763,0.01933288,-0.06828283,-0.49045098,-4.67465e-40,0.9695521,0.0010849462,-0.03545738,-0.2423022,0.0,0.0,-0.157766,0,0
97200451,0.034767777,-0.07162045,-0.4891408,-2.31116e-40,0.96962357,0.008186997,-0.038938303,-0.24134389,0.0,0.0,-0.13824609,0,0
97243179,0.0494147,-0.05374439,-0.49166688,-1.43957e-40,0.9694503,0.017416466,-0.0320633,-0.24255882,0.0,0.0,-0.12584507,0,0
97295803,0.02960729,-0.0130737275,-0.51115423,-7.9728e-41,0.96741533,0.012669607,-0.010065994,-0.25267708,0.0,0.0,-0.12,0,0
97349090,0.0773091,0.0010826173,-0.51115423,-4.9823e-41,0.9667894,0.03752638,-0.009246249,-0.25263515,0.0,0.0,-0.12,0,0
97401838,0.043453235,-0.03169865,-0.51115423,-2.4612e-41,0.96725476,0.017010933,-0.02082169,-0.25237927,0.0,0.0,-0.12381165,0,0
97444579,0.0045335703,-0.026695197,-0.51115423,-1.5325e-41,0.9674365,-0.0011812575,-0.01348662,-0.25275138,0.0,0.0,-0.12474287,0,0
97497182,0.02752411,-0.040837396,-0.51341414,-8.49e-42,0.9670094,0.008124501,-0.023239667,-0.25354815,0.0,0.0,-0.12624742,0,0
97550315,0.1091861,-0.046172008,-0.5148416,-5.294e-42,0.96567243,0.046885792,-0.036178164,-0.25292206,0.0,0.0,-0.12431467,0,0
97592378,0.0827102,-0.019618226,-0.5163465,-3.31e-42,0.96608835,0.037468962,-0.02003081,-0.25469214,0.0,0.0,-0.13557991,0,0
97645745,0.03447009,-0.020051854,-0.5194265,-1.83e-42,0.9663159,0.014081115,-0.01411367,-0.2565854,0.0,0.0,-0.14122087,0,0
97698466,0.028502366,-0.03461939,-0.52015305,-9.05e-43,0.9661908,0.0093188,-0.020389125,-0.25685146,0.0,0.0,-0.14347556,0,0
97751648,0.07230063,-0.028169371,-0.5203734,-5.66e-43,0.96574575,0.03130154,-0.022898398,-0.2565755,0.0,0.0,-0.14056934,0,0
97793960,0.076491885,-0.021315606,-0.52402794,-3.53e-43,0.9652147,0.034170933,-0.020190058,-0.2584286,0.0,0.0,-0.14157067,0,0
97846795,0.011395104,0.0035171702,-0.52789783,-1.96e-43,0.96534747,0.00595899,0.00021120117,-0.26089975,0.0,0.0,-0.13997932,0,0
97899959,0.05693947,0.03166863,-0.53043234,-9.7e-44,0.9644058,0.031615764,0.007813365,-0.2624138,0.0,0.0,-0.1343261,0,0
97952913,0.08203284,0.024931716,-0.53043234,-6.2e-44,0.9640153,0.04283283,0.0012722828,-0.26237035,0.0,0.0,-0.13275932,0,0
97995393,0.056513797,0.028823337,-0.53043234,-3.5e-44,0.9644437,0.031038376,0.0064968592,-0.26237896,0.0,0.0,-0.13602851,0,0
98047966,0.026569406,0.008073228,-0.53286153,-2.2e-44,0.9646097,0.0138781965,0.0003962397,-0.26331615,0.0,0.0,-0.13236085,0,0
98101067,0.07598142,0.0024049415,-0.53613526,-1.1e-44,0.96357596,0.036943283,-0.00890143,-0.2647213,0.0,0.0,-0.12998646,0,0
98143367,0.08869608,0.046984624,-0.5406194,-7e-45,0.962197,0.04897829,0.010779822,-0.26769727,0.0,0.0,-0.13499539,0,0
98196751,0.016546223,0.0588169,-0.54168427,-4e-45,0.9630313,0.015834605,0.026118908,-0.26765254,0.0,0.0,-0.13334802,0,0
98249255,0.058515314,0.06671519,-0.5584396,-3e-45,0.96005595,0.03729278,0.02398807,-0.27627242,0.0,0.0,-0.13691992,0,0
98302288,0.103649154,0.059657894,-0.5584396,-3e-45,0.9591273,0.05798178,0.014360543,-0.2765984,0.0,0.0,-0.13557243,0,0
98344834,0.07565434,0.03865827,-0.5584396,-3e-45,0.9602022,0.04166977,0.00814513,-0.27605975,0.0,0.0,-0.14689332,0,0
98397696,0.034589753,0.033636544,-0.5584396,-3e-45,0.9609109,0.02125618,0.011398077,-0.27580518,0.0,0.0,-0.1546807,0,0
98450529,0.017942302,-0.013740756,-0.55843955,-3e-45,0.9612264,0.0067299614,-0.009076385,-0.2755289,0.0,0.0,-0.15738665,0,0
98492884,0.08016863,-0.05450342,-0.5775665,-3e-45,0.9577764,0.0306462,-0.03750719,-0.28340495,0.0,0.0,-0.15484749,0,0
98546228,0.088618904,-0.0021538537,-0.5719228,-3e-45,0.9584621,0.042192668,-0.013526889,-0.28175718,0.0,0.0,-0.15939906,0,0
98598869,0.014841024,-0.02538189,-0.56820804,-3e-45,0.9598358,0.0035653615,-0.014261308,-0.28017682,0.0,0.0,-0.1551114,0,0
98651909,0.060479317,0.0023166786,-0.5653188,-3e-45,0.9598676,0.029358145,-0.0073210048,-0.27881643,0.0,0.0,-0.1517732,0,0
98694242,0.073129445,0.012775323,-0.5653188,-3e-45,0.9595905,0.03688557,-0.0040657665,-0.27894264,0.0,0.0,-0.1512202,0,0
98747775,0.052899066,-0.0016033559,-0.5653188,-3e-45,0.9599868,0.02517345,-0.008145786,-0.2787925,0.0,0.0,-0.15411988,0,0
98800233,0.0411042,-0.01928467,-0.5686698,-3e-45,0.9596567,0.017020348,-0.015017665,-0.28025663,0.0,0.0,-0.16186535,0,0
98853173,0.082679726,-0.04818169,-0.57593817,-3e-45,0.95800817,0.03277938,-0.034810875,-0.282726,0.0,0.0,-0.16177273,0,0
98895535,0.11550169,-0.050084617,-0.57582545,-3e-45,0.9573504,0.048227407,-0.040353183,-0.28200343,0.0,0.0,-0.15809259,0,0
98948750,0.03585026,-0.027348522,-0.5802439,-3e-45,0.9580356,0.013262462,-0.01822736,-0.28576156,0.0,0.0,-0.15261918,0,0
