timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
80869947,80769108,-0.04365903,0.0289534,0.09371471,0.12160158,0.020853773,-0.30897856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3898878,0.0,0.0,0.0,0.0,0.0,0.0,0.0078092366,0.0025954917,-0.00062434375,0.0011114776,0.18206632,0.08814093,-0.022228777,0.0,0.0,0.0,0.0,0.0,0.0
81369742,81269194,0.023975983,-0.05242674,0.046267558,0.13336754,0.016404524,-0.30165577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51014805,0.0,0.0,0.0,0.0,0.0,0.0,-0.06847927,0.008905556,0.016380668,-0.0024844706,-0.28114042,-0.113768935,-0.044922233,0.0,0.0,0.0,0.0,0.0,0.0
81869590,81769570,0.02704215,0.0070030573,0.030493567,0.14027834,0.022542506,-0.30467367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3310101,0.0,0.0,0.0,0.0,0.0,0.0,0.022113204,0.0018257461,-0.0038945265,-0.00052395463,-0.12533669,-0.065583795,-0.008943379,0.0,0.0,0.0,0.0,0.0,0.0
82373313,82269069,-0.0097760465,0.010532847,0.041328624,0.13273203,0.015381888,-0.28311014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49210358,0.0,0.0,0.0,0.0,0.0,0.0,-0.038807884,-0.00077925995,0.0077767186,0.0028038025,-0.08833049,0.023504369,-0.0043717027,0.0,0.0,0.0,0.0,0.0,0.0
82869676,82769230,0.022802263,0.007583213,0.027708113,0.13885689,0.015244156,-0.28263116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5764265,0.0,0.0,0.0,0.0,0.0,0.0,0.0010925382,0.0007233806,6.489083e-05,-0.00074112415,-0.01786975,-0.024684936,-0.00014913082,0.0,0.0,0.0,0.0,0.0,0.0
83373567,83269068,-0.015737412,0.0069081564,0.015077705,0.14607048,0.0026071072,-0.3215499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2534201,0.0,0.0,0.0,0.0,0.0,0.0,0.057649046,0.0053212605,-0.009945467,-0.000672102,0.06544203,0.005217106,-0.0023115873,0.0,0.0,0.0,0.0,0.0,0.0
83869651,83769069,-0.033028197,0.010011011,0.05959576,0.13665998,0.005424291,-0.27767062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24372673,0.0,0.0,0.0,0.0,0.0,0.0,-0.03258817,0.0044036508,0.008098219,-0.0011112094,-0.10107475,-0.01924861,-0.0048764944,0.0,0.0,0.0,0.0,0.0,0.0
84369624,84269194,-0.02200098,0.03365899,0.037003938,0.13692284,-0.0011259615,-0.2794342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41132212,0.0,0.0,0.0,0.0,0.0,0.0,0.10823713,0.005244255,-0.02086375,-0.0011891127,-0.028040279,0.1360203,-0.011262178,0.0,0.0,0.0,0.0,0.0,0.0
84869654,84769068,-0.003595436,0.021509781,0.07739459,0.13562071,-0.003740862,-0.2525177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292418,0.0,0.0,0.0,0.0,0.0,0.0,-0.005507812,-0.0030908026,8.8863075e-05,-0.002362281,0.108813636,-0.0026521673,-0.006064296,0.0,0.0,0.0,0.0,0.0,0.0
85369595,85269194,-0.059562884,-0.0059175603,0.047242984,0.14045095,-0.01449725,-0.24312758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42123199,0.0,0.0,0.0,0.0,0.0,0.0,0.08260712,0.01574428,-0.010526296,0.005288422,0.12640566,-0.33119613,-0.061424494,0.0,0.0,0.0,0.0,0.0,0.0
85873393,85769194,-0.046356887,0.0083229635,-0.060553584,0.16129959,-0.02705568,-0.27596474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71199584,0.0,0.0,0.0,0.0,0.0,0.0,0.17164816,0.00076121464,-0.038162705,0.03145492,0.21667896,0.008119035,-0.021868408,0.0,0.0,0.0,0.0,0.0,0.0
86369894,86269286,0.045711696,-0.0943553,-0.0047029965,0.14927065,-0.049732774,-0.30710793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5368435,0.0,0.0,0.0,0.0,0.0,0.0,0.08396701,0.03892478,-0.005335599,0.06497103,-0.06867807,0.32924443,-0.042132437,0.0,0.0,0.0,0.0,0.0,0.0
86873655,86769069,0.08147694,-0.09215029,-0.026332924,0.15537322,-0.0778431,-0.34547377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3338537,0.0,0.0,0.0,0.0,0.0,0.0,-0.032023706,0.01260994,0.004813239,-0.030976057,0.07646823,-0.16747084,-0.000102579594,0.0,0.0,0.0,0.0,0.0,0.0
87369625,87269252,-0.05862298,0.020199873,-0.049330235,0.134897,-0.06716475,-0.33491874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63569736,0.0,0.0,0.0,0.0,0.0,0.0,0.13671514,0.043955777,-0.0071050934,-0.031677544,0.24398875,0.30894616,-0.10618293,0.0,0.0,0.0,0.0,0.0,0.0
87869656,87769068,-0.092084065,0.1177624,0.10001317,0.11709285,-0.0522331,-0.34935546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2537992,0.0,0.0,0.0,0.0,0.0,0.0,0.04749754,0.01870392,-0.0006017387,-0.027534038,-0.4158059,0.19271882,-0.069952846,0.0,0.0,0.0,0.0,0.0,0.0
88369610,88269230,-0.07561302,0.08671478,0.020678058,0.10754192,-0.045241624,-0.36587405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496387,0.0,0.0,0.0,0.0,0.0,0.0,0.46379,0.05098894,-0.03689722,-0.08730841,0.14531809,0.35610667,-0.09860176,0.0,0.0,0.0,0.0,0.0,0.0
88869590,88769226,0.47276652,0.16434613,-0.07615948,0.17225182,-0.02725248,-0.38085008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4084556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028245484,-0.10273066,0.048331976,0.13959023,0.08204456,-0.020025313,0.0,0.0,0.0,0.0,0.0,0.0
89373307,89269087,-0.22434536,0.19636503,-0.12011051,0.07486725,-0.02300436,-0.31366014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08042863,-0.025429204,0.026771486,0.107259676,-0.38322696,-0.046888173,0.0,0.0,0.0,0.0,0.0,0.0
89869601,89769498,0.0720619,-0.087080754,-0.059696198,0.08241022,-0.06798597,-0.3153832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02985879,-0.026057959,-0.007943124,0.31304163,-0.37378457,-0.06671244,0.0,0.0,0.0,0.0,0.0,0.0
